applicable,audit_file,calculation_reason,denominator,metric_name,numerator,observation_value,patient,question_id,question_number,reason_not_applicable,system,turn_id
False,contradiction_results.csv,stored_answer_conflict_detection,,contradiction_handling,0,,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,no_ground_truth_contradiction,long_context,39e73bfa-0157-4c1c-b597-6a7d487970da
True,answer_f1_audit.csv,per_question_claim_level_f1,7,answer_accuracy,2,0.4444444444444444,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,,dense_rag,43e37bd1-1c5c-4eaf-b378-5358d50168eb
True,claim_support_audit.csv,unsupported_or_contradicted_factual_claims,3,hallucination_rate,0,0.0,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,,dense_rag,43e37bd1-1c5c-4eaf-b378-5358d50168eb
True,claim_support_audit.csv,supported_factual_claims,3,evidence_support_rate,2.5,0.8333333333333334,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,,dense_rag,43e37bd1-1c5c-4eaf-b378-5358d50168eb
True,claim_support_audit.csv,unsupported_factual_claims,3,unsupported_claim_rate,0,0.0,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,,dense_rag,43e37bd1-1c5c-4eaf-b378-5358d50168eb
True,citation_resolution_audit.csv,fabricated_citations_over_generated_citations,6,fabricated_citation_rate,0,0.0,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,,dense_rag,43e37bd1-1c5c-4eaf-b378-5358d50168eb
True,claim_support_audit.csv,claim_level_context_support_classification,3,faithfulness,2.5,0.8333333333333334,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,,dense_rag,43e37bd1-1c5c-4eaf-b378-5358d50168eb
True,claim_support_audit.csv,supported_or_partially_supported_claims,3,groundedness,2.5,0.8333333333333334,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,,dense_rag,43e37bd1-1c5c-4eaf-b378-5358d50168eb
True,retrieval_audit.csv,retrieved_relevant_sources_over_retrieved_sources,10,retrieval_precision,4,0.4,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,,dense_rag,43e37bd1-1c5c-4eaf-b378-5358d50168eb
True,retrieval_audit.csv,retrieved_relevant_sources_over_expected_sources,6,retrieval_recall,4,0.6666666666666666,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,,dense_rag,43e37bd1-1c5c-4eaf-b378-5358d50168eb
True,citation_resolution_audit.csv,citation_lineage_f1_against_expected_sources,,lineage_citation_f1,,0.6666666666666666,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,,dense_rag,43e37bd1-1c5c-4eaf-b378-5358d50168eb
False,csm_activation_audit.csv,non_csm_has_no_csm_activation,,activation_precision,,,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,activation_metric_only_applicable_to_csm,dense_rag,43e37bd1-1c5c-4eaf-b378-5358d50168eb
False,csm_activation_audit.csv,non_csm_has_no_csm_activation,,activation_recall,,,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,activation_metric_only_applicable_to_csm,dense_rag,43e37bd1-1c5c-4eaf-b378-5358d50168eb
False,temporal_assertion_audit.csv,missing_temporal_ground_truth,,temporal_consistency,,,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,missing_temporal_ground_truth,dense_rag,43e37bd1-1c5c-4eaf-b378-5358d50168eb
False,decision_label_audit.csv,missing_expected_decision_labels; expected=[] predicted=[],,decision_f1,,,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,missing_expected_decision_labels,dense_rag,43e37bd1-1c5c-4eaf-b378-5358d50168eb
False,correction_recovery_audit.csv,no_correction_case,,correction_recovery,,,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,no_correction_case,dense_rag,43e37bd1-1c5c-4eaf-b378-5358d50168eb
False,state_comparison_audit.csv,missing_expected_state_transitions,,memory_update_accuracy,,,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,missing_expected_state_transitions,dense_rag,43e37bd1-1c5c-4eaf-b378-5358d50168eb
False,state_comparison_audit.csv,non_csm_system_has_no_state_table,,state_accuracy,,,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,state_table_metric_only_applicable_to_csm,dense_rag,43e37bd1-1c5c-4eaf-b378-5358d50168eb
False,correction_recovery_audit.csv,non_csm_system_has_no_recovery_state,,state_recovery_time,,,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,state_recovery_time_only_applicable_to_csm,dense_rag,43e37bd1-1c5c-4eaf-b378-5358d50168eb
False,calibration_audit.csv,absolute_confidence_error_against_support_classification,,expected_calibration_error,,,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,missing_generated_confidence,dense_rag,43e37bd1-1c5c-4eaf-b378-5358d50168eb
True,token_results.csv,stored_llm_call_total_tokens,1,tokens_per_query,1826,1826,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,,dense_rag,43e37bd1-1c5c-4eaf-b378-5358d50168eb
True,latency_definition_audit.csv,stored_provider_generation_latency_ms_excludes_external_request_delay_column,1,provider_generation_latency_ms,22982,22982,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,,dense_rag,43e37bd1-1c5c-4eaf-b378-5358d50168eb
True,latency_definition_audit.csv,stored_retrieval_or_csm_activation_duration_ms,1,retrieval_activation_latency_ms,43,43,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,,dense_rag,43e37bd1-1c5c-4eaf-b378-5358d50168eb
True,latency_definition_audit.csv,primary_processing_latency_excludes_intentional_request_delay_and_quota_backoff,1,processing_latency_ms,22982,22982,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,,dense_rag,43e37bd1-1c5c-4eaf-b378-5358d50168eb
True,latency_definition_audit.csv,retrieval_plus_provider_generation_latency_without_configured_request_delay,1,operational_wall_clock_latency_ms,23025,23025,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,,dense_rag,43e37bd1-1c5c-4eaf-b378-5358d50168eb
True,latency_definition_audit.csv,stored_llm_call_processing_duration_ms,1,p95_latency,22982,22982,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,,dense_rag,43e37bd1-1c5c-4eaf-b378-5358d50168eb
True,total_cost.csv,answer_generation_provider_token_cost,1,online_query_cost,0.00045975,0.00045975,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,,dense_rag,43e37bd1-1c5c-4eaf-b378-5358d50168eb
False,total_cost.csv,deterministic_csm_update_provider_cost_zero,1,offline_csm_update_cost,0.0,,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,offline_update_cost_only_recorded_for_csm,dense_rag,43e37bd1-1c5c-4eaf-b378-5358d50168eb
True,total_cost.csv,versioned_provider_token_pricing,1,total_cost,0.00045975,0.00045975,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,,dense_rag,43e37bd1-1c5c-4eaf-b378-5358d50168eb
False,contradiction_results.csv,stored_answer_conflict_detection,,contradiction_handling,0,,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,no_ground_truth_contradiction,dense_rag,43e37bd1-1c5c-4eaf-b378-5358d50168eb
True,answer_f1_audit.csv,per_question_claim_level_f1,9,answer_accuracy,0,0.0,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,,rolling_summary,55bad451-029e-400b-9b0a-c1239952e0a5
True,claim_support_audit.csv,unsupported_or_contradicted_factual_claims,3,hallucination_rate,0,0.0,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,,rolling_summary,55bad451-029e-400b-9b0a-c1239952e0a5
True,claim_support_audit.csv,supported_factual_claims,3,evidence_support_rate,1.5,0.5,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,,rolling_summary,55bad451-029e-400b-9b0a-c1239952e0a5
True,claim_support_audit.csv,unsupported_factual_claims,3,unsupported_claim_rate,0,0.0,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,,rolling_summary,55bad451-029e-400b-9b0a-c1239952e0a5
True,citation_resolution_audit.csv,fabricated_citations_over_generated_citations,4,fabricated_citation_rate,0,0.0,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,,rolling_summary,55bad451-029e-400b-9b0a-c1239952e0a5
True,claim_support_audit.csv,claim_level_context_support_classification,3,faithfulness,1.5,0.5,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,,rolling_summary,55bad451-029e-400b-9b0a-c1239952e0a5
True,claim_support_audit.csv,supported_or_partially_supported_claims,3,groundedness,1.5,0.5,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,,rolling_summary,55bad451-029e-400b-9b0a-c1239952e0a5
True,retrieval_audit.csv,retrieved_relevant_sources_over_retrieved_sources,9,retrieval_precision,0,0.0,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,,rolling_summary,55bad451-029e-400b-9b0a-c1239952e0a5
True,retrieval_audit.csv,retrieved_relevant_sources_over_expected_sources,6,retrieval_recall,0,0.0,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,,rolling_summary,55bad451-029e-400b-9b0a-c1239952e0a5
True,citation_resolution_audit.csv,citation_lineage_f1_against_expected_sources,,lineage_citation_f1,,0.0,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,,rolling_summary,55bad451-029e-400b-9b0a-c1239952e0a5
False,csm_activation_audit.csv,non_csm_has_no_csm_activation,,activation_precision,,,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,activation_metric_only_applicable_to_csm,rolling_summary,55bad451-029e-400b-9b0a-c1239952e0a5
False,csm_activation_audit.csv,non_csm_has_no_csm_activation,,activation_recall,,,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,activation_metric_only_applicable_to_csm,rolling_summary,55bad451-029e-400b-9b0a-c1239952e0a5
False,temporal_assertion_audit.csv,missing_temporal_ground_truth,,temporal_consistency,,,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,missing_temporal_ground_truth,rolling_summary,55bad451-029e-400b-9b0a-c1239952e0a5
False,decision_label_audit.csv,"missing_expected_decision_labels; expected=[] predicted=['diagnose', 'refer', 'treat']",,decision_f1,,,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,missing_expected_decision_labels,rolling_summary,55bad451-029e-400b-9b0a-c1239952e0a5
False,correction_recovery_audit.csv,no_correction_case,,correction_recovery,,,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,no_correction_case,rolling_summary,55bad451-029e-400b-9b0a-c1239952e0a5
False,state_comparison_audit.csv,missing_expected_state_transitions,,memory_update_accuracy,,,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,missing_expected_state_transitions,rolling_summary,55bad451-029e-400b-9b0a-c1239952e0a5
False,state_comparison_audit.csv,non_csm_system_has_no_state_table,,state_accuracy,,,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,state_table_metric_only_applicable_to_csm,rolling_summary,55bad451-029e-400b-9b0a-c1239952e0a5
False,correction_recovery_audit.csv,non_csm_system_has_no_recovery_state,,state_recovery_time,,,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,state_recovery_time_only_applicable_to_csm,rolling_summary,55bad451-029e-400b-9b0a-c1239952e0a5
True,calibration_audit.csv,absolute_confidence_error_against_support_classification,,expected_calibration_error,,0.0,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,,rolling_summary,55bad451-029e-400b-9b0a-c1239952e0a5
True,token_results.csv,stored_llm_call_total_tokens,1,tokens_per_query,1754,1754,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,,rolling_summary,55bad451-029e-400b-9b0a-c1239952e0a5
True,latency_definition_audit.csv,stored_provider_generation_latency_ms_excludes_external_request_delay_column,1,provider_generation_latency_ms,38690,38690,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,,rolling_summary,55bad451-029e-400b-9b0a-c1239952e0a5
True,latency_definition_audit.csv,stored_retrieval_or_csm_activation_duration_ms,1,retrieval_activation_latency_ms,17,17,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,,rolling_summary,55bad451-029e-400b-9b0a-c1239952e0a5
True,latency_definition_audit.csv,primary_processing_latency_excludes_intentional_request_delay_and_quota_backoff,1,processing_latency_ms,38690,38690,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,,rolling_summary,55bad451-029e-400b-9b0a-c1239952e0a5
True,latency_definition_audit.csv,retrieval_plus_provider_generation_latency_without_configured_request_delay,1,operational_wall_clock_latency_ms,38707,38707,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,,rolling_summary,55bad451-029e-400b-9b0a-c1239952e0a5
True,latency_definition_audit.csv,stored_llm_call_processing_duration_ms,1,p95_latency,38690,38690,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,,rolling_summary,55bad451-029e-400b-9b0a-c1239952e0a5
True,total_cost.csv,answer_generation_provider_token_cost,1,online_query_cost,0.00045749999999999995,0.00045749999999999995,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,,rolling_summary,55bad451-029e-400b-9b0a-c1239952e0a5
False,total_cost.csv,deterministic_csm_update_provider_cost_zero,1,offline_csm_update_cost,0.0,,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,offline_update_cost_only_recorded_for_csm,rolling_summary,55bad451-029e-400b-9b0a-c1239952e0a5
True,total_cost.csv,versioned_provider_token_pricing,1,total_cost,0.00045749999999999995,0.00045749999999999995,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,,rolling_summary,55bad451-029e-400b-9b0a-c1239952e0a5
False,contradiction_results.csv,stored_answer_conflict_detection,,contradiction_handling,1,1.0,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,no_ground_truth_contradiction,rolling_summary,55bad451-029e-400b-9b0a-c1239952e0a5
True,answer_f1_audit.csv,per_question_claim_level_f1,8,answer_accuracy,1,0.2222222222222222,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,,csm,7ff75fd3-a4e2-4617-a1ea-6968256a4cfd
True,claim_support_audit.csv,unsupported_or_contradicted_factual_claims,3,hallucination_rate,0,0.0,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,,csm,7ff75fd3-a4e2-4617-a1ea-6968256a4cfd
True,claim_support_audit.csv,supported_factual_claims,3,evidence_support_rate,2.0,0.6666666666666666,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,,csm,7ff75fd3-a4e2-4617-a1ea-6968256a4cfd
True,claim_support_audit.csv,unsupported_factual_claims,3,unsupported_claim_rate,0,0.0,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,,csm,7ff75fd3-a4e2-4617-a1ea-6968256a4cfd
True,citation_resolution_audit.csv,fabricated_citations_over_generated_citations,8,fabricated_citation_rate,0,0.0,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,,csm,7ff75fd3-a4e2-4617-a1ea-6968256a4cfd
True,claim_support_audit.csv,claim_level_context_support_classification,3,faithfulness,2.0,0.6666666666666666,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,,csm,7ff75fd3-a4e2-4617-a1ea-6968256a4cfd
True,claim_support_audit.csv,supported_or_partially_supported_claims,3,groundedness,2.0,0.6666666666666666,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,,csm,7ff75fd3-a4e2-4617-a1ea-6968256a4cfd
True,retrieval_audit.csv,retrieved_relevant_sources_over_retrieved_sources,8,retrieval_precision,3,0.375,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,,csm,7ff75fd3-a4e2-4617-a1ea-6968256a4cfd
True,retrieval_audit.csv,retrieved_relevant_sources_over_expected_sources,6,retrieval_recall,3,0.5,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,,csm,7ff75fd3-a4e2-4617-a1ea-6968256a4cfd
True,citation_resolution_audit.csv,citation_lineage_f1_against_expected_sources,,lineage_citation_f1,,0.5,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,,csm,7ff75fd3-a4e2-4617-a1ea-6968256a4cfd
True,csm_activation_audit.csv,activated_state_canonical_evidence_precision,8,activation_precision,3,0.375,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,,csm,7ff75fd3-a4e2-4617-a1ea-6968256a4cfd
True,csm_activation_audit.csv,activated_state_canonical_evidence_recall,6,activation_recall,3,0.5,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,,csm,7ff75fd3-a4e2-4617-a1ea-6968256a4cfd
False,temporal_assertion_audit.csv,missing_temporal_ground_truth,,temporal_consistency,,,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,missing_temporal_ground_truth,csm,7ff75fd3-a4e2-4617-a1ea-6968256a4cfd
False,decision_label_audit.csv,"missing_expected_decision_labels; expected=[] predicted=['diagnose', 'treat']",,decision_f1,,,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,missing_expected_decision_labels,csm,7ff75fd3-a4e2-4617-a1ea-6968256a4cfd
False,correction_recovery_audit.csv,no_correction_case,,correction_recovery,,,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,no_correction_case,csm,7ff75fd3-a4e2-4617-a1ea-6968256a4cfd
False,state_comparison_audit.csv,missing_expected_state_transitions,,memory_update_accuracy,,,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,missing_expected_state_transitions,csm,7ff75fd3-a4e2-4617-a1ea-6968256a4cfd
False,state_comparison_audit.csv,missing_expected_state,,state_accuracy,,,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,missing_expected_state,csm,7ff75fd3-a4e2-4617-a1ea-6968256a4cfd
False,correction_recovery_audit.csv,first_turn_recovery_credit_when_corrected_state_available,,state_recovery_time,,,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,no_recovered_correction_state,csm,7ff75fd3-a4e2-4617-a1ea-6968256a4cfd
True,calibration_audit.csv,absolute_confidence_error_against_support_classification,,expected_calibration_error,,0.050000000000000044,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,,csm,7ff75fd3-a4e2-4617-a1ea-6968256a4cfd
True,token_results.csv,stored_llm_call_total_tokens,1,tokens_per_query,2821,2821,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,,csm,7ff75fd3-a4e2-4617-a1ea-6968256a4cfd
True,latency_definition_audit.csv,stored_provider_generation_latency_ms_excludes_external_request_delay_column,1,provider_generation_latency_ms,127715,127715,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,,csm,7ff75fd3-a4e2-4617-a1ea-6968256a4cfd
True,latency_definition_audit.csv,stored_retrieval_or_csm_activation_duration_ms,1,retrieval_activation_latency_ms,34,34,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,,csm,7ff75fd3-a4e2-4617-a1ea-6968256a4cfd
True,latency_definition_audit.csv,primary_processing_latency_excludes_intentional_request_delay_and_quota_backoff,1,processing_latency_ms,127715,127715,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,,csm,7ff75fd3-a4e2-4617-a1ea-6968256a4cfd
True,latency_definition_audit.csv,retrieval_plus_provider_generation_latency_without_configured_request_delay,1,operational_wall_clock_latency_ms,127749,127749,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,,csm,7ff75fd3-a4e2-4617-a1ea-6968256a4cfd
True,latency_definition_audit.csv,stored_llm_call_processing_duration_ms,1,p95_latency,127715,127715,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,,csm,7ff75fd3-a4e2-4617-a1ea-6968256a4cfd
True,total_cost.csv,answer_generation_provider_token_cost,1,online_query_cost,0.00065445,0.00065445,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,,csm,7ff75fd3-a4e2-4617-a1ea-6968256a4cfd
True,total_cost.csv,deterministic_csm_update_provider_cost_zero,1,offline_csm_update_cost,0.0,0.0,SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,,csm,7ff75fd3-a4e2-4617-a1ea-6968256a4cfd
