calculation_reason,canonical_source_id,expected_canonical_ids,patient,question_id,question_number,rank,relevance_classification,relevant,resolution_status,resolved_canonical_ids,retrieval_item_id,system,system_native_id,system_native_type,turn_id
retrieval_identifier_canonicalized,ea919ae5-2472-4ef6-85a9-e626199b7157,"[""2e5d3648-597e-411c-b723-855519bef763"", ""52f1e0d3-7b1e-4fdb-97d7-386d643d0c99"", ""5c05a6f5-73c3-40ce-b489-9e78826d7e30"", ""9ed89967-8788-465f-bd08-3dfeb36c7f7b"", ""False"", ""b0d44139-ad1c-4e92-9234-77dcd2670020""]",SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,3,not_relevant,False,resolved,"[""ea919ae5-2472-4ef6-85a9-e626199b7157""]",469b4276-e760-4c12-ab72-72d71b4bed4a,dense_rag,509984aa-11d9-4ac1-ab9b-100121b89efc,dense_rag_chunk,43e37bd1-1c5c-4eaf-b378-5358d50168eb
retrieval_identifier_canonicalized,b0d44139-ad1c-4e92-9234-77dcd2670020,"[""2e5d3648-597e-411c-b723-855519bef763"", ""52f1e0d3-7b1e-4fdb-97d7-386d643d0c99"", ""5c05a6f5-73c3-40ce-b489-9e78826d7e30"", ""9ed89967-8788-465f-bd08-3dfeb36c7f7b"", ""False"", ""b0d44139-ad1c-4e92-9234-77dcd2670020""]",SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,4,relevant,True,resolved,"[""1f1d0a8d-f37f-4c47-bd63-cec1051ff516"", ""b0d44139-ad1c-4e92-9234-77dcd2670020""]",08557ed4-00b9-4526-9d61-59cc2147e898,dense_rag,03580cc5-2a09-4de9-9a0b-f3de1a2c7522,dense_rag_chunk,43e37bd1-1c5c-4eaf-b378-5358d50168eb
retrieval_identifier_canonicalized,52f1e0d3-7b1e-4fdb-97d7-386d643d0c99,"[""2e5d3648-597e-411c-b723-855519bef763"", ""52f1e0d3-7b1e-4fdb-97d7-386d643d0c99"", ""5c05a6f5-73c3-40ce-b489-9e78826d7e30"", ""9ed89967-8788-465f-bd08-3dfeb36c7f7b"", ""False"", ""b0d44139-ad1c-4e92-9234-77dcd2670020""]",SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,5,relevant,True,resolved,"[""52f1e0d3-7b1e-4fdb-97d7-386d643d0c99""]",8b03ed27-b635-42ec-b90c-c4202d0bedaa,dense_rag,6dfabc00-5cdb-46a3-95a9-359bf40b65c7,dense_rag_chunk,43e37bd1-1c5c-4eaf-b378-5358d50168eb
retrieval_identifier_canonicalized,5a6b266b-39ea-4979-9d99-067d4a79eadc,"[""2e5d3648-597e-411c-b723-855519bef763"", ""52f1e0d3-7b1e-4fdb-97d7-386d643d0c99"", ""5c05a6f5-73c3-40ce-b489-9e78826d7e30"", ""9ed89967-8788-465f-bd08-3dfeb36c7f7b"", ""False"", ""b0d44139-ad1c-4e92-9234-77dcd2670020""]",SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,6,not_relevant,False,resolved,"[""5a6b266b-39ea-4979-9d99-067d4a79eadc""]",3cd2da15-61b0-4bd2-859f-b3d28a5f18aa,dense_rag,e4a30559-e68e-4191-b20d-04686c278f5e,dense_rag_chunk,43e37bd1-1c5c-4eaf-b378-5358d50168eb
retrieval_identifier_canonicalized,dde77447-7e75-4eed-96b6-133e1d7bcc76,"[""2e5d3648-597e-411c-b723-855519bef763"", ""52f1e0d3-7b1e-4fdb-97d7-386d643d0c99"", ""5c05a6f5-73c3-40ce-b489-9e78826d7e30"", ""9ed89967-8788-465f-bd08-3dfeb36c7f7b"", ""False"", ""b0d44139-ad1c-4e92-9234-77dcd2670020""]",SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,7,not_relevant,False,resolved,"[""dde77447-7e75-4eed-96b6-133e1d7bcc76""]",f9f8ee91-2f7f-490d-b19a-14527d50b909,dense_rag,6c2a6f9a-5cbf-4596-a97c-c49fac4eb355,dense_rag_chunk,43e37bd1-1c5c-4eaf-b378-5358d50168eb
retrieval_identifier_canonicalized,78d14e72-cdd1-4822-8b6c-e3300c0baf2b,"[""2e5d3648-597e-411c-b723-855519bef763"", ""52f1e0d3-7b1e-4fdb-97d7-386d643d0c99"", ""5c05a6f5-73c3-40ce-b489-9e78826d7e30"", ""9ed89967-8788-465f-bd08-3dfeb36c7f7b"", ""False"", ""b0d44139-ad1c-4e92-9234-77dcd2670020""]",SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,8,not_relevant,False,resolved,"[""78d14e72-cdd1-4822-8b6c-e3300c0baf2b""]",68419734-7ee8-40c4-bdba-62d9f286c189,dense_rag,6305fd35-0d88-4fd9-bd81-856d97cb206a,dense_rag_chunk,43e37bd1-1c5c-4eaf-b378-5358d50168eb
retrieval_identifier_canonicalized,18e3ce02-31f6-43d4-8191-c2dfe0133eb1,"[""2e5d3648-597e-411c-b723-855519bef763"", ""52f1e0d3-7b1e-4fdb-97d7-386d643d0c99"", ""5c05a6f5-73c3-40ce-b489-9e78826d7e30"", ""9ed89967-8788-465f-bd08-3dfeb36c7f7b"", ""False"", ""b0d44139-ad1c-4e92-9234-77dcd2670020""]",SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,1,not_relevant,False,resolved,"[""18e3ce02-31f6-43d4-8191-c2dfe0133eb1""]",21e23340-a09a-49d8-9dd4-a173c15705f2,rolling_summary,aec4770e-5c39-4133-a27a-e036dadf681c,rolling_summary_snapshot,55bad451-029e-400b-9b0a-c1239952e0a5
retrieval_identifier_canonicalized,18e3ce02-31f6-43d4-8191-c2dfe0133eb1,"[""2e5d3648-597e-411c-b723-855519bef763"", ""52f1e0d3-7b1e-4fdb-97d7-386d643d0c99"", ""5c05a6f5-73c3-40ce-b489-9e78826d7e30"", ""9ed89967-8788-465f-bd08-3dfeb36c7f7b"", ""False"", ""b0d44139-ad1c-4e92-9234-77dcd2670020""]",SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,2,not_relevant,False,resolved,"[""18e3ce02-31f6-43d4-8191-c2dfe0133eb1""]",285afdda-4a60-48ec-94fd-10ed1a36970d,rolling_summary,e5a6eff0-9cf6-4020-b4b6-5795d3313831,rolling_summary_recent_item,55bad451-029e-400b-9b0a-c1239952e0a5
retrieval_identifier_canonicalized,a3b3e29c-c9d4-400e-ad81-3062d9c90bda,"[""2e5d3648-597e-411c-b723-855519bef763"", ""52f1e0d3-7b1e-4fdb-97d7-386d643d0c99"", ""5c05a6f5-73c3-40ce-b489-9e78826d7e30"", ""9ed89967-8788-465f-bd08-3dfeb36c7f7b"", ""False"", ""b0d44139-ad1c-4e92-9234-77dcd2670020""]",SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,3,not_relevant,False,resolved,"[""a3b3e29c-c9d4-400e-ad81-3062d9c90bda""]",19d5406c-c96b-4242-9c3b-0b8b94f29353,rolling_summary,31914746-dba7-4266-a97b-b3417ab53ec8,rolling_summary_recent_item,55bad451-029e-400b-9b0a-c1239952e0a5
retrieval_identifier_canonicalized,2eb49637-d46b-497e-9788-29ddb867d3bc,"[""2e5d3648-597e-411c-b723-855519bef763"", ""52f1e0d3-7b1e-4fdb-97d7-386d643d0c99"", ""5c05a6f5-73c3-40ce-b489-9e78826d7e30"", ""9ed89967-8788-465f-bd08-3dfeb36c7f7b"", ""False"", ""b0d44139-ad1c-4e92-9234-77dcd2670020""]",SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,4,not_relevant,False,resolved,"[""2eb49637-d46b-497e-9788-29ddb867d3bc""]",459efb92-c828-4356-8187-85e4c504f2de,rolling_summary,3ccf83cf-7555-4b05-a776-11c2fd4692eb,rolling_summary_recent_item,55bad451-029e-400b-9b0a-c1239952e0a5
retrieval_identifier_canonicalized,7150c3ef-7db1-4ff9-8b4b-2916508588db,"[""2e5d3648-597e-411c-b723-855519bef763"", ""52f1e0d3-7b1e-4fdb-97d7-386d643d0c99"", ""5c05a6f5-73c3-40ce-b489-9e78826d7e30"", ""9ed89967-8788-465f-bd08-3dfeb36c7f7b"", ""False"", ""b0d44139-ad1c-4e92-9234-77dcd2670020""]",SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,5,not_relevant,False,resolved,"[""7150c3ef-7db1-4ff9-8b4b-2916508588db"", ""c10d6a57-20c0-4d09-bd1e-2b8903378f4c""]",02c6cae0-9a6b-44a3-9983-431be406a120,rolling_summary,fd8bf0c3-d6d3-44c4-ad06-e714e95e0ba6,rolling_summary_recent_item,55bad451-029e-400b-9b0a-c1239952e0a5
retrieval_identifier_canonicalized,b3eb3e0e-326f-4de4-91dd-81b5f76e84f8,"[""2e5d3648-597e-411c-b723-855519bef763"", ""52f1e0d3-7b1e-4fdb-97d7-386d643d0c99"", ""5c05a6f5-73c3-40ce-b489-9e78826d7e30"", ""9ed89967-8788-465f-bd08-3dfeb36c7f7b"", ""False"", ""b0d44139-ad1c-4e92-9234-77dcd2670020""]",SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,6,not_relevant,False,resolved,"[""64fd2cdf-2421-4253-b2a8-054e1f180d48"", ""b3eb3e0e-326f-4de4-91dd-81b5f76e84f8"", ""c10d6a57-20c0-4d09-bd1e-2b8903378f4c""]",abe8e9b5-d2e2-4cd0-a3f4-7e93ee5df307,rolling_summary,068ce4cf-1418-457c-b184-c7eec222e166,rolling_summary_recent_item,55bad451-029e-400b-9b0a-c1239952e0a5
retrieval_identifier_canonicalized,9cfa46c9-0e9a-4a77-bcc8-60bc062625be,"[""2e5d3648-597e-411c-b723-855519bef763"", ""52f1e0d3-7b1e-4fdb-97d7-386d643d0c99"", ""5c05a6f5-73c3-40ce-b489-9e78826d7e30"", ""9ed89967-8788-465f-bd08-3dfeb36c7f7b"", ""False"", ""b0d44139-ad1c-4e92-9234-77dcd2670020""]",SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,7,not_relevant,False,resolved,"[""9cfa46c9-0e9a-4a77-bcc8-60bc062625be""]",8b8c478d-1aba-4e56-81ed-f25fc8fad0fc,rolling_summary,2647a49a-1a07-46cb-8801-a42157592ba8,rolling_summary_recent_item,55bad451-029e-400b-9b0a-c1239952e0a5
retrieval_identifier_canonicalized,b85ded5f-dc7a-4ddc-93b1-2ae4b51ccd78,"[""2e5d3648-597e-411c-b723-855519bef763"", ""52f1e0d3-7b1e-4fdb-97d7-386d643d0c99"", ""5c05a6f5-73c3-40ce-b489-9e78826d7e30"", ""9ed89967-8788-465f-bd08-3dfeb36c7f7b"", ""False"", ""b0d44139-ad1c-4e92-9234-77dcd2670020""]",SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,8,not_relevant,False,resolved,"[""b85ded5f-dc7a-4ddc-93b1-2ae4b51ccd78""]",7f421c31-afe5-455c-b470-6aa2135aaa7d,rolling_summary,c377ba3d-00f3-45bd-b1e9-5b9eea678968,rolling_summary_recent_item,55bad451-029e-400b-9b0a-c1239952e0a5
retrieval_identifier_canonicalized_with_csm_state_aliases,ea919ae5-2472-4ef6-85a9-e626199b7157,"[""2e5d3648-597e-411c-b723-855519bef763"", ""52f1e0d3-7b1e-4fdb-97d7-386d643d0c99"", ""5c05a6f5-73c3-40ce-b489-9e78826d7e30"", ""9ed89967-8788-465f-bd08-3dfeb36c7f7b"", ""False"", ""b0d44139-ad1c-4e92-9234-77dcd2670020""]",SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,1,not_relevant,False,resolved,"[""ea919ae5-2472-4ef6-85a9-e626199b7157""]",a39ec7cc-295a-479f-82a8-45dbbf2af5a1,csm,8e19058d-5fbb-4d83-adaf-75498c26bf02,csm_state_variable,7ff75fd3-a4e2-4617-a1ea-6968256a4cfd
retrieval_identifier_canonicalized_with_csm_state_aliases,5c05a6f5-73c3-40ce-b489-9e78826d7e30,"[""2e5d3648-597e-411c-b723-855519bef763"", ""52f1e0d3-7b1e-4fdb-97d7-386d643d0c99"", ""5c05a6f5-73c3-40ce-b489-9e78826d7e30"", ""9ed89967-8788-465f-bd08-3dfeb36c7f7b"", ""False"", ""b0d44139-ad1c-4e92-9234-77dcd2670020""]",SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,2,relevant,True,resolved,"[""5c05a6f5-73c3-40ce-b489-9e78826d7e30""]",75d59162-9c66-421a-9a02-65e7d3832017,csm,f0775073-d7d8-4277-9df4-cac588995121,csm_state_variable,7ff75fd3-a4e2-4617-a1ea-6968256a4cfd
retrieval_identifier_canonicalized_with_csm_state_aliases,78d14e72-cdd1-4822-8b6c-e3300c0baf2b,"[""2e5d3648-597e-411c-b723-855519bef763"", ""52f1e0d3-7b1e-4fdb-97d7-386d643d0c99"", ""5c05a6f5-73c3-40ce-b489-9e78826d7e30"", ""9ed89967-8788-465f-bd08-3dfeb36c7f7b"", ""False"", ""b0d44139-ad1c-4e92-9234-77dcd2670020""]",SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,3,not_relevant,False,resolved,"[""78d14e72-cdd1-4822-8b6c-e3300c0baf2b""]",24c11faf-dbe6-418d-8962-7f6413484cd8,csm,292d294b-5707-492d-9b51-5ac5f0691b11,csm_state_variable,7ff75fd3-a4e2-4617-a1ea-6968256a4cfd
retrieval_identifier_canonicalized_with_csm_state_aliases,4e13f76b-deab-47b5-94a0-d13b01eea584,"[""2e5d3648-597e-411c-b723-855519bef763"", ""52f1e0d3-7b1e-4fdb-97d7-386d643d0c99"", ""5c05a6f5-73c3-40ce-b489-9e78826d7e30"", ""9ed89967-8788-465f-bd08-3dfeb36c7f7b"", ""False"", ""b0d44139-ad1c-4e92-9234-77dcd2670020""]",SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,4,not_relevant,False,resolved,"[""4e13f76b-deab-47b5-94a0-d13b01eea584""]",85bb158f-412a-49fa-a3d8-b3ecf47b6078,csm,036f1a49-6d21-4b5b-9460-e27cdc30881f,csm_state_variable,7ff75fd3-a4e2-4617-a1ea-6968256a4cfd
retrieval_identifier_canonicalized_with_csm_state_aliases,52f1e0d3-7b1e-4fdb-97d7-386d643d0c99,"[""2e5d3648-597e-411c-b723-855519bef763"", ""52f1e0d3-7b1e-4fdb-97d7-386d643d0c99"", ""5c05a6f5-73c3-40ce-b489-9e78826d7e30"", ""9ed89967-8788-465f-bd08-3dfeb36c7f7b"", ""False"", ""b0d44139-ad1c-4e92-9234-77dcd2670020""]",SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,5,relevant,True,resolved,"[""52f1e0d3-7b1e-4fdb-97d7-386d643d0c99""]",58c1f016-e194-4d4f-9f04-ef69a9d757ce,csm,12749efe-e52f-419c-b6e7-76c0419de4ce,csm_state_variable,7ff75fd3-a4e2-4617-a1ea-6968256a4cfd
retrieval_identifier_canonicalized_with_csm_state_aliases,9ed89967-8788-465f-bd08-3dfeb36c7f7b,"[""2e5d3648-597e-411c-b723-855519bef763"", ""52f1e0d3-7b1e-4fdb-97d7-386d643d0c99"", ""5c05a6f5-73c3-40ce-b489-9e78826d7e30"", ""9ed89967-8788-465f-bd08-3dfeb36c7f7b"", ""False"", ""b0d44139-ad1c-4e92-9234-77dcd2670020""]",SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,6,relevant,True,resolved,"[""9ed89967-8788-465f-bd08-3dfeb36c7f7b""]",983473e6-5422-44ca-b1c9-0c8159cfda10,csm,380be0d4-ed7f-4344-90dd-1337edd2218f,csm_state_variable,7ff75fd3-a4e2-4617-a1ea-6968256a4cfd
retrieval_identifier_canonicalized_with_csm_state_aliases,2fb589b0-57c2-4fe2-8a67-45b2971965b0,"[""2e5d3648-597e-411c-b723-855519bef763"", ""52f1e0d3-7b1e-4fdb-97d7-386d643d0c99"", ""5c05a6f5-73c3-40ce-b489-9e78826d7e30"", ""9ed89967-8788-465f-bd08-3dfeb36c7f7b"", ""False"", ""b0d44139-ad1c-4e92-9234-77dcd2670020""]",SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,7,relevant,True,resolved,"[""2fb589b0-57c2-4fe2-8a67-45b2971965b0"", ""9ed89967-8788-465f-bd08-3dfeb36c7f7b""]",5af74542-e883-4874-9e7b-3bc9f32c5d2a,csm,c6e5837d-e47e-4072-b917-99cafadfdb2c,csm_state_variable,7ff75fd3-a4e2-4617-a1ea-6968256a4cfd
retrieval_identifier_canonicalized_with_csm_state_aliases,b85ded5f-dc7a-4ddc-93b1-2ae4b51ccd78,"[""2e5d3648-597e-411c-b723-855519bef763"", ""52f1e0d3-7b1e-4fdb-97d7-386d643d0c99"", ""5c05a6f5-73c3-40ce-b489-9e78826d7e30"", ""9ed89967-8788-465f-bd08-3dfeb36c7f7b"", ""False"", ""b0d44139-ad1c-4e92-9234-77dcd2670020""]",SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,8,not_relevant,False,resolved,"[""b85ded5f-dc7a-4ddc-93b1-2ae4b51ccd78""]",553206c0-e59a-4fd6-9c8b-22406fff1c3f,csm,1457949c-f72a-4a94-9eb8-0c2b0375ede9,csm_state_variable,7ff75fd3-a4e2-4617-a1ea-6968256a4cfd
retrieval_identifier_canonicalized,2e5d3648-597e-411c-b723-855519bef763,"[""2e5d3648-597e-411c-b723-855519bef763"", ""52f1e0d3-7b1e-4fdb-97d7-386d643d0c99"", ""5c05a6f5-73c3-40ce-b489-9e78826d7e30"", ""9ed89967-8788-465f-bd08-3dfeb36c7f7b"", ""False"", ""b0d44139-ad1c-4e92-9234-77dcd2670020""]",SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,1,relevant,True,resolved,"[""1f1d0a8d-f37f-4c47-bd63-cec1051ff516"", ""2e5d3648-597e-411c-b723-855519bef763"", ""4aea8fe9-8a1a-4ebe-b7e0-b6a6e28ec65e""]",d7bc3a28-023c-401d-808c-6b8e7a0e32e3,graph_rag,85bc3fe5-19cb-498e-9a76-7d2535deb258,graph_rag_text_unit,92e98184-f8d0-456f-8826-e77bc4cfa374
retrieval_identifier_canonicalized,ea919ae5-2472-4ef6-85a9-e626199b7157,"[""2e5d3648-597e-411c-b723-855519bef763"", ""52f1e0d3-7b1e-4fdb-97d7-386d643d0c99"", ""5c05a6f5-73c3-40ce-b489-9e78826d7e30"", ""9ed89967-8788-465f-bd08-3dfeb36c7f7b"", ""False"", ""b0d44139-ad1c-4e92-9234-77dcd2670020""]",SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,2,not_relevant,False,resolved,"[""ea919ae5-2472-4ef6-85a9-e626199b7157""]",97c86c0e-a229-40db-a5a6-01c25eec369c,graph_rag,f1ec92f4-d175-4b33-94c9-00d4fe0e038b,graph_rag_text_unit,92e98184-f8d0-456f-8826-e77bc4cfa374
retrieval_identifier_canonicalized,5c05a6f5-73c3-40ce-b489-9e78826d7e30,"[""2e5d3648-597e-411c-b723-855519bef763"", ""52f1e0d3-7b1e-4fdb-97d7-386d643d0c99"", ""5c05a6f5-73c3-40ce-b489-9e78826d7e30"", ""9ed89967-8788-465f-bd08-3dfeb36c7f7b"", ""False"", ""b0d44139-ad1c-4e92-9234-77dcd2670020""]",SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,3,relevant,True,resolved,"[""5c05a6f5-73c3-40ce-b489-9e78826d7e30""]",6517cc63-2b7c-4ea3-af07-2e877d1945e0,graph_rag,e5cb2ac2-3ed3-4e44-a644-6804d524caf6,graph_rag_text_unit,92e98184-f8d0-456f-8826-e77bc4cfa374
