activation_run_id,calculation_reason,confidence_score,dependency_score,estimated_token_cost,linked_canonical_source_ids,linked_evidence_ids,query_text,rank,relevance_score,selected,selection_reason,state_variable_id,utility_score
96bdb07e-4f44-4c57-85cc-917e27f06599,activated_state_resolved_through_csm_state_evidence_links,0.95,0.0,192,"[""a3b3e29c-c9d4-400e-ad81-3062d9c90bda""]","[""f62a6889-bdd2-4ab3-85a8-9d3d7d97d7ce""]",What cardiovascular condition and medicines are active at baseline?,12,0.3333333333333333,True,selected_state_state_first route=state_first,9eda9f9e-7c92-49ae-a77e-2366752db202,0.5616315542988292
96bdb07e-4f44-4c57-85cc-917e27f06599,activated_state_resolved_through_csm_state_evidence_links,0.65,1.0,342,"[""2e5d3648-597e-411c-b723-855519bef763""]","[""b67672c9-c801-424d-b484-bda5f42533cc""]",What cardiovascular condition and medicines are active at baseline?,13,0.6666666666666666,True,selected_state_state_first route=state_first,ebf04b3a-089f-4903-b3f8-2b3b530ce553,0.5559839998957359
96bdb07e-4f44-4c57-85cc-917e27f06599,activated_state_resolved_through_csm_state_evidence_links,0.95,0.3333333333333333,178,"[""c841df57-92ee-483d-9468-72d67a2bb245""]","[""f54d629f-75a0-4c71-aa04-1a83356068ee""]",What cardiovascular condition and medicines are active at baseline?,14,0.2222222222222222,True,selected_state_state_first route=state_first,0f4133a4-2c28-453e-96e5-bde77d1f3466,0.548298221042228
96bdb07e-4f44-4c57-85cc-917e27f06599,activated_state_resolved_through_csm_state_evidence_links,0.95,0.0,196,"[""125c4ac3-3e2a-4a60-8b87-d8ca4359bf17""]","[""3206bf09-5940-463d-b196-2022fd9cee09""]",What cardiovascular condition and medicines are active at baseline?,15,0.2222222222222222,True,selected_state_state_first route=state_first,1d802695-f92a-4ffb-b200-b4cb6d9b6788,0.5149648877341897
96bdb07e-4f44-4c57-85cc-917e27f06599,activated_state_resolved_through_csm_state_evidence_links,0.5,1.0,245,"[""b0d44139-ad1c-4e92-9234-77dcd2670020""]","[""0a3b73c5-7853-403e-bc27-971f4cc3443d""]",What cardiovascular condition and medicines are active at baseline?,16,0.3333333333333333,True,selected_state_state_first route=state_first,f8110918-1014-4315-80dc-a9dd1c9f4a98,0.42572399986715515
9f56d57d-90b3-48bf-90fe-b08623ba1113,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,200,"[""78d14e72-cdd1-4822-8b6c-e3300c0baf2b"", ""5a6b266b-39ea-4979-9d99-067d4a79eadc"", ""2eb49637-d46b-497e-9788-29ddb867d3bc""]","[""4ca6f5b9-b799-4e22-a6ba-571bdb7ae092"", ""f02cb59c-909e-40bb-88fc-104c79787cbf"", ""31594de4-574c-4223-bcd1-2dfdc397d491""]",What was the baseline resting heart rate?,1,0.5714285714285714,True,selected_state_state_first route=state_first,292d294b-5707-492d-9b51-5ac5f0691b11,0.7659997563386798
9f56d57d-90b3-48bf-90fe-b08623ba1113,activated_state_resolved_through_csm_state_evidence_links,0.95,0.6666666666666666,180,"[""78d14e72-cdd1-4822-8b6c-e3300c0baf2b"", ""5a6b266b-39ea-4979-9d99-067d4a79eadc"", ""2eb49637-d46b-497e-9788-29ddb867d3bc""]","[""4ca6f5b9-b799-4e22-a6ba-571bdb7ae092"", ""f02cb59c-909e-40bb-88fc-104c79787cbf"", ""31594de4-574c-4223-bcd1-2dfdc397d491""]",What was the baseline resting heart rate?,2,0.42857142857142855,True,selected_state_state_first route=state_first,a2a2d5dc-73a8-4261-9dd5-0959e9b2cfad,0.6682980117595949
9f56d57d-90b3-48bf-90fe-b08623ba1113,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,193,"[""9ed89967-8788-465f-bd08-3dfeb36c7f7b"", ""2fb589b0-57c2-4fe2-8a67-45b2971965b0""]","[""be604ac2-4959-4813-a0a2-195cbb7f783e"", ""8d8d5e43-178e-451f-8acc-d43b15b4bf45""]",What was the baseline resting heart rate?,3,0.14285714285714285,True,selected_state_state_first route=state_first,380be0d4-ed7f-4344-90dd-1337edd2218f,0.5859997562312911
9f56d57d-90b3-48bf-90fe-b08623ba1113,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,202,"[""5c05a6f5-73c3-40ce-b489-9e78826d7e30""]","[""2d38e040-df2b-4b9c-a20b-4627489b383a""]",What was the baseline resting heart rate?,4,0.14285714285714285,True,selected_state_state_first route=state_first,f0775073-d7d8-4277-9df4-cac588995121,0.5859997561944249
9f56d57d-90b3-48bf-90fe-b08623ba1113,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,224,"[""ea919ae5-2472-4ef6-85a9-e626199b7157""]","[""946f1a1a-3334-4a63-96c9-8230abc38a5a""]",What was the baseline resting heart rate?,5,0.14285714285714285,True,selected_state_state_first route=state_first,8e19058d-5fbb-4d83-adaf-75498c26bf02,0.5859997561237595
9f56d57d-90b3-48bf-90fe-b08623ba1113,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,172,"[""9ed89967-8788-465f-bd08-3dfeb36c7f7b"", ""2fb589b0-57c2-4fe2-8a67-45b2971965b0""]","[""be604ac2-4959-4813-a0a2-195cbb7f783e"", ""8d8d5e43-178e-451f-8acc-d43b15b4bf45""]",What was the baseline resting heart rate?,6,0.14285714285714285,True,selected_state_state_first route=state_first,c6e5837d-e47e-4072-b917-99cafadfdb2c,0.5816313450360874
9f56d57d-90b3-48bf-90fe-b08623ba1113,activated_state_resolved_through_csm_state_evidence_links,0.95,0.3333333333333333,207,"[""145a1a47-3231-43a9-8d23-24880122e956""]","[""dcbbd0b0-d60f-4bcf-bd2b-9ea98c1f9b72""]",What was the baseline resting heart rate?,7,0.2857142857142857,True,selected_state_state_first route=state_first,afc3656a-1119-4275-9271-6c514c0a7ff3,0.5749646784343301
9f56d57d-90b3-48bf-90fe-b08623ba1113,activated_state_resolved_through_csm_state_evidence_links,0.95,0.3333333333333333,193,"[""dde77447-7e75-4eed-96b6-133e1d7bcc76""]","[""af737b12-122f-4e15-bc4b-aef9d7fc9971""]",What was the baseline resting heart rate?,8,0.2857142857142857,True,selected_state_state_first route=state_first,dde5ea66-7f0d-4054-a162-9f33d77bf67b,0.5749646783296097
9f56d57d-90b3-48bf-90fe-b08623ba1113,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,197,"[""4e13f76b-deab-47b5-94a0-d13b01eea584""]","[""1247639c-d4b2-48d6-b116-fd29f3df1542""]",What was the baseline resting heart rate?,9,0.0,True,selected_state_state_first route=state_first,036f1a49-6d21-4b5b-9460-e27cdc30881f,0.5259997563011972
9f56d57d-90b3-48bf-90fe-b08623ba1113,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,183,"[""52f1e0d3-7b1e-4fdb-97d7-386d643d0c99""]","[""862758d2-f094-4b86-b9dd-611c1658db0b""]",What was the baseline resting heart rate?,10,0.0,True,selected_state_state_first route=state_first,12749efe-e52f-419c-b6e7-76c0419de4ce,0.5259997562654213
9f56d57d-90b3-48bf-90fe-b08623ba1113,activated_state_resolved_through_csm_state_evidence_links,0.65,1.0,342,"[""2e5d3648-597e-411c-b723-855519bef763""]","[""b67672c9-c801-424d-b484-bda5f42533cc""]",What was the baseline resting heart rate?,11,0.5714285714285714,True,selected_state_state_first route=state_first,ebf04b3a-089f-4903-b3f8-2b3b530ce553,0.5247838100030541
9f56d57d-90b3-48bf-90fe-b08623ba1113,activated_state_resolved_through_csm_state_evidence_links,0.95,0.3333333333333333,190,"[""b85ded5f-dc7a-4ddc-93b1-2ae4b51ccd78""]","[""cccc007a-b65b-4353-9bac-b1fbc147ce9f""]",What was the baseline resting heart rate?,12,0.14285714285714285,True,selected_state_state_first route=state_first,1457949c-f72a-4a94-9eb8-0c2b0375ede9,0.5149646784509986
9f56d57d-90b3-48bf-90fe-b08623ba1113,activated_state_resolved_through_csm_state_evidence_links,0.95,0.0,196,"[""125c4ac3-3e2a-4a60-8b87-d8ca4359bf17""]","[""3206bf09-5940-463d-b196-2022fd9cee09""]",What was the baseline resting heart rate?,13,0.14285714285714285,True,selected_state_state_first route=state_first,1d802695-f92a-4ffb-b200-b4cb6d9b6788,0.48163134510941197
9f56d57d-90b3-48bf-90fe-b08623ba1113,activated_state_resolved_through_csm_state_evidence_links,0.95,0.3333333333333333,178,"[""c841df57-92ee-483d-9468-72d67a2bb245""]","[""f54d629f-75a0-4c71-aa04-1a83356068ee""]",What was the baseline resting heart rate?,14,0.0,True,selected_state_state_first route=state_first,0f4133a4-2c28-453e-96e5-bde77d1f3466,0.4549646784175503
9f56d57d-90b3-48bf-90fe-b08623ba1113,activated_state_resolved_through_csm_state_evidence_links,0.95,0.0,192,"[""a3b3e29c-c9d4-400e-ad81-3062d9c90bda""]","[""f62a6889-bdd2-4ab3-85a8-9d3d7d97d7ce""]",What was the baseline resting heart rate?,15,0.0,True,selected_state_state_first route=state_first,9eda9f9e-7c92-49ae-a77e-2366752db202,0.42163134500763905
9f56d57d-90b3-48bf-90fe-b08623ba1113,activated_state_resolved_through_csm_state_evidence_links,0.65,0.0,239,"[""b3eb3e0e-326f-4de4-91dd-81b5f76e84f8""]","[""b2a69b55-0b89-4651-9f54-fd85d043e23e""]",What was the baseline resting heart rate?,16,0.42857142857142855,True,selected_state_state_first route=state_first,4a6c72f2-f9ff-4bdf-a37a-125732f41edd,0.3965764492752124
cf3c4d66-3a3a-41cd-9d51-e88b3e29f2bf,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,205,"[""78d14e72-cdd1-4822-8b6c-e3300c0baf2b"", ""5a6b266b-39ea-4979-9d99-067d4a79eadc"", ""2eb49637-d46b-497e-9788-29ddb867d3bc""]","[""4ca6f5b9-b799-4e22-a6ba-571bdb7ae092"", ""f02cb59c-909e-40bb-88fc-104c79787cbf"", ""31594de4-574c-4223-bcd1-2dfdc397d491""]",What changed on 8 April compared with baseline?,1,0.375,True,selected_state_temporal_state route=temporal_state,292d294b-5707-492d-9b51-5ac5f0691b11,0.7284999996257153
cf3c4d66-3a3a-41cd-9d51-e88b3e29f2bf,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,191,"[""b85ded5f-dc7a-4ddc-93b1-2ae4b51ccd78""]","[""cccc007a-b65b-4353-9bac-b1fbc147ce9f""]",What changed on 8 April compared with baseline?,2,0.125,True,selected_state_temporal_state route=temporal_state,1457949c-f72a-4a94-9eb8-0c2b0375ede9,0.6191311389282799
cf3c4d66-3a3a-41cd-9d51-e88b3e29f2bf,activated_state_resolved_through_csm_state_evidence_links,0.95,0.3333333333333333,196,"[""125c4ac3-3e2a-4a60-8b87-d8ca4359bf17""]","[""3206bf09-5940-463d-b196-2022fd9cee09""]",What changed on 8 April compared with baseline?,3,0.25,True,selected_state_temporal_state route=temporal_state,1d802695-f92a-4ffb-b200-b4cb6d9b6788,0.6049644722533337
cf3c4d66-3a3a-41cd-9d51-e88b3e29f2bf,activated_state_resolved_through_csm_state_evidence_links,0.95,0.3333333333333333,208,"[""145a1a47-3231-43a9-8d23-24880122e956""]","[""dcbbd0b0-d60f-4bcf-bd2b-9ea98c1f9b72""]",What changed on 8 April compared with baseline?,4,0.25,True,selected_state_temporal_state route=temporal_state,afc3656a-1119-4275-9271-6c514c0a7ff3,0.6049644722448858
cf3c4d66-3a3a-41cd-9d51-e88b3e29f2bf,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,225,"[""ea919ae5-2472-4ef6-85a9-e626199b7157""]","[""946f1a1a-3334-4a63-96c9-8230abc38a5a""]",What changed on 8 April compared with baseline?,5,0.125,True,selected_state_temporal_state route=temporal_state,8e19058d-5fbb-4d83-adaf-75498c26bf02,0.5784995162820467
cf3c4d66-3a3a-41cd-9d51-e88b3e29f2bf,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,198,"[""c841df57-92ee-483d-9468-72d67a2bb245""]","[""f54d629f-75a0-4c71-aa04-1a83356068ee""]",What changed on 8 April compared with baseline?,6,0.0,True,selected_state_temporal_state route=temporal_state,8c7418d4-eedb-468c-a556-970defe71b39,0.5709999996768645
cf3c4d66-3a3a-41cd-9d51-e88b3e29f2bf,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,180,"[""78d14e72-cdd1-4822-8b6c-e3300c0baf2b"", ""5a6b266b-39ea-4979-9d99-067d4a79eadc"", ""2eb49637-d46b-497e-9788-29ddb867d3bc""]","[""4ca6f5b9-b799-4e22-a6ba-571bdb7ae092"", ""f02cb59c-909e-40bb-88fc-104c79787cbf"", ""31594de4-574c-4223-bcd1-2dfdc397d491""]",What changed on 8 April compared with baseline?,7,0.0,True,selected_state_temporal_state route=temporal_state,a2a2d5dc-73a8-4261-9dd5-0959e9b2cfad,0.5666311389034449
cf3c4d66-3a3a-41cd-9d51-e88b3e29f2bf,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,218,"[""dde77447-7e75-4eed-96b6-133e1d7bcc76""]","[""af737b12-122f-4e15-bc4b-aef9d7fc9971""]",What changed on 8 April compared with baseline?,8,0.0,True,selected_state_temporal_state route=temporal_state,73797a06-806d-44a6-bdf7-c50c27bde6bb,0.5259999995322032
cf3c4d66-3a3a-41cd-9d51-e88b3e29f2bf,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,198,"[""4e13f76b-deab-47b5-94a0-d13b01eea584""]","[""1247639c-d4b2-48d6-b116-fd29f3df1542""]",What changed on 8 April compared with baseline?,9,0.0,True,selected_state_temporal_state route=temporal_state,036f1a49-6d21-4b5b-9460-e27cdc30881f,0.5259995164596941
cf3c4d66-3a3a-41cd-9d51-e88b3e29f2bf,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,184,"[""52f1e0d3-7b1e-4fdb-97d7-386d643d0c99""]","[""862758d2-f094-4b86-b9dd-611c1658db0b""]",What changed on 8 April compared with baseline?,10,0.0,True,selected_state_temporal_state route=temporal_state,12749efe-e52f-419c-b6e7-76c0419de4ce,0.525999516423869
cf3c4d66-3a3a-41cd-9d51-e88b3e29f2bf,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,193,"[""9ed89967-8788-465f-bd08-3dfeb36c7f7b"", ""2fb589b0-57c2-4fe2-8a67-45b2971965b0""]","[""be604ac2-4959-4813-a0a2-195cbb7f783e"", ""8d8d5e43-178e-451f-8acc-d43b15b4bf45""]",What changed on 8 April compared with baseline?,11,0.0,True,selected_state_temporal_state route=temporal_state,380be0d4-ed7f-4344-90dd-1337edd2218f,0.5259995163896857
cf3c4d66-3a3a-41cd-9d51-e88b3e29f2bf,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,202,"[""5c05a6f5-73c3-40ce-b489-9e78826d7e30""]","[""2d38e040-df2b-4b9c-a20b-4627489b383a""]",What changed on 8 April compared with baseline?,12,0.0,True,selected_state_temporal_state route=temporal_state,f0775073-d7d8-4277-9df4-cac588995121,0.5259995163527666
cf3c4d66-3a3a-41cd-9d51-e88b3e29f2bf,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,173,"[""9ed89967-8788-465f-bd08-3dfeb36c7f7b"", ""2fb589b0-57c2-4fe2-8a67-45b2971965b0""]","[""be604ac2-4959-4813-a0a2-195cbb7f783e"", ""8d8d5e43-178e-451f-8acc-d43b15b4bf45""]",What changed on 8 April compared with baseline?,13,0.0,True,selected_state_temporal_state route=temporal_state,c6e5837d-e47e-4072-b917-99cafadfdb2c,0.5216311388464817
cf3c4d66-3a3a-41cd-9d51-e88b3e29f2bf,activated_state_resolved_through_csm_state_evidence_links,0.65,1.0,342,"[""6848f914-7c9f-46e8-b100-f5f03b1a3825""]","[""b6f60826-c453-4081-bed9-6360e7381d73""]",What changed on 8 April compared with baseline?,14,0.375,True,selected_state_temporal_state route=temporal_state,f553134d-ee71-4578-9c5a-dd71cc1cba14,0.495533999833128
cf3c4d66-3a3a-41cd-9d51-e88b3e29f2bf,activated_state_resolved_through_csm_state_evidence_links,0.65,0.0,240,"[""b3eb3e0e-326f-4de4-91dd-81b5f76e84f8""]","[""b2a69b55-0b89-4651-9f54-fd85d043e23e""]",What changed on 8 April compared with baseline?,15,0.5,True,selected_state_temporal_state route=temporal_state,4a6c72f2-f9ff-4bdf-a37a-125732f41edd,0.4550762884479249
cf3c4d66-3a3a-41cd-9d51-e88b3e29f2bf,activated_state_resolved_through_csm_state_evidence_links,0.95,0.3333333333333333,193,"[""a3b3e29c-c9d4-400e-ad81-3062d9c90bda""]","[""f62a6889-bdd2-4ab3-85a8-9d3d7d97d7ce""]",What changed on 8 April compared with baseline?,16,0.0,True,selected_state_temporal_state route=temporal_state,9eda9f9e-7c92-49ae-a77e-2366752db202,0.45496447215130315
e30cd4c0-7c7f-4068-b510-9e348303b23a,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,194,"[""9ed89967-8788-465f-bd08-3dfeb36c7f7b"", ""2fb589b0-57c2-4fe2-8a67-45b2971965b0""]","[""be604ac2-4959-4813-a0a2-195cbb7f783e"", ""8d8d5e43-178e-451f-8acc-d43b15b4bf45""]",What clinician-directed treatment change was recorded on 9 April?,1,0.4,True,selected_state_temporal_state route=temporal_state,380be0d4-ed7f-4344-90dd-1337edd2218f,0.6939999995513566
e30cd4c0-7c7f-4068-b510-9e348303b23a,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,205,"[""78d14e72-cdd1-4822-8b6c-e3300c0baf2b"", ""5a6b266b-39ea-4979-9d99-067d4a79eadc"", ""2eb49637-d46b-497e-9788-29ddb867d3bc""]","[""4ca6f5b9-b799-4e22-a6ba-571bdb7ae092"", ""f02cb59c-909e-40bb-88fc-104c79787cbf"", ""31594de4-574c-4223-bcd1-2dfdc397d491""]",What clinician-directed treatment change was recorded on 9 April?,2,0.2,True,selected_state_temporal_state route=temporal_state,292d294b-5707-492d-9b51-5ac5f0691b11,0.6549999996564916
e30cd4c0-7c7f-4068-b510-9e348303b23a,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,198,"[""c841df57-92ee-483d-9468-72d67a2bb245""]","[""f54d629f-75a0-4c71-aa04-1a83356068ee""]",What clinician-directed treatment change was recorded on 9 April?,3,0.2,True,selected_state_temporal_state route=temporal_state,8c7418d4-eedb-468c-a556-970defe71b39,0.6549997564214892
e30cd4c0-7c7f-4068-b510-9e348303b23a,activated_state_resolved_through_csm_state_evidence_links,0.95,0.3333333333333333,196,"[""125c4ac3-3e2a-4a60-8b87-d8ca4359bf17""]","[""3206bf09-5940-463d-b196-2022fd9cee09""]",What clinician-directed treatment change was recorded on 9 April?,4,0.3,True,selected_state_temporal_state route=temporal_state,1d802695-f92a-4ffb-b200-b4cb6d9b6788,0.6259642631328451
e30cd4c0-7c7f-4068-b510-9e348303b23a,activated_state_resolved_through_csm_state_evidence_links,0.95,0.3333333333333333,208,"[""145a1a47-3231-43a9-8d23-24880122e956""]","[""dcbbd0b0-d60f-4bcf-bd2b-9ea98c1f9b72""]",What clinician-directed treatment change was recorded on 9 April?,5,0.3,True,selected_state_temporal_state route=temporal_state,afc3656a-1119-4275-9271-6c514c0a7ff3,0.6259642631243891
e30cd4c0-7c7f-4068-b510-9e348303b23a,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,218,"[""dde77447-7e75-4eed-96b6-133e1d7bcc76""]","[""af737b12-122f-4e15-bc4b-aef9d7fc9971""]",What clinician-directed treatment change was recorded on 9 April?,6,0.2,True,selected_state_temporal_state route=temporal_state,73797a06-806d-44a6-bdf7-c50c27bde6bb,0.6099997562768139
e30cd4c0-7c7f-4068-b510-9e348303b23a,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,198,"[""4e13f76b-deab-47b5-94a0-d13b01eea584""]","[""1247639c-d4b2-48d6-b116-fd29f3df1542""]",What clinician-directed treatment change was recorded on 9 April?,7,0.2,True,selected_state_temporal_state route=temporal_state,036f1a49-6d21-4b5b-9460-e27cdc30881f,0.6099992732081342
e30cd4c0-7c7f-4068-b510-9e348303b23a,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,184,"[""52f1e0d3-7b1e-4fdb-97d7-386d643d0c99""]","[""862758d2-f094-4b86-b9dd-611c1658db0b""]",What clinician-directed treatment change was recorded on 9 April?,8,0.2,True,selected_state_temporal_state route=temporal_state,12749efe-e52f-419c-b6e7-76c0419de4ce,0.6099992731723036
e30cd4c0-7c7f-4068-b510-9e348303b23a,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,202,"[""5c05a6f5-73c3-40ce-b489-9e78826d7e30""]","[""2d38e040-df2b-4b9c-a20b-4627489b383a""]",What clinician-directed treatment change was recorded on 9 April?,9,0.2,True,selected_state_temporal_state route=temporal_state,f0775073-d7d8-4277-9df4-cac588995121,0.6099992731011791
e30cd4c0-7c7f-4068-b510-9e348303b23a,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,225,"[""ea919ae5-2472-4ef6-85a9-e626199b7157""]","[""946f1a1a-3334-4a63-96c9-8230abc38a5a""]",What clinician-directed treatment change was recorded on 9 April?,10,0.2,True,selected_state_temporal_state route=temporal_state,8e19058d-5fbb-4d83-adaf-75498c26bf02,0.6099992730304444
e30cd4c0-7c7f-4068-b510-9e348303b23a,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,191,"[""b85ded5f-dc7a-4ddc-93b1-2ae4b51ccd78""]","[""cccc007a-b65b-4353-9bac-b1fbc147ce9f""]",What clinician-directed treatment change was recorded on 9 April?,11,0.1,True,selected_state_temporal_state route=temporal_state,1457949c-f72a-4a94-9eb8-0c2b0375ede9,0.6086309298077976
e30cd4c0-7c7f-4068-b510-9e348303b23a,activated_state_resolved_through_csm_state_evidence_links,0.95,1.0,180,"[""78d14e72-cdd1-4822-8b6c-e3300c0baf2b"", ""5a6b266b-39ea-4979-9d99-067d4a79eadc"", ""2eb49637-d46b-497e-9788-29ddb867d3bc""]","[""4ca6f5b9-b799-4e22-a6ba-571bdb7ae092"", ""f02cb59c-909e-40bb-88fc-104c79787cbf"", ""31594de4-574c-4223-bcd1-2dfdc397d491""]",What clinician-directed treatment change was recorded on 9 April?,12,0.1,True,selected_state_temporal_state route=temporal_state,a2a2d5dc-73a8-4261-9dd5-0959e9b2cfad,0.6086309297829383
