ci_high,ci_low,completed_turns,direction,iqr,max,mean,median,metric_name,min,observation_count,patient,questions,reason_not_applicable,repetitions,stddev,system,systems,total_rows,value
0.0004680183749999999,0.00033556593750000007,140,lower_is_better,0.00017257499999999995,0.0008863499999999999,0.0003905400000000001,0.00034365000000000003,total_cost,0.00024375,20,SYN-CSM-001,20,,1,0.00015130285035753883,long_context,7,20,0.007810800000000001
0.0,0.0,140,higher_is_better,0.0,0.0,0.0,0.0,memory_update_accuracy,0.0,3,SYN-CSM-001,20,,1,0.0,long_context,7,20,0.0
,,140,lower_is_better,,,,,state_recovery_time,,0,SYN-CSM-001,20,state_recovery_time_only_applicable_to_csm,1,,long_context,7,20,
,,140,higher_is_better,,,,,state_accuracy,,0,SYN-CSM-001,20,state_table_metric_only_applicable_to_csm,1,,rolling_summary,7,20,
0.75,0.2916666666666667,140,higher_is_better,0.4166666666666667,1.0,0.5416666666666666,0.5,temporal_consistency,0.0,8,SYN-CSM-001,20,,1,0.3535533905932738,rolling_summary,7,20,0.5416666666666666
0.0,0.0,140,higher_is_better,0.0,0.0,0.0,0.0,decision_f1,0.0,1,SYN-CSM-001,20,,1,0.0,rolling_summary,7,20,0.0
0.27377192982456133,0.06925438596491229,140,higher_is_better,0.31666666666666665,0.6666666666666666,0.16491228070175437,0.0,answer_accuracy,0.0,19,SYN-CSM-001,20,,1,0.24732486863086545,rolling_summary,7,20,0.16491228070175437
0.0,0.0,140,lower_is_better,0.0,0.0,0.0,0.0,hallucination_rate,0.0,19,SYN-CSM-001,20,,1,0.0,rolling_summary,7,20,0.0
0.6804002192982457,0.5421326754385964,140,higher_is_better,0.21875,1.0,0.606359649122807,0.5,evidence_support_rate,0.5,19,SYN-CSM-001,20,,1,0.16909326324964355,rolling_summary,7,20,0.606359649122807
0.0,0.0,140,lower_is_better,0.0,0.0,0.0,0.0,unsupported_claim_rate,0.0,19,SYN-CSM-001,20,,1,0.0,rolling_summary,7,20,0.0
0.0,0.0,140,lower_is_better,0.0,0.0,0.0,0.0,fabricated_citation_rate,0.0,20,SYN-CSM-001,20,,1,0.0,rolling_summary,7,20,0.0
0.6804002192982457,0.5421326754385964,140,higher_is_better,0.21875,1.0,0.606359649122807,0.5,faithfulness,0.5,19,SYN-CSM-001,20,,1,0.16909326324964355,rolling_summary,7,20,0.606359649122807
0.6804002192982457,0.5421326754385964,140,higher_is_better,0.21875,1.0,0.606359649122807,0.5,groundedness,0.5,19,SYN-CSM-001,20,,1,0.16909326324964355,rolling_summary,7,20,0.606359649122807
0.10835648148148147,0.027314814814814813,140,lower_is_better,0.09999999999999998,0.4,0.06342592592592593,0.025000000000000022,expected_calibration_error,0.0,18,SYN-CSM-001,20,,1,0.09680934740935017,rolling_summary,7,20,0.06342592592592593
0.16937599206349202,0.0582478448275862,140,higher_is_better,0.22916666666666669,0.4000000000000001,0.11134510125889438,0.034482758620689655,lineage_citation_f1,0.0,20,SYN-CSM-001,20,,1,0.13075150256385618,rolling_summary,7,20,0.11134510125889438
,,140,higher_is_better,,,,,contradiction_handling,,0,SYN-CSM-001,20,no_ground_truth_contradiction,1,,rolling_summary,7,20,
0.25,0.175,140,higher_is_better,0.0,0.25,0.225,0.25,correction_recovery,0.0,10,SYN-CSM-001,20,,1,0.07905694150420949,rolling_summary,7,20,0.225
0.1555555555555556,0.05555555555555556,140,higher_is_better,0.2222222222222222,0.2222222222222222,0.10555555555555556,0.05555555555555555,retrieval_precision,0.0,20,SYN-CSM-001,20,,1,0.11096481597049498,rolling_summary,7,20,0.10555555555555556
0.25167765567765565,0.0801604599104599,140,higher_is_better,0.3142857142857143,0.6666666666666666,0.16256003256003254,0.018518518518518517,retrieval_recall,0.0,20,SYN-CSM-001,20,,1,0.20437550116643996,rolling_summary,7,20,0.16256003256003254
,,140,higher_is_better,,,,,activation_precision,,0,SYN-CSM-001,20,activation_metric_only_applicable_to_csm,1,,rolling_summary,7,20,
,,140,higher_is_better,,,,,activation_recall,,0,SYN-CSM-001,20,activation_metric_only_applicable_to_csm,1,,rolling_summary,7,20,
3071.7687499999997,2350.01125,140,lower_is_better,298.25,6032.0,2665.85,2589.5,tokens_per_query,1494.0,20,SYN-CSM-001,20,,1,945.7426641756758,rolling_summary,7,20,2665.85
108500.04499999998,72666.77875,140,lower_is_better,64007.0,200732.0,90120.7,66295.5,p95_latency,31193.0,20,SYN-CSM-001,20,,1,42608.173447553956,rolling_summary,7,20,129182.0
108500.04499999998,72666.77875,140,lower_is_better,64007.0,200732.0,90120.7,66295.5,provider_generation_latency_ms,31193.0,20,SYN-CSM-001,20,,1,42608.173447553956,rolling_summary,7,20,90120.7
11.426249999999998,9.52375,140,lower_is_better,2.0,17.0,10.4,10.0,retrieval_activation_latency_ms,8.0,20,SYN-CSM-001,20,,1,2.2337129816094383,rolling_summary,7,20,10.4
108500.04499999998,72666.77875,140,lower_is_better,64007.0,200732.0,90120.7,66295.5,processing_latency_ms,31193.0,20,SYN-CSM-001,20,,1,42608.173447553956,rolling_summary,7,20,90120.7
108510.46999999999,72676.99500000001,140,lower_is_better,64007.5,200746.0,90131.1,66304.5,operational_wall_clock_latency_ms,31204.0,20,SYN-CSM-001,20,,1,42608.4156005533,rolling_summary,7,20,90131.1
0.0007166786249999998,0.000509078625,140,lower_is_better,0.0001600875,0.0013957499999999999,0.0006041999999999998,0.00053055,online_query_cost,0.00030734999999999996,20,SYN-CSM-001,20,,1,0.0002549242410682251,rolling_summary,7,20,0.0006041999999999998
,,140,lower_is_better,,,,,offline_csm_update_cost,,0,SYN-CSM-001,20,offline_update_cost_only_recorded_for_csm,1,,rolling_summary,7,20,
0.0007166786249999998,0.000509078625,140,lower_is_better,0.0001600875,0.0013957499999999999,0.0006041999999999998,0.00053055,total_cost,0.00030734999999999996,20,SYN-CSM-001,20,,1,0.0002549242410682251,rolling_summary,7,20,0.012083999999999998
0.39999999999999997,0.0,140,higher_is_better,0.3,0.6,0.19999999999999998,0.0,memory_update_accuracy,0.0,3,SYN-CSM-001,20,,1,0.34641016151377546,rolling_summary,7,20,0.19999999999999998
,,140,lower_is_better,,,,,state_recovery_time,,0,SYN-CSM-001,20,state_recovery_time_only_applicable_to_csm,1,,rolling_summary,7,20,
,,140,higher_is_better,,,,,state_accuracy,,0,SYN-CSM-001,20,state_table_metric_only_applicable_to_csm,1,,dense_rag,7,20,
0.9166666666666666,0.375,140,higher_is_better,0.6666666666666667,1.0,0.625,0.6666666666666666,temporal_consistency,0.0,8,SYN-CSM-001,20,,1,0.4154744849194083,dense_rag,7,20,0.625
0.0,0.0,140,higher_is_better,0.0,0.0,0.0,0.0,decision_f1,0.0,1,SYN-CSM-001,20,,1,0.0,dense_rag,7,20,0.0
0.303611111111111,0.09541319444444446,140,higher_is_better,0.4,0.6666666666666666,0.19847222222222222,0.0625,answer_accuracy,0.0,20,SYN-CSM-001,20,,1,0.23854094577978696,dense_rag,7,20,0.19847222222222222
0.0,0.0,140,lower_is_better,0.0,0.0,0.0,0.0,hallucination_rate,0.0,20,SYN-CSM-001,20,,1,0.0,dense_rag,7,20,0.0
0.7175,0.5668645833333333,140,higher_is_better,0.17499999999999993,1.0,0.6358333333333333,0.55,evidence_support_rate,0.5,20,SYN-CSM-001,20,,1,0.18193445577688247,dense_rag,7,20,0.6358333333333333
0.0,0.0,140,lower_is_better,0.0,0.0,0.0,0.0,unsupported_claim_rate,0.0,20,SYN-CSM-001,20,,1,0.0,dense_rag,7,20,0.0
0.0,0.0,140,lower_is_better,0.0,0.0,0.0,0.0,fabricated_citation_rate,0.0,20,SYN-CSM-001,20,,1,0.0,dense_rag,7,20,0.0
0.7175,0.5668645833333333,140,higher_is_better,0.17499999999999993,1.0,0.6358333333333333,0.55,faithfulness,0.5,20,SYN-CSM-001,20,,1,0.18193445577688247,dense_rag,7,20,0.6358333333333333
0.7175,0.5668645833333333,140,higher_is_better,0.17499999999999993,1.0,0.6358333333333333,0.55,groundedness,0.5,20,SYN-CSM-001,20,,1,0.18193445577688247,dense_rag,7,20,0.6358333333333333
0.23107682291666667,0.13677994791666667,140,lower_is_better,0.12666666666666668,0.37,0.18041666666666667,0.11624999999999999,expected_calibration_error,0.09999999999999998,16,SYN-CSM-001,20,,1,0.10347615577907218,dense_rag,7,20,0.18041666666666667
0.45636514778325116,0.2640544608648057,140,higher_is_better,0.25,0.8571428571428571,0.35638478379857697,0.3333333333333333,lineage_citation_f1,0.0,20,SYN-CSM-001,20,,1,0.23179079309477188,dense_rag,7,20,0.35638478379857697
,,140,higher_is_better,,,,,contradiction_handling,,0,SYN-CSM-001,20,no_ground_truth_contradiction,1,,dense_rag,7,20,
0.25,0.15,140,higher_is_better,0.0,0.25,0.2,0.25,correction_recovery,0.0,10,SYN-CSM-001,20,,1,0.10540925533894598,dense_rag,7,20,0.2
0.2422904075091575,0.16781707875457874,140,higher_is_better,0.10782967032967028,0.4,0.20791895604395605,0.17708333333333331,retrieval_precision,0.0,20,SYN-CSM-001,20,,1,0.09279432650184731,dense_rag,7,20,0.20791895604395605
0.6007946428571428,0.4221385582010582,140,higher_is_better,0.2666666666666666,0.8,0.5188471713471714,0.5857142857142856,retrieval_recall,0.0,20,SYN-CSM-001,20,,1,0.22128097469946773,dense_rag,7,20,0.5188471713471714
,,140,higher_is_better,,,,,activation_precision,,0,SYN-CSM-001,20,activation_metric_only_applicable_to_csm,1,,dense_rag,7,20,
,,140,higher_is_better,,,,,activation_recall,,0,SYN-CSM-001,20,activation_metric_only_applicable_to_csm,1,,dense_rag,7,20,
2055.0099999999998,1869.2725,140,lower_is_better,170.75,2589.0,1946.9,1939.0,tokens_per_query,1681.0,20,SYN-CSM-001,20,,1,210.73552894064812,dense_rag,7,20,1946.9
22602.620000000003,20246.91625,140,lower_is_better,3842.5,24900.0,21457.05,22014.5,p95_latency,14434.0,20,SYN-CSM-001,20,,1,2858.4230741883944,dense_rag,7,20,24670.0
22602.620000000003,20246.91625,140,lower_is_better,3842.5,24900.0,21457.05,22014.5,provider_generation_latency_ms,14434.0,20,SYN-CSM-001,20,,1,2858.4230741883944,dense_rag,7,20,21457.05
35.07625,32.6,140,lower_is_better,3.0,43.0,33.75,33.0,retrieval_activation_latency_ms,29.0,20,SYN-CSM-001,20,,1,2.8996370008747827,dense_rag,7,20,33.75
22602.620000000003,20246.91625,140,lower_is_better,3842.5,24900.0,21457.05,22014.5,processing_latency_ms,14434.0,20,SYN-CSM-001,20,,1,2858.4230741883944,dense_rag,7,20,21457.05
22637.45125,20280.85625,140,lower_is_better,3840.0,24933.0,21490.8,22048.0,operational_wall_clock_latency_ms,14466.0,20,SYN-CSM-001,20,,1,2858.0554044204323,dense_rag,7,20,21490.8
0.0005365481249999999,0.00042937874999999994,140,lower_is_better,0.00017452499999999992,0.0008262,0.0004770299999999998,0.00042494999999999995,online_query_cost,0.00036135,20,SYN-CSM-001,20,,1,0.00012517823755707193,dense_rag,7,20,0.0004770299999999998
,,140,lower_is_better,,,,,offline_csm_update_cost,,0,SYN-CSM-001,20,offline_update_cost_only_recorded_for_csm,1,,dense_rag,7,20,
0.0005365481249999999,0.00042937874999999994,140,lower_is_better,0.00017452499999999992,0.0008262,0.0004770299999999998,0.00042494999999999995,total_cost,0.00036135,20,SYN-CSM-001,20,,1,0.00012517823755707193,dense_rag,7,20,0.009540599999999996
0.39999999999999997,0.0,140,higher_is_better,0.3,0.6,0.19999999999999998,0.0,memory_update_accuracy,0.0,3,SYN-CSM-001,20,,1,0.34641016151377546,dense_rag,7,20,0.19999999999999998
,,140,lower_is_better,,,,,state_recovery_time,,0,SYN-CSM-001,20,state_recovery_time_only_applicable_to_csm,1,,dense_rag,7,20,
,,140,higher_is_better,,,,,state_accuracy,,0,SYN-CSM-001,20,state_table_metric_only_applicable_to_csm,1,,hybrid_rag,7,20,
0.6666666666666667,0.29166666666666663,140,higher_is_better,0.3333333333333333,1.0,0.5,0.5,temporal_consistency,0.0,8,SYN-CSM-001,20,,1,0.3086066999241838,hybrid_rag,7,20,0.5
0.0,0.0,140,higher_is_better,0.0,0.0,0.0,0.0,decision_f1,0.0,1,SYN-CSM-001,20,,1,0.0,hybrid_rag,7,20,0.0
0.35214559990662936,0.14271691176470588,140,higher_is_better,0.4509803921568627,0.6666666666666666,0.24864845938375352,0.2361111111111111,answer_accuracy,0.0,20,SYN-CSM-001,20,,1,0.2594844815114871,hybrid_rag,7,20,0.24864845938375352
0.0,0.0,140,lower_is_better,0.0,0.0,0.0,0.0,hallucination_rate,0.0,20,SYN-CSM-001,20,,1,0.0,hybrid_rag,7,20,0.0
0.7702187500000001,0.6016458333333333,140,higher_is_better,0.3500000000000001,1.0,0.6812500000000001,0.6125,evidence_support_rate,0.5,20,SYN-CSM-001,20,,1,0.20422931369688196,hybrid_rag,7,20,0.6812500000000001
0.0,0.0,140,lower_is_better,0.0,0.0,0.0,0.0,unsupported_claim_rate,0.0,20,SYN-CSM-001,20,,1,0.0,hybrid_rag,7,20,0.0
0.0,0.0,140,lower_is_better,0.0,0.0,0.0,0.0,fabricated_citation_rate,0.0,20,SYN-CSM-001,20,,1,0.0,hybrid_rag,7,20,0.0
0.7702187500000001,0.6016458333333333,140,higher_is_better,0.3500000000000001,1.0,0.6812500000000001,0.6125,faithfulness,0.5,20,SYN-CSM-001,20,,1,0.20422931369688196,hybrid_rag,7,20,0.6812500000000001
0.7702187500000001,0.6016458333333333,140,higher_is_better,0.3500000000000001,1.0,0.6812500000000001,0.6125,groundedness,0.5,20,SYN-CSM-001,20,,1,0.20422931369688196,hybrid_rag,7,20,0.6812500000000001
0.2975399999999999,0.07915833333333333,140,lower_is_better,0.010000000000000023,0.97,0.1658,0.09999999999999998,expected_calibration_error,0.010000000000000009,15,SYN-CSM-001,20,,1,0.23947627380240766,hybrid_rag,7,20,0.1658
0.4621308040078201,0.3069660837888767,140,higher_is_better,0.2410714285714286,0.6666666666666666,0.3831219600998888,0.38181818181818183,lineage_citation_f1,0.0,20,SYN-CSM-001,20,,1,0.18702762807084283,hybrid_rag,7,20,0.3831219600998888
,,140,higher_is_better,,,,,contradiction_handling,,0,SYN-CSM-001,20,no_ground_truth_contradiction,1,,hybrid_rag,7,20,
0.25,0.15,140,higher_is_better,0.0,0.25,0.2,0.25,correction_recovery,0.0,10,SYN-CSM-001,20,,1,0.10540925533894598,hybrid_rag,7,20,0.2
0.22936343864468858,0.16144488324175826,140,higher_is_better,0.07554945054945056,0.4,0.19445283882783881,0.17708333333333331,retrieval_precision,0.07142857142857142,20,SYN-CSM-001,20,,1,0.08398080161674451,hybrid_rag,7,20,0.19445283882783881
0.5969139957264956,0.423579008954009,140,higher_is_better,0.2666666666666666,0.8,0.5162708587708589,0.5777777777777777,retrieval_recall,0.07407407407407407,20,SYN-CSM-001,20,,1,0.21489910950838376,hybrid_rag,7,20,0.5162708587708589
,,140,higher_is_better,,,,,activation_precision,,0,SYN-CSM-001,20,activation_metric_only_applicable_to_csm,1,,hybrid_rag,7,20,
,,140,higher_is_better,,,,,activation_recall,,0,SYN-CSM-001,20,activation_metric_only_applicable_to_csm,1,,hybrid_rag,7,20,
2168.2625,1944.40875,140,lower_is_better,253.25,2789.0,2038.9,1952.0,tokens_per_query,1781.0,20,SYN-CSM-001,20,,1,246.66467756428915,hybrid_rag,7,20,2038.9
42563.82874999999,20458.721250000002,140,lower_is_better,6814.25,128745.0,26977.65,21745.0,p95_latency,15577.0,20,SYN-CSM-001,20,,1,24277.579915536542,hybrid_rag,7,20,28076.0
42563.82874999999,20458.721250000002,140,lower_is_better,6814.25,128745.0,26977.65,21745.0,provider_generation_latency_ms,15577.0,20,SYN-CSM-001,20,,1,24277.579915536542,hybrid_rag,7,20,26977.65
35.028749999999995,32.4,140,lower_is_better,2.0,44.0,33.5,33.0,retrieval_activation_latency_ms,29.0,20,SYN-CSM-001,20,,1,3.1871452330953014,hybrid_rag,7,20,33.5
42563.82874999999,20458.721250000002,140,lower_is_better,6814.25,128745.0,26977.65,21745.0,processing_latency_ms,15577.0,20,SYN-CSM-001,20,,1,24277.579915536542,hybrid_rag,7,20,26977.65
42597.369999999995,20492.44125,140,lower_is_better,6813.75,128779.0,27011.15,21777.5,operational_wall_clock_latency_ms,15610.0,20,SYN-CSM-001,20,,1,24277.776743513703,hybrid_rag,7,20,27011.15
0.0005703624374999999,0.00044928487499999996,140,lower_is_better,0.00013983749999999992,0.0008966999999999998,0.000500595,0.000444375,online_query_cost,0.00036074999999999996,20,SYN-CSM-001,20,,1,0.00013835857390738097,hybrid_rag,7,20,0.000500595
,,140,lower_is_better,,,,,offline_csm_update_cost,,0,SYN-CSM-001,20,offline_update_cost_only_recorded_for_csm,1,,hybrid_rag,7,20,
0.0005703624374999999,0.00044928487499999996,140,lower_is_better,0.00013983749999999992,0.0008966999999999998,0.000500595,0.000444375,total_cost,0.00036074999999999996,20,SYN-CSM-001,20,,1,0.00013835857390738097,hybrid_rag,7,20,0.010011899999999999
0.39999999999999997,0.0,140,higher_is_better,0.3,0.6,0.19999999999999998,0.0,memory_update_accuracy,0.0,3,SYN-CSM-001,20,,1,0.34641016151377546,hybrid_rag,7,20,0.19999999999999998
,,140,lower_is_better,,,,,state_recovery_time,,0,SYN-CSM-001,20,state_recovery_time_only_applicable_to_csm,1,,hybrid_rag,7,20,
,,140,higher_is_better,,,,,state_accuracy,,0,SYN-CSM-001,20,state_table_metric_only_applicable_to_csm,1,,graph_rag,7,20,
0.8333333333333333,0.3333333333333333,140,higher_is_better,0.6666666666666667,1.0,0.5833333333333334,0.5,temporal_consistency,0.0,8,SYN-CSM-001,20,,1,0.38832158167381164,graph_rag,7,20,0.5833333333333334
0.0,0.0,140,higher_is_better,0.0,0.0,0.0,0.0,decision_f1,0.0,1,SYN-CSM-001,20,,1,0.0,graph_rag,7,20,0.0
0.3913888888888889,0.12555555555555556,140,higher_is_better,0.4444444444444444,1.0,0.2569444444444445,0.1,answer_accuracy,0.0,20,SYN-CSM-001,20,,1,0.3103890691841545,graph_rag,7,20,0.2569444444444445
0.0,0.0,140,lower_is_better,0.0,0.0,0.0,0.0,hallucination_rate,0.0,20,SYN-CSM-001,20,,1,0.0,graph_rag,7,20,0.0
0.7938541666666666,0.6,140,higher_is_better,0.5,1.0,0.6958333333333334,0.5625,evidence_support_rate,0.5,20,SYN-CSM-001,20,,1,0.2278571035739786,graph_rag,7,20,0.6958333333333334
0.0,0.0,140,lower_is_better,0.0,0.0,0.0,0.0,unsupported_claim_rate,0.0,20,SYN-CSM-001,20,,1,0.0,graph_rag,7,20,0.0
0.0,0.0,140,lower_is_better,0.0,0.0,0.0,0.0,fabricated_citation_rate,0.0,20,SYN-CSM-001,20,,1,0.0,graph_rag,7,20,0.0
0.7938541666666666,0.6,140,higher_is_better,0.5,1.0,0.6958333333333334,0.5625,faithfulness,0.5,20,SYN-CSM-001,20,,1,0.2278571035739786,graph_rag,7,20,0.6958333333333334
0.7938541666666666,0.6,140,higher_is_better,0.5,1.0,0.6958333333333334,0.5625,groundedness,0.5,20,SYN-CSM-001,20,,1,0.2278571035739786,graph_rag,7,20,0.6958333333333334
0.21104166666666657,0.05104166666666666,140,lower_is_better,0.10624999999999998,0.75,0.11510416666666666,0.09999999999999998,expected_calibration_error,0.0,16,SYN-CSM-001,20,,1,0.17868394272818386,graph_rag,7,20,0.11510416666666666
0.4306268939393939,0.2620410353535354,140,higher_is_better,0.2569444444444444,0.6666666666666666,0.34624098124098124,0.3484848484848485,lineage_citation_f1,0.0,20,SYN-CSM-001,20,,1,0.1988896535414751,graph_rag,7,20,0.34624098124098124
,,140,higher_is_better,,,,,contradiction_handling,,0,SYN-CSM-001,20,no_ground_truth_contradiction,1,,graph_rag,7,20,
0.225,0.075,140,higher_is_better,0.25,0.25,0.15,0.25,correction_recovery,0.0,10,SYN-CSM-001,20,,1,0.12909944487358055,graph_rag,7,20,0.15
0.19753776605339102,0.13143003697691197,140,higher_is_better,0.10643939393939397,0.3,0.162630772005772,0.16666666666666666,retrieval_precision,0.0,20,SYN-CSM-001,20,,1,0.08142358439744281,graph_rag,7,20,0.162630772005772
0.49396509971509966,0.304993716931217,140,higher_is_better,0.3,0.8,0.3969057794057794,0.4,retrieval_recall,0.0,20,SYN-CSM-001,20,,1,0.22247863759799208,graph_rag,7,20,0.3969057794057794
,,140,higher_is_better,,,,,activation_precision,,0,SYN-CSM-001,20,activation_metric_only_applicable_to_csm,1,,graph_rag,7,20,
,,140,higher_is_better,,,,,activation_recall,,0,SYN-CSM-001,20,activation_metric_only_applicable_to_csm,1,,graph_rag,7,20,
2357.975,1846.25,140,lower_is_better,383.5,4255.0,2055.05,1902.5,tokens_per_query,1609.0,20,SYN-CSM-001,20,,1,607.8494857844506,graph_rag,7,20,2055.05
146246.2275,126467.7175,140,lower_is_better,904.0,255290.0,133143.8,126569.5,p95_latency,125844.0,20,SYN-CSM-001,20,,1,28758.79968141559,graph_rag,7,20,128680.0
146246.2275,126467.7175,140,lower_is_better,904.0,255290.0,133143.8,126569.5,provider_generation_latency_ms,125844.0,20,SYN-CSM-001,20,,1,28758.79968141559,graph_rag,7,20,133143.8
8.15,7.45,140,lower_is_better,1.0,9.0,7.8,8.0,retrieval_activation_latency_ms,7.0,20,SYN-CSM-001,20,,1,0.7677718959499145,graph_rag,7,20,7.8
146246.2275,126467.7175,140,lower_is_better,904.0,255290.0,133143.8,126569.5,processing_latency_ms,125844.0,20,SYN-CSM-001,20,,1,28758.79968141559,graph_rag,7,20,133143.8
146254.29,126475.35124999999,140,lower_is_better,904.75,255298.0,133151.6,126577.5,operational_wall_clock_latency_ms,125851.0,20,SYN-CSM-001,20,,1,28758.8531218512,graph_rag,7,20,133151.6
0.000597075375,0.0004222498125,140,lower_is_better,0.000132375,0.00104385,0.0004935,0.0004281,online_query_cost,0.0003426,20,SYN-CSM-001,20,,1,0.00019116380410527512,graph_rag,7,20,0.0004935
,,140,lower_is_better,,,,,offline_csm_update_cost,,0,SYN-CSM-001,20,offline_update_cost_only_recorded_for_csm,1,,graph_rag,7,20,
0.000597075375,0.0004222498125,140,lower_is_better,0.000132375,0.00104385,0.0004935,0.0004281,total_cost,0.0003426,20,SYN-CSM-001,20,,1,0.00019116380410527512,graph_rag,7,20,0.00987
0.5666666666666668,0.16666666666666666,140,higher_is_better,0.30000000000000004,0.6,0.3666666666666667,0.5,memory_update_accuracy,0.0,3,SYN-CSM-001,20,,1,0.32145502536643183,graph_rag,7,20,0.3666666666666667
,,140,lower_is_better,,,,,state_recovery_time,,0,SYN-CSM-001,20,state_recovery_time_only_applicable_to_csm,1,,graph_rag,7,20,
,,140,higher_is_better,,,,,state_accuracy,,0,SYN-CSM-001,20,state_table_metric_only_applicable_to_csm,1,,hippo_rag,7,20,
