patient,question_id,question_number,system,turn_id,citation_id,resolved_id,resolution_status,citation_classification,calculation_reason
SYN-CSM-001,177b1db8-afe1-4202-9b3e-9a8ef7e7aded,3,csm_v4,e3a231c4-be31-4d7b-80be-4e24bbcaefb3,7c216ab9-482a-45e1-b674-ccae87dc3241,7c216ab9-482a-45e1-b674-ccae87dc3241,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,177b1db8-afe1-4202-9b3e-9a8ef7e7aded,3,csm_v4,e3a231c4-be31-4d7b-80be-4e24bbcaefb3,775bdc39-a4a1-480c-a6f2-ea6317756358,775bdc39-a4a1-480c-a6f2-ea6317756358,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,3be7129e-5f51-4158-9f01-dfc6091679e0,4,csm_v4,b529de87-4813-4ff0-b685-0d81d7ea728d,C1,818e76c5-3a83-4f81-bd9f-83b4c5f416d1,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,3be7129e-5f51-4158-9f01-dfc6091679e0,4,csm_v4,b529de87-4813-4ff0-b685-0d81d7ea728d,818e76c5-3a83-4f81-bd9f-83b4c5f416d1,818e76c5-3a83-4f81-bd9f-83b4c5f416d1,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,bb201dcb-8553-49e5-b593-cb878c70d391,5,csm_v4,840ec8c7-791a-470b-8a6c-23f27d18aa09,C11,818e76c5-3a83-4f81-bd9f-83b4c5f416d1,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,bb201dcb-8553-49e5-b593-cb878c70d391,5,csm_v4,840ec8c7-791a-470b-8a6c-23f27d18aa09,C2,775bdc39-a4a1-480c-a6f2-ea6317756358,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,bb201dcb-8553-49e5-b593-cb878c70d391,5,csm_v4,840ec8c7-791a-470b-8a6c-23f27d18aa09,C9,775bdc39-a4a1-480c-a6f2-ea6317756358,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,bb201dcb-8553-49e5-b593-cb878c70d391,5,csm_v4,840ec8c7-791a-470b-8a6c-23f27d18aa09,C1,7c216ab9-482a-45e1-b674-ccae87dc3241,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,bb201dcb-8553-49e5-b593-cb878c70d391,5,csm_v4,840ec8c7-791a-470b-8a6c-23f27d18aa09,818e76c5-3a83-4f81-bd9f-83b4c5f416d1,818e76c5-3a83-4f81-bd9f-83b4c5f416d1,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,bb201dcb-8553-49e5-b593-cb878c70d391,5,csm_v4,840ec8c7-791a-470b-8a6c-23f27d18aa09,775bdc39-a4a1-480c-a6f2-ea6317756358,775bdc39-a4a1-480c-a6f2-ea6317756358,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,bb201dcb-8553-49e5-b593-cb878c70d391,5,csm_v4,840ec8c7-791a-470b-8a6c-23f27d18aa09,7c216ab9-482a-45e1-b674-ccae87dc3241,7c216ab9-482a-45e1-b674-ccae87dc3241,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,46840edd-6bce-407b-a12a-85779c1bb659,6,csm_v4,c17ac401-1a59-43a2-a566-28e92171d5b0,C1,54fd1427-29f4-4118-a5b1-2ba777c3a0c6,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,46840edd-6bce-407b-a12a-85779c1bb659,6,csm_v4,c17ac401-1a59-43a2-a566-28e92171d5b0,C2,775bdc39-a4a1-480c-a6f2-ea6317756358,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,46840edd-6bce-407b-a12a-85779c1bb659,6,csm_v4,c17ac401-1a59-43a2-a566-28e92171d5b0,C4,b36fe256-a9f3-4d54-8414-ff7324791817,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,46840edd-6bce-407b-a12a-85779c1bb659,6,csm_v4,c17ac401-1a59-43a2-a566-28e92171d5b0,C5,879dce5d-3179-4280-b610-7bd2d3320872,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,46840edd-6bce-407b-a12a-85779c1bb659,6,csm_v4,c17ac401-1a59-43a2-a566-28e92171d5b0,C9,4ccc7534-0c71-4918-a30a-3425d55a636c,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,46840edd-6bce-407b-a12a-85779c1bb659,6,csm_v4,c17ac401-1a59-43a2-a566-28e92171d5b0,C11,50a2a2f2-85f0-4810-8d01-6e95c883f1ca,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,46840edd-6bce-407b-a12a-85779c1bb659,6,csm_v4,c17ac401-1a59-43a2-a566-28e92171d5b0,C12,8240274e-a886-4f15-b679-10cce83b9649,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,46840edd-6bce-407b-a12a-85779c1bb659,6,csm_v4,c17ac401-1a59-43a2-a566-28e92171d5b0,775bdc39-a4a1-480c-a6f2-ea6317756358,775bdc39-a4a1-480c-a6f2-ea6317756358,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,46840edd-6bce-407b-a12a-85779c1bb659,6,csm_v4,c17ac401-1a59-43a2-a566-28e92171d5b0,8240274e-a886-4f15-b679-10cce83b9649,8240274e-a886-4f15-b679-10cce83b9649,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,46840edd-6bce-407b-a12a-85779c1bb659,6,csm_v4,c17ac401-1a59-43a2-a566-28e92171d5b0,54fd1427-29f4-4118-a5b1-2ba777c3a0c6,54fd1427-29f4-4118-a5b1-2ba777c3a0c6,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,46840edd-6bce-407b-a12a-85779c1bb659,6,csm_v4,c17ac401-1a59-43a2-a566-28e92171d5b0,b36fe256-a9f3-4d54-8414-ff7324791817,b36fe256-a9f3-4d54-8414-ff7324791817,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,46840edd-6bce-407b-a12a-85779c1bb659,6,csm_v4,c17ac401-1a59-43a2-a566-28e92171d5b0,50a2a2f2-85f0-4810-8d01-6e95c883f1ca,50a2a2f2-85f0-4810-8d01-6e95c883f1ca,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,46840edd-6bce-407b-a12a-85779c1bb659,6,csm_v4,c17ac401-1a59-43a2-a566-28e92171d5b0,879dce5d-3179-4280-b610-7bd2d3320872,879dce5d-3179-4280-b610-7bd2d3320872,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,46840edd-6bce-407b-a12a-85779c1bb659,6,csm_v4,c17ac401-1a59-43a2-a566-28e92171d5b0,4ccc7534-0c71-4918-a30a-3425d55a636c,4ccc7534-0c71-4918-a30a-3425d55a636c,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,csm_v4,3cc6e53a-29db-4c24-afaa-f5c176b9d06b,C7,b36fe256-a9f3-4d54-8414-ff7324791817,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,csm_v4,3cc6e53a-29db-4c24-afaa-f5c176b9d06b,C10,4ccc7534-0c71-4918-a30a-3425d55a636c,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,csm_v4,3cc6e53a-29db-4c24-afaa-f5c176b9d06b,C9,54fd1427-29f4-4118-a5b1-2ba777c3a0c6,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,csm_v4,3cc6e53a-29db-4c24-afaa-f5c176b9d06b,b36fe256-a9f3-4d54-8414-ff7324791817,b36fe256-a9f3-4d54-8414-ff7324791817,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,csm_v4,3cc6e53a-29db-4c24-afaa-f5c176b9d06b,54fd1427-29f4-4118-a5b1-2ba777c3a0c6,54fd1427-29f4-4118-a5b1-2ba777c3a0c6,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,csm_v4,3cc6e53a-29db-4c24-afaa-f5c176b9d06b,4ccc7534-0c71-4918-a30a-3425d55a636c,4ccc7534-0c71-4918-a30a-3425d55a636c,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,550a8de2-2845-4d0b-81e9-6d595d710722,8,csm_v4,90e5ea5a-64cc-40b6-a144-9121871c78d3,C1,5a7448c6-829a-4d17-afa0-a12fc259a4a8,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,550a8de2-2845-4d0b-81e9-6d595d710722,8,csm_v4,90e5ea5a-64cc-40b6-a144-9121871c78d3,C2,100e6bd9-2555-45d8-975a-227392273059,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,550a8de2-2845-4d0b-81e9-6d595d710722,8,csm_v4,90e5ea5a-64cc-40b6-a144-9121871c78d3,C4,775bdc39-a4a1-480c-a6f2-ea6317756358,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,550a8de2-2845-4d0b-81e9-6d595d710722,8,csm_v4,90e5ea5a-64cc-40b6-a144-9121871c78d3,C5,7c216ab9-482a-45e1-b674-ccae87dc3241,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,550a8de2-2845-4d0b-81e9-6d595d710722,8,csm_v4,90e5ea5a-64cc-40b6-a144-9121871c78d3,C13,b36fe256-a9f3-4d54-8414-ff7324791817,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,550a8de2-2845-4d0b-81e9-6d595d710722,8,csm_v4,90e5ea5a-64cc-40b6-a144-9121871c78d3,5a7448c6-829a-4d17-afa0-a12fc259a4a8,5a7448c6-829a-4d17-afa0-a12fc259a4a8,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,550a8de2-2845-4d0b-81e9-6d595d710722,8,csm_v4,90e5ea5a-64cc-40b6-a144-9121871c78d3,100e6bd9-2555-45d8-975a-227392273059,100e6bd9-2555-45d8-975a-227392273059,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,550a8de2-2845-4d0b-81e9-6d595d710722,8,csm_v4,90e5ea5a-64cc-40b6-a144-9121871c78d3,b36fe256-a9f3-4d54-8414-ff7324791817,b36fe256-a9f3-4d54-8414-ff7324791817,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,550a8de2-2845-4d0b-81e9-6d595d710722,8,csm_v4,90e5ea5a-64cc-40b6-a144-9121871c78d3,7c216ab9-482a-45e1-b674-ccae87dc3241,7c216ab9-482a-45e1-b674-ccae87dc3241,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,550a8de2-2845-4d0b-81e9-6d595d710722,8,csm_v4,90e5ea5a-64cc-40b6-a144-9121871c78d3,775bdc39-a4a1-480c-a6f2-ea6317756358,775bdc39-a4a1-480c-a6f2-ea6317756358,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,84891faf-410d-4423-b28a-a28ecd4ec38f,9,csm_v4,784a89cd-1578-4757-ab46-ed7b9361bd65,C11,100e6bd9-2555-45d8-975a-227392273059,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,84891faf-410d-4423-b28a-a28ecd4ec38f,9,csm_v4,784a89cd-1578-4757-ab46-ed7b9361bd65,100e6bd9-2555-45d8-975a-227392273059,100e6bd9-2555-45d8-975a-227392273059,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,a9b00bb9-cd85-4100-96e8-d35aa8eba79e,10,csm_v4,d3e03f46-410a-4a57-951b-8aba07f9567b,C3,2714340b-357b-40da-8320-ca5d49b38825,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,a9b00bb9-cd85-4100-96e8-d35aa8eba79e,10,csm_v4,d3e03f46-410a-4a57-951b-8aba07f9567b,C4,4ccc7534-0c71-4918-a30a-3425d55a636c,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,a9b00bb9-cd85-4100-96e8-d35aa8eba79e,10,csm_v4,d3e03f46-410a-4a57-951b-8aba07f9567b,C1,100e6bd9-2555-45d8-975a-227392273059,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,a9b00bb9-cd85-4100-96e8-d35aa8eba79e,10,csm_v4,d3e03f46-410a-4a57-951b-8aba07f9567b,C2,b36fe256-a9f3-4d54-8414-ff7324791817,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,a9b00bb9-cd85-4100-96e8-d35aa8eba79e,10,csm_v4,d3e03f46-410a-4a57-951b-8aba07f9567b,2714340b-357b-40da-8320-ca5d49b38825,2714340b-357b-40da-8320-ca5d49b38825,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,a9b00bb9-cd85-4100-96e8-d35aa8eba79e,10,csm_v4,d3e03f46-410a-4a57-951b-8aba07f9567b,4ccc7534-0c71-4918-a30a-3425d55a636c,4ccc7534-0c71-4918-a30a-3425d55a636c,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,a9b00bb9-cd85-4100-96e8-d35aa8eba79e,10,csm_v4,d3e03f46-410a-4a57-951b-8aba07f9567b,100e6bd9-2555-45d8-975a-227392273059,100e6bd9-2555-45d8-975a-227392273059,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,a9b00bb9-cd85-4100-96e8-d35aa8eba79e,10,csm_v4,d3e03f46-410a-4a57-951b-8aba07f9567b,b36fe256-a9f3-4d54-8414-ff7324791817,b36fe256-a9f3-4d54-8414-ff7324791817,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,cc4d721b-bb87-4f85-a7bb-8c33a3bed863,11,csm_v4,78c13f77-64e2-4fa4-83a2-995fa23ccc85,C9,50a2a2f2-85f0-4810-8d01-6e95c883f1ca,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,cc4d721b-bb87-4f85-a7bb-8c33a3bed863,11,csm_v4,78c13f77-64e2-4fa4-83a2-995fa23ccc85,50a2a2f2-85f0-4810-8d01-6e95c883f1ca,50a2a2f2-85f0-4810-8d01-6e95c883f1ca,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,31ca0caf-aff8-4216-a906-f6094c742fac,12,csm_v4,4ec81cd3-40dc-4b5a-9f8b-4b4aa5fa4ed5,C1,50a2a2f2-85f0-4810-8d01-6e95c883f1ca,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,31ca0caf-aff8-4216-a906-f6094c742fac,12,csm_v4,4ec81cd3-40dc-4b5a-9f8b-4b4aa5fa4ed5,C6,5a7448c6-829a-4d17-afa0-a12fc259a4a8,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,31ca0caf-aff8-4216-a906-f6094c742fac,12,csm_v4,4ec81cd3-40dc-4b5a-9f8b-4b4aa5fa4ed5,50a2a2f2-85f0-4810-8d01-6e95c883f1ca,50a2a2f2-85f0-4810-8d01-6e95c883f1ca,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,31ca0caf-aff8-4216-a906-f6094c742fac,12,csm_v4,4ec81cd3-40dc-4b5a-9f8b-4b4aa5fa4ed5,5a7448c6-829a-4d17-afa0-a12fc259a4a8,5a7448c6-829a-4d17-afa0-a12fc259a4a8,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,ca2092fc-db7c-4c0d-a05e-edd51ba942b1,13,csm_v4,2f38c003-c9dd-4f0d-8dbc-5918707cea77,C1,8240274e-a886-4f15-b679-10cce83b9649,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,ca2092fc-db7c-4c0d-a05e-edd51ba942b1,13,csm_v4,2f38c003-c9dd-4f0d-8dbc-5918707cea77,8240274e-a886-4f15-b679-10cce83b9649,8240274e-a886-4f15-b679-10cce83b9649,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,f55dd581-fa09-45df-9f2c-1d26b0cb6b79,14,csm_v4,8ef50b91-bf4f-4256-b033-425d531490a9,C9,100e6bd9-2555-45d8-975a-227392273059,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,f55dd581-fa09-45df-9f2c-1d26b0cb6b79,14,csm_v4,8ef50b91-bf4f-4256-b033-425d531490a9,100e6bd9-2555-45d8-975a-227392273059,100e6bd9-2555-45d8-975a-227392273059,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,301ab931-32cf-4ccd-983d-0e87f18d149d,15,csm_v4,56be159e-ca5e-4da6-8c0e-0c1f5c36461c,C1,f4c29954-0dee-482e-a023-4b0bb58eefbe,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,301ab931-32cf-4ccd-983d-0e87f18d149d,15,csm_v4,56be159e-ca5e-4da6-8c0e-0c1f5c36461c,C2,54fd1427-29f4-4118-a5b1-2ba777c3a0c6,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,301ab931-32cf-4ccd-983d-0e87f18d149d,15,csm_v4,56be159e-ca5e-4da6-8c0e-0c1f5c36461c,C6,5a7448c6-829a-4d17-afa0-a12fc259a4a8,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,301ab931-32cf-4ccd-983d-0e87f18d149d,15,csm_v4,56be159e-ca5e-4da6-8c0e-0c1f5c36461c,C7,100e6bd9-2555-45d8-975a-227392273059,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,301ab931-32cf-4ccd-983d-0e87f18d149d,15,csm_v4,56be159e-ca5e-4da6-8c0e-0c1f5c36461c,f4c29954-0dee-482e-a023-4b0bb58eefbe,f4c29954-0dee-482e-a023-4b0bb58eefbe,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,301ab931-32cf-4ccd-983d-0e87f18d149d,15,csm_v4,56be159e-ca5e-4da6-8c0e-0c1f5c36461c,54fd1427-29f4-4118-a5b1-2ba777c3a0c6,54fd1427-29f4-4118-a5b1-2ba777c3a0c6,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,301ab931-32cf-4ccd-983d-0e87f18d149d,15,csm_v4,56be159e-ca5e-4da6-8c0e-0c1f5c36461c,5a7448c6-829a-4d17-afa0-a12fc259a4a8,5a7448c6-829a-4d17-afa0-a12fc259a4a8,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,301ab931-32cf-4ccd-983d-0e87f18d149d,15,csm_v4,56be159e-ca5e-4da6-8c0e-0c1f5c36461c,100e6bd9-2555-45d8-975a-227392273059,100e6bd9-2555-45d8-975a-227392273059,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,1c2a0ea3-34ec-4dba-b90b-5d9c975b02c2,16,csm_v4,bc7f62d9-a903-4c71-b3f2-db45e3253012,C13,50a2a2f2-85f0-4810-8d01-6e95c883f1ca,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,1c2a0ea3-34ec-4dba-b90b-5d9c975b02c2,16,csm_v4,bc7f62d9-a903-4c71-b3f2-db45e3253012,50a2a2f2-85f0-4810-8d01-6e95c883f1ca,50a2a2f2-85f0-4810-8d01-6e95c883f1ca,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,35dce774-9d0f-44d8-8eae-4ba676c120a2,17,csm_v4,cf506e8f-2fb2-421e-bc6c-23c8b4c50e63,C2,b36fe256-a9f3-4d54-8414-ff7324791817,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,35dce774-9d0f-44d8-8eae-4ba676c120a2,17,csm_v4,cf506e8f-2fb2-421e-bc6c-23c8b4c50e63,C6,4ccc7534-0c71-4918-a30a-3425d55a636c,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,35dce774-9d0f-44d8-8eae-4ba676c120a2,17,csm_v4,cf506e8f-2fb2-421e-bc6c-23c8b4c50e63,C1,100e6bd9-2555-45d8-975a-227392273059,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,35dce774-9d0f-44d8-8eae-4ba676c120a2,17,csm_v4,cf506e8f-2fb2-421e-bc6c-23c8b4c50e63,C3,2714340b-357b-40da-8320-ca5d49b38825,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,35dce774-9d0f-44d8-8eae-4ba676c120a2,17,csm_v4,cf506e8f-2fb2-421e-bc6c-23c8b4c50e63,b36fe256-a9f3-4d54-8414-ff7324791817,b36fe256-a9f3-4d54-8414-ff7324791817,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,35dce774-9d0f-44d8-8eae-4ba676c120a2,17,csm_v4,cf506e8f-2fb2-421e-bc6c-23c8b4c50e63,4ccc7534-0c71-4918-a30a-3425d55a636c,4ccc7534-0c71-4918-a30a-3425d55a636c,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,35dce774-9d0f-44d8-8eae-4ba676c120a2,17,csm_v4,cf506e8f-2fb2-421e-bc6c-23c8b4c50e63,100e6bd9-2555-45d8-975a-227392273059,100e6bd9-2555-45d8-975a-227392273059,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,35dce774-9d0f-44d8-8eae-4ba676c120a2,17,csm_v4,cf506e8f-2fb2-421e-bc6c-23c8b4c50e63,2714340b-357b-40da-8320-ca5d49b38825,2714340b-357b-40da-8320-ca5d49b38825,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,47623734-9356-420f-a72e-4254bb563734,18,csm_v4,009a2f7d-ff0c-4d77-a519-be25e2946e06,C3,100e6bd9-2555-45d8-975a-227392273059,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,47623734-9356-420f-a72e-4254bb563734,18,csm_v4,009a2f7d-ff0c-4d77-a519-be25e2946e06,100e6bd9-2555-45d8-975a-227392273059,100e6bd9-2555-45d8-975a-227392273059,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,54a7e502-3345-4d0a-a2e7-e7795358e8be,19,csm_v4,8bc5fe19-c114-45d6-8e6c-e963c0143bef,C1,54fd1427-29f4-4118-a5b1-2ba777c3a0c6,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,54a7e502-3345-4d0a-a2e7-e7795358e8be,19,csm_v4,8bc5fe19-c114-45d6-8e6c-e963c0143bef,54fd1427-29f4-4118-a5b1-2ba777c3a0c6,54fd1427-29f4-4118-a5b1-2ba777c3a0c6,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,420c7fb0-9c67-4d4b-9362-a06258e41a58,20,csm_v4,7e96aea4-87ee-47ab-8248-6d2888ea12be,C1,100e6bd9-2555-45d8-975a-227392273059,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
SYN-CSM-001,420c7fb0-9c67-4d4b-9362-a06258e41a58,20,csm_v4,7e96aea4-87ee-47ab-8248-6d2888ea12be,C2,b36fe256-a9f3-4d54-8414-ff7324791817,resolved,valid_supporting,resolved_through_turn_citation_map_or_retrieval_context
