duration_ms,llm_call_id,turn_id
41758,de1514b2-f3b4-4402-97a6-ce5091ddb609,e7f7a46e-b4f0-49c6-98bc-116ef4d5ab64
29547,ae3d3b3a-7959-4ccb-9829-df13f1bb417d,6dd755b1-1ca7-44d0-8541-26a14d941ef0
40388,e9ce4ea8-3af7-48e5-888e-9b98d3518c27,9c0ae2a5-3a8e-4c0d-9cd5-1fbdf2a2e34a
29180,f2fdd612-2c49-401d-8f13-4ea82506d72a,a7e4abec-6884-4001-acfb-f7c323a3ae76
24951,419110cc-1e70-46c8-b64f-9c6ca6a60228,f71d2561-40c8-405a-a9f5-166dcad5b168
40948,dfbe5bcc-4cad-4bf2-979d-857ebc53776e,27d983b0-ea79-48c6-bbb1-02b1e401e1cb
6871,a2def736-1917-4388-bb0b-214478a862d3,eb037e9b-9ca0-4011-8bad-27c278ec4191
5217,0c10e5c1-880a-411b-8389-77c51b5f4792,215ce6e1-3329-40de-ac65-dedcc4033485
26423,57b475f5-c69b-41ce-8578-ec10857e4f7b,6c97691a-644a-4feb-9594-ea6c4dacf8f8
18545,82111385-c68f-45ff-88f8-690b924912d5,0f23168d-3046-46e0-815c-5f1ef08164f3
46568,9c2b0d4d-2103-44b4-8cb8-18e61e001940,42375c55-96e4-4419-8aae-7c893d91bd79
66631,1bcd45e1-ac8c-4380-b66d-504d5de81691,ee51c88b-68d4-421a-b6e3-fe4ffb032786
21939,beee602e-942c-48e8-af55-fa96c51f316f,c95e5559-b531-42bb-96f9-83a22d9db207
30864,659f4359-55cd-4611-a8fe-3fd9d012be19,56f93f18-81bf-4dd6-acde-e6c540edaa6c
32182,8f11c04c-d5f1-4981-8cf3-02ae601cec06,3f40fe40-b28a-443f-b2cc-2fbb414e7b72
5718,853c8a7f-e4cc-45bf-942b-89aa8f59ed21,dae4ccf5-253b-4ab4-9e9c-4407d914137b
5422,6c45aeeb-2007-48a1-a07a-92f58da3d0e0,f3426894-397f-4144-b584-035328dce66b
35494,e7f6c1b7-e7e7-4abc-8f46-c27b571f181e,36fe3cf1-c72b-4b0d-9636-e7eab56dc087
68220,70f2f5dd-5248-426e-b049-3560bd84c45e,052c474a-3713-4ce2-909a-efa07319c9ee
62281,865b7e84-8631-4bcd-aceb-f08685612a4a,d82c7611-b55c-4b02-9bf7-b434c9503671
62893,bcf5f499-378d-43b0-acb1-5f94aca37f98,26cbb68d-60ed-4531-907e-41890eea5291
126237,3f477758-56d5-4fb2-9b7e-73a382734234,afa8a031-c968-4a8a-bf46-142460eea8cb
63106,674bdd1d-4892-47aa-a7e6-2b1e5aad2732,fb8d309e-3fc2-4883-892f-d1d25ef9eab3
66107,bfd87b4b-254b-479e-b547-d80f7a87c859,1d4668aa-58d8-4014-9441-571e29247a3e
66342,4985f1ae-a852-4df9-b57d-04e8a0cf3f35,e76be312-1bb4-4960-8e98-cea34a5812b2
78456,c081eb4a-6030-4367-a5f8-497ffe4f0dd5,33b89acb-b776-449f-a2d1-51208ab52994
67367,535d3afb-4afe-490a-9430-d49836172fa4,b41169c6-a801-4be4-b465-6af7cc1f0a93
127830,c9328878-9385-46a1-ba8e-ed1f27e61bbe,65d614e4-edab-43d8-90f2-c6c98dfc378c
128425,13adf25f-375f-4140-b163-2554f0f1a471,b4ebc727-e1a1-472b-bbdc-2539431168b9
126274,0a678baa-8f3a-48e4-8148-46962f88f5d6,9d7ee87e-3c7e-4c58-bc18-20896416adda
68615,0d2a56c5-b0d2-46ae-ad5c-593f031ac6e7,569f46c4-f778-4d95-8c2d-7a7aee91124b
63457,49079f52-8c12-466a-a573-7b2685c1351a,be20d942-b5f1-49d8-9698-bf0ac33f41b4
68092,75d30fd4-abed-4301-813e-1370c37cf503,3192f435-8206-4aa5-9f8d-9f4fb24f266a
69377,a612f9bc-25d4-4750-94de-9a1f3b0e8b39,f853ff3d-0959-4037-bf03-89ecea6631de
66353,98e77167-fd13-4319-bc57-a5d188b88067,01b1e00e-b780-4103-abdb-7b1e75300d82
67297,ddfd4a41-cfe8-4086-804c-85d1353d7c16,c998e3ea-b802-44c9-babe-32fe6c296420
66804,be9b193a-a291-4539-8ed4-80b3f8bfc887,548db5e1-cb25-41f3-b75a-30da6c2f0ae2
126135,538e3ef6-264b-4d4d-86da-d2c13eb08d00,2991588c-8032-4da6-b6f2-d8a60905c8d2
127550,6dd34438-03ac-4eb0-962f-7e9d970d36d0,97282fdc-d0d8-4ca5-9f9c-bcd1689f109f
66375,842521b6-a66e-44b4-aaba-c1b6db29ec06,92a3c53d-fc57-4bce-9a40-53277e9367e4
67112,feedd8db-10a4-42f9-bee9-85ff15927b33,ebc6764e-fe8d-4683-9d00-78ec4f3e40cb
66310,f832ade6-1964-4716-8c14-b1a19fd2e14a,1e1b3df8-244a-43c1-84d8-58ee19b9f99f
66625,969875f6-ab04-476d-ac37-584f41b29cdd,468bf211-71ed-4d99-8cbf-098dc4fc3d00
65900,04dc8a51-6f2c-4209-8ef6-fb6f7b7381d8,27f0e1c9-275c-4da6-88b3-c77ee0c09f68
122121,f3b43d4a-2f04-4fc1-b6fe-624f9cfbd1fa,ca17aea7-def7-42c4-b9fe-56607d9e5ec5
122394,2733fa05-cce7-4ad5-a828-d6e94232b581,a758fcb3-ec76-40fe-a487-c180b2ee4bae
123049,d448b8ee-204b-4f47-b2be-50972df82e29,9d7ed090-6d49-40ee-97b6-b3f5080f23cf
122064,b14d4370-4cb7-4fe7-bbf1-52415fb5422f,da159875-ec08-41d6-a581-d1b80821e3b5
125863,1e727686-7e50-4c9d-aa0c-c9f2d70de543,1a99faea-8bdf-4543-8459-ea94272806a0
127982,a0b151a4-5b6f-468e-9565-d0df91d1aad4,04a590f2-da0e-404f-a3c4-b99ff84698e5
127723,56b0af43-4bd0-4861-82ce-d2e7a467303d,cd46702d-3d02-41ba-9f01-5a9c88de545b
127761,cdccba02-f68b-44e8-99de-15401b17eedc,76c241e8-a329-4587-8235-475fd4dd690a
126620,70123211-f59b-4136-aef8-24a1d8528915,0d77ac50-6183-4790-ade9-3feb5f8f49b5
126683,75d068c4-3fbc-4726-8a08-e15e908836d5,9d1ad391-9c03-4906-a666-391e31f23a1d
126840,ffd6b325-ef9b-4779-8280-ac802aee988d,07f5a23a-da54-4b5b-9262-69ce5cdd2b22
127203,da3373ac-7743-4336-88fb-1e5976fda67e,4467d2ec-a93c-425b-b627-e09bd57a72bc
127431,d13aabf8-36ec-44de-b631-89d6093f54a8,2a8cdc04-2dae-4487-bfab-9a73b71ae027
126263,30f8f17b-5f57-4805-9767-cf8cb20e608b,f4e771de-124c-4a1f-b1f1-be0fbf10cdc4
127169,792b9a05-28ee-419c-ad9f-bd9b74b229ad,89c8c58b-198f-4d54-bc96-5ccefa34164f
126614,3542d179-ea85-4320-8815-b5c27475b895,83fd8ca1-9572-4847-bb41-873e429abd86
128301,e8b29678-bdd0-41e5-ba60-750da56a2779,d0d0ca2b-9c6c-4a0a-a862-866589f0a6ad
126132,f9c4b7ee-7fab-4df8-b717-f63539489562,15177c9a-24d3-47fc-8de8-046471063773
123486,59db5b68-9f80-40a8-af85-37531c7b7125,4f84da9d-a1c5-4e08-b298-d96ca7847396
126025,85decf3b-ca4d-4cd0-a221-50c7ea24d165,2d5b46b0-0eca-4247-b73f-57cb97d6cd69
126425,427b5c24-8708-481f-95fa-63b7fd296728,fe5f3ac1-5408-4c9e-8bfe-0b83ac335a4c
126589,f53bfc76-593e-439c-9d0b-28445c291dfc,be35cc31-aa43-414c-a5f1-a1e503bf7441
127679,698fc853-b1cd-4550-bb9b-12cbec4ee979,8f4e18f1-b023-4943-b9fe-37bc80ff34c8
132123,cbaedb62-abab-4fcc-be1c-6d509642b016,7482179e-8243-40a8-ac4f-4b347a1b7311
126456,da53524b-f306-4e64-8439-f2197e1d4308,02e5a1c0-ba6c-428a-84a3-70ba4c6f859b
126476,de142a47-2000-4922-a73b-7a948bfe4e42,f7a26101-ca5e-4b6c-8920-a25e4c01d1be
125929,aaf56a3a-e6de-4cdc-8ca0-1803e9504405,74e4102d-9818-4720-9082-b265b89e614e
126339,c1601a8f-dca8-4a3a-8fe4-d42122e6de4b,1b0b27e7-5715-4f10-bce9-3ce6a305ca51
122845,d0a0c63a-023d-4ca9-a66e-312664f7d4da,f7f00ade-c884-440d-859d-b31111a42068
122174,b7da7cc3-3791-4932-84b0-5875707a327d,f8ea364b-6ddf-4913-922c-9cc69169e185
126946,28104d3f-4876-43d9-8de7-79fd1566f9b0,98539a8d-f20c-46f8-b2fa-2048d818ae25
126856,8ecb4055-527b-4355-b55b-03ee22956fd1,5692221b-170d-4d72-b967-bdcf03bd7672
126427,420d4730-4965-4b84-9ede-696aa53b55be,8c24acc7-8b20-42b4-9a55-b08fcabf116a
126078,3bf29f58-4fbd-4712-972c-d269f4b13f5a,44cba436-84bd-452b-82af-2ea970d79be8
127575,90e83d07-a189-47db-ac32-386adcb1a005,7b2072c1-c064-4b31-8418-950591048c3d
127069,62e8dd03-95cd-4a1a-a597-ab8a1389eaff,4d5334a7-0649-4f17-8e88-ffc3af6e8e7d
127280,19b701e5-ce29-4f91-b33d-59fbf56ac9e9,9cc7539d-4735-42af-8c7a-0d1e18eecac3
127039,a464d5fd-ce26-447e-ba20-3b11408ac5cd,6edb4684-36ef-4932-9f26-1b34ff70f532
126249,b33d5a84-c62f-4310-9629-fe4fc67c44c8,231a2426-37ba-4629-bae2-a2f745862119
125596,c6771b5d-7aa2-4c49-b8ee-fafacd512897,4d89b37d-a049-471a-9e11-d38fdaae1435
126353,0f559f84-5121-47e5-b9ab-81da8a0a0b19,fb2e7e50-11eb-4cd4-9720-0adb628a521f
127456,29b6c2a9-4fc1-406e-9ea8-cc57d37985c9,36d0c589-b841-4857-892b-99ec538c6d2e
126096,79700267-9dff-4e54-90ae-16c78d1fe691,9d8981da-068d-43e6-9637-78fb103ec410
126626,4b3f4b70-fcf0-4f1f-b127-9fc82aa8da2b,2339aaa0-a2e7-4cf7-961d-58727abbe090
126877,7e7b08ce-f0f4-4b83-bd68-edc2764aaa54,f7bb1860-8429-4696-8826-75c56e09b262
127225,202343a4-1a0c-481a-8c1a-aadfb239d7ec,9d15006e-83d5-4851-8b51-32e9e2d23b6c
126021,06c72b5f-b6bd-42ea-88db-daa93f0ab21c,5605b3e1-ddab-4a21-9bed-f8a60a10e96d
126420,230d3a57-01d1-4d28-8220-6e840f9fcb3b,ad5f7426-2d20-4108-b283-fae01a2c77ab
125670,b10c8c80-4bd1-4516-901c-7fd054f95b64,a31d64a7-9679-46dc-9e2a-ce529f0ab5de
126241,1dcc1826-89e9-4286-a761-88b06086ca5c,5abf163d-cc5a-4a3a-a951-0be3a5285d2b
126848,6f8ae610-6b7d-4a2e-8916-ebf055ed7bb6,b6b0b8f3-d3cb-4c4d-8aa2-10a3516e9dd9
126827,10c51700-74ea-46d7-a627-00c986843b2a,9ce40c10-3eb0-4dfd-b68b-afc3ba0753f0
126889,7425f3d5-d227-48f6-b284-cad022dc3108,b3f32020-0159-4dd8-9afd-316a0b2ee040
127046,80f1c182-b75b-42c6-b9d9-39a6df6fb14b,cb3a34d8-6a32-4a72-81cb-ffa5acd803fa
126972,16d676b2-40cd-49a9-8862-49322b47d5be,72869b27-3d3d-4fa7-85be-b12662ff9f1b
127248,7bc73ba6-c2a4-45e8-944d-f591b8dcc9e2,c9a2ee56-f892-47a4-8d57-e5ec316c0145
128291,59f37d9e-23ad-4b6b-9b53-dbd8603d173c,b53d7fcd-4887-4ca7-bbec-1991f4922c5a
125735,b4df6111-0b13-4f9a-9855-0f23b0433c34,d4e88f9e-6658-4243-883b-eb8722cc9362
126876,b319b92c-7fcd-479d-bdda-05cf135ab1c6,8b4e52ca-953f-46a7-81db-14747436d82c
127545,d5e7f72f-c10d-4ec1-8930-d5bfa37305db,42cf77ff-f7fc-42c4-8cc6-a7fa4821129b
127133,0c1d6ea1-a958-4eed-b963-4bcbc96a6ba7,81bbfe8d-15f1-4833-8905-293530b72390
127589,140497cb-47a2-4a06-be0a-e340748b05e7,b071e92c-45e1-48ce-be62-a8878fe93762
127228,f665d371-a614-44d4-8651-9702e78d6a9e,5b95f217-b866-4859-8b65-558fd4b26eb7
126008,74eac206-c169-462f-a72c-1f564d32f286,3e46ca05-d194-491f-a555-7e6df555ce2c
126766,daf0b5a1-202d-4ebb-b17e-37497334a494,cfc076ff-d5eb-4992-b008-cc9270c87a16
