duration_ms,estimated_cost_usd,input_tokens,llm_call_id,model,output_tokens,provider,request_status,task_type,total_tokens,turn_id
66144,0.0003069,1186,b2ad6287-4a47-4f76-9c8a-84b59d6abdd2,openai/gpt-oss-120b,215,groq,completed,final_answer,1401,6ce674e9-1455-4549-8c06-49def122b458
62431,0.0004185,1462,078dc855-c154-4bdc-8ca8-cb4a548572e0,openai/gpt-oss-120b,332,groq,completed,final_answer,1794,ba482c2b-71a1-44d6-99ab-2e151f846b0c
15518,0.00040275,1221,1f1abeba-fb7a-43a5-aa41-e4c4e04319b7,openai/gpt-oss-120b,366,groq,completed,final_answer,1587,efd6b07c-6539-4b09-b948-4bad71b486e6
18832,0.00033495,1217,3bbdbba2-ba98-45cf-b402-76957bde95bf,openai/gpt-oss-120b,254,groq,completed,final_answer,1471,2b5fe016-f803-4dde-a826-81a71cf5661e
23466,0.0006076499999999999,1227,4886e5bf-864a-40ce-b796-13d2eee7e26e,openai/gpt-oss-120b,706,groq,completed,final_answer,1933,64d80cb5-c3fe-48f8-b255-fd129422d75e
34446,0.0004986,1724,3de317a6-656e-4026-ab00-129498010189,openai/gpt-oss-120b,400,groq,completed,final_answer,2124,c36e3160-c1aa-4aa9-a6c1-0291486c4b29
40125,0.00040320000000000004,1788,2efa966c-3a65-41a4-914f-887b31e123b3,openai/gpt-oss-120b,225,groq,completed,final_answer,2013,738b4a20-c8b0-45d0-b8c3-5fab21b52433
41758,0.0006811499999999999,1809,de1514b2-f3b4-4402-97a6-ce5091ddb609,openai/gpt-oss-120b,683,groq,completed,final_answer,2492,e7f7a46e-b4f0-49c6-98bc-116ef4d5ab64
29547,0.0005052,1512,ae3d3b3a-7959-4ccb-9829-df13f1bb417d,openai/gpt-oss-120b,464,groq,completed,final_answer,1976,6dd755b1-1ca7-44d0-8541-26a14d941ef0
40388,0.0004299,1774,e9ce4ea8-3af7-48e5-888e-9b98d3518c27,openai/gpt-oss-120b,273,groq,completed,final_answer,2047,9c0ae2a5-3a8e-4c0d-9cd5-1fbdf2a2e34a
29180,0.000447,1508,f2fdd612-2c49-401d-8f13-4ea82506d72a,openai/gpt-oss-120b,368,groq,completed,final_answer,1876,a7e4abec-6884-4001-acfb-f7c323a3ae76
24951,0.00056145,1799,419110cc-1e70-46c8-b64f-9c6ca6a60228,openai/gpt-oss-120b,486,groq,completed,final_answer,2285,f71d2561-40c8-405a-a9f5-166dcad5b168
40948,0.00069345,1935,dfbe5bcc-4cad-4bf2-979d-857ebc53776e,openai/gpt-oss-120b,672,groq,completed,final_answer,2607,27d983b0-ea79-48c6-bbb1-02b1e401e1cb
6871,0.0005673,2230,a2def736-1917-4388-bb0b-214478a862d3,openai/gpt-oss-120b,388,groq,completed,final_answer,2618,eb037e9b-9ca0-4011-8bad-27c278ec4191
5217,0.0004644,2240,0c10e5c1-880a-411b-8389-77c51b5f4792,openai/gpt-oss-120b,214,groq,completed,final_answer,2454,215ce6e1-3329-40de-ac65-dedcc4033485
26423,0.0005157,2234,57b475f5-c69b-41ce-8578-ec10857e4f7b,openai/gpt-oss-120b,301,groq,completed,final_answer,2535,6c97691a-644a-4feb-9594-ea6c4dacf8f8
18545,0.0005785499999999999,1717,82111385-c68f-45ff-88f8-690b924912d5,openai/gpt-oss-120b,535,groq,completed,final_answer,2252,0f23168d-3046-46e0-815c-5f1ef08164f3
46568,0.00052485,2247,9c2b0d4d-2103-44b4-8cb8-18e61e001940,openai/gpt-oss-120b,313,groq,completed,final_answer,2560,42375c55-96e4-4419-8aae-7c893d91bd79
66631,0.0005997,2238,1bcd45e1-ac8c-4380-b66d-504d5de81691,openai/gpt-oss-120b,440,groq,completed,final_answer,2678,ee51c88b-68d4-421a-b6e3-fe4ffb032786
21939,0.0006111,2254,beee602e-942c-48e8-af55-fa96c51f316f,openai/gpt-oss-120b,455,groq,completed,final_answer,2709,c95e5559-b531-42bb-96f9-83a22d9db207
30864,0.00049605,2255,659f4359-55cd-4611-a8fe-3fd9d012be19,openai/gpt-oss-120b,263,groq,completed,final_answer,2518,56f93f18-81bf-4dd6-acde-e6c540edaa6c
32182,0.00044489999999999997,2090,8f11c04c-d5f1-4981-8cf3-02ae601cec06,openai/gpt-oss-120b,219,groq,completed,final_answer,2309,3f40fe40-b28a-443f-b2cc-2fbb414e7b72
5718,0.00046994999999999996,2245,853c8a7f-e4cc-45bf-942b-89aa8f59ed21,openai/gpt-oss-120b,222,groq,completed,final_answer,2467,dae4ccf5-253b-4ab4-9e9c-4407d914137b
5422,0.0005425499999999999,2245,6c45aeeb-2007-48a1-a07a-92f58da3d0e0,openai/gpt-oss-120b,343,groq,completed,final_answer,2588,f3426894-397f-4144-b584-035328dce66b
35494,0.0005997,2242,e7f6c1b7-e7e7-4abc-8f46-c27b571f181e,openai/gpt-oss-120b,439,groq,completed,final_answer,2681,36fe3cf1-c72b-4b0d-9636-e7eab56dc087
68220,0.0008082,2248,70f2f5dd-5248-426e-b049-3560bd84c45e,openai/gpt-oss-120b,785,groq,completed,final_answer,3033,052c474a-3713-4ce2-909a-efa07319c9ee
62281,0.00036899999999999997,1544,865b7e84-8631-4bcd-aceb-f08685612a4a,openai/gpt-oss-120b,229,groq,completed,final_answer,1773,d82c7611-b55c-4b02-9bf7-b434c9503671
62893,0.00061995,1537,bcf5f499-378d-43b0-acb1-5f94aca37f98,openai/gpt-oss-120b,649,groq,completed,final_answer,2186,26cbb68d-60ed-4531-907e-41890eea5291
126237,0.0008709,3206,3f477758-56d5-4fb2-9b7e-73a382734234,openai/gpt-oss-120b,650,groq,completed,final_answer,3856,afa8a031-c968-4a8a-bf46-142460eea8cb
63106,0.00047684999999999996,1431,674bdd1d-4892-47aa-a7e6-2b1e5aad2732,openai/gpt-oss-120b,437,groq,completed,final_answer,1868,fb8d309e-3fc2-4883-892f-d1d25ef9eab3
66107,0.00038909999999999997,1598,bfd87b4b-254b-479e-b547-d80f7a87c859,openai/gpt-oss-120b,249,groq,completed,final_answer,1847,1d4668aa-58d8-4014-9441-571e29247a3e
66342,0.00041474999999999997,1701,4985f1ae-a852-4df9-b57d-04e8a0cf3f35,openai/gpt-oss-120b,266,groq,completed,final_answer,1967,e76be312-1bb4-4960-8e98-cea34a5812b2
78456,0.00037889999999999994,1530,c081eb4a-6030-4367-a5f8-497ffe4f0dd5,openai/gpt-oss-120b,249,groq,completed,final_answer,1779,33b89acb-b776-449f-a2d1-51208ab52994
67367,0.00051255,1129,535d3afb-4afe-490a-9430-d49836172fa4,openai/gpt-oss-120b,572,groq,completed,final_answer,1701,b41169c6-a801-4be4-b465-6af7cc1f0a93
127830,0.00049515,1905,c9328878-9385-46a1-ba8e-ed1f27e61bbe,openai/gpt-oss-120b,349,groq,completed,final_answer,2254,65d614e4-edab-43d8-90f2-c6c98dfc378c
128425,0.0008365499999999999,1869,13adf25f-375f-4140-b163-2554f0f1a471,openai/gpt-oss-120b,927,groq,completed,final_answer,2796,b4ebc727-e1a1-472b-bbdc-2539431168b9
126274,0.0005292,2536,0a678baa-8f3a-48e4-8148-46962f88f5d6,openai/gpt-oss-120b,248,groq,completed,final_answer,2784,9d7ee87e-3c7e-4c58-bc18-20896416adda
68615,0.00043799999999999997,1232,0d2a56c5-b0d2-46ae-ad5c-593f031ac6e7,openai/gpt-oss-120b,422,groq,completed,final_answer,1654,569f46c4-f778-4d95-8c2d-7a7aee91124b
63457,0.00043965,1623,49079f52-8c12-466a-a573-7b2685c1351a,openai/gpt-oss-120b,327,groq,completed,final_answer,1950,be20d942-b5f1-49d8-9698-bf0ac33f41b4
68092,0.00068805,1403,75d30fd4-abed-4301-813e-1370c37cf503,openai/gpt-oss-120b,796,groq,completed,final_answer,2199,3192f435-8206-4aa5-9f8d-9f4fb24f266a
69377,0.0005885999999999999,1756,a612f9bc-25d4-4750-94de-9a1f3b0e8b39,openai/gpt-oss-120b,542,groq,completed,final_answer,2298,f853ff3d-0959-4037-bf03-89ecea6631de
66353,0.00041055,1617,98e77167-fd13-4319-bc57-a5d188b88067,openai/gpt-oss-120b,280,groq,completed,final_answer,1897,01b1e00e-b780-4103-abdb-7b1e75300d82
67297,0.00043424999999999996,1595,ddfd4a41-cfe8-4086-804c-85d1353d7c16,openai/gpt-oss-120b,325,groq,completed,final_answer,1920,c998e3ea-b802-44c9-babe-32fe6c296420
66804,0.00050025,1595,be9b193a-a291-4539-8ed4-80b3f8bfc887,openai/gpt-oss-120b,435,groq,completed,final_answer,2030,548db5e1-cb25-41f3-b75a-30da6c2f0ae2
126135,0.00044819999999999994,1896,538e3ef6-264b-4d4d-86da-d2c13eb08d00,openai/gpt-oss-120b,273,groq,completed,final_answer,2169,2991588c-8032-4da6-b6f2-d8a60905c8d2
127550,0.00057435,1709,6dd34438-03ac-4eb0-962f-7e9d970d36d0,openai/gpt-oss-120b,530,groq,completed,final_answer,2239,97282fdc-d0d8-4ca5-9f9c-bcd1689f109f
66375,0.00048719999999999997,1880,842521b6-a66e-44b4-aaba-c1b6db29ec06,openai/gpt-oss-120b,342,groq,completed,final_answer,2222,92a3c53d-fc57-4bce-9a40-53277e9367e4
67112,0.0005901,1866,feedd8db-10a4-42f9-bee9-85ff15927b33,openai/gpt-oss-120b,517,groq,completed,final_answer,2383,ebc6764e-fe8d-4683-9d00-78ec4f3e40cb
66310,0.0005500500000000001,1535,f832ade6-1964-4716-8c14-b1a19fd2e14a,openai/gpt-oss-120b,533,groq,completed,final_answer,2068,1e1b3df8-244a-43c1-84d8-58ee19b9f99f
66625,0.00036899999999999997,1380,969875f6-ab04-476d-ac37-584f41b29cdd,openai/gpt-oss-120b,270,groq,completed,final_answer,1650,468bf211-71ed-4d99-8cbf-098dc4fc3d00
65900,0.0003822,1672,04dc8a51-6f2c-4209-8ef6-fb6f7b7381d8,openai/gpt-oss-120b,219,groq,completed,final_answer,1891,27f0e1c9-275c-4da6-88b3-c77ee0c09f68
122121,0.000525,2536,f3b43d4a-2f04-4fc1-b6fe-624f9cfbd1fa,openai/gpt-oss-120b,241,groq,completed,final_answer,2777,ca17aea7-def7-42c4-b9fe-56607d9e5ec5
122394,0.00047999999999999996,2540,2733fa05-cce7-4ad5-a828-d6e94232b581,openai/gpt-oss-120b,165,groq,completed,final_answer,2705,a758fcb3-ec76-40fe-a487-c180b2ee4bae
123049,0.0006879,2390,d448b8ee-204b-4f47-b2be-50972df82e29,openai/gpt-oss-120b,549,groq,completed,final_answer,2939,9d7ed090-6d49-40ee-97b6-b3f5080f23cf
122064,0.00054015,2389,b14d4370-4cb7-4fe7-bbf1-52415fb5422f,openai/gpt-oss-120b,303,groq,completed,final_answer,2692,da159875-ec08-41d6-a581-d1b80821e3b5
125863,0.00035805,1531,1e727686-7e50-4c9d-aa0c-c9f2d70de543,openai/gpt-oss-120b,214,groq,completed,final_answer,1745,1a99faea-8bdf-4543-8459-ea94272806a0
127982,0.00063585,1759,a0b151a4-5b6f-468e-9565-d0df91d1aad4,openai/gpt-oss-120b,620,groq,completed,final_answer,2379,04a590f2-da0e-404f-a3c4-b99ff84698e5
127723,0.00044474999999999994,1797,56b0af43-4bd0-4861-82ce-d2e7a467303d,openai/gpt-oss-120b,292,groq,completed,final_answer,2089,cd46702d-3d02-41ba-9f01-5a9c88de545b
127761,0.00043979999999999996,1668,cdccba02-f68b-44e8-99de-15401b17eedc,openai/gpt-oss-120b,316,groq,completed,final_answer,1984,76c241e8-a329-4587-8235-475fd4dd690a
126620,0.00046845000000000003,1819,70123211-f59b-4136-aef8-24a1d8528915,openai/gpt-oss-120b,326,groq,completed,final_answer,2145,0d77ac50-6183-4790-ade9-3feb5f8f49b5
126683,0.000483,1836,75d068c4-3fbc-4726-8a08-e15e908836d5,openai/gpt-oss-120b,346,groq,completed,final_answer,2182,9d1ad391-9c03-4906-a666-391e31f23a1d
126840,0.0005139000000000001,1670,ffd6b325-ef9b-4779-8280-ac802aee988d,openai/gpt-oss-120b,439,groq,completed,final_answer,2109,07f5a23a-da54-4b5b-9262-69ce5cdd2b22
127203,0.0007059,1570,da3373ac-7743-4336-88fb-1e5976fda67e,openai/gpt-oss-120b,784,groq,completed,final_answer,2354,4467d2ec-a93c-425b-b627-e09bd57a72bc
127431,0.0005105999999999999,1648,d13aabf8-36ec-44de-b631-89d6093f54a8,openai/gpt-oss-120b,439,groq,completed,final_answer,2087,2a8cdc04-2dae-4487-bfab-9a73b71ae027
126263,0.0004602,1852,30f8f17b-5f57-4805-9767-cf8cb20e608b,openai/gpt-oss-120b,304,groq,completed,final_answer,2156,f4e771de-124c-4a1f-b1f1-be0fbf10cdc4
127169,0.0006743999999999999,1816,792b9a05-28ee-419c-ad9f-bd9b74b229ad,openai/gpt-oss-120b,670,groq,completed,final_answer,2486,89c8c58b-198f-4d54-bc96-5ccefa34164f
126614,0.00045014999999999996,1877,3542d179-ea85-4320-8815-b5c27475b895,openai/gpt-oss-120b,281,groq,completed,final_answer,2158,83fd8ca1-9572-4847-bb41-873e429abd86
128301,0.0008485499999999999,1841,e8b29678-bdd0-41e5-ba60-750da56a2779,openai/gpt-oss-120b,954,groq,completed,final_answer,2795,d0d0ca2b-9c6c-4a0a-a862-866589f0a6ad
126132,0.0004695,1758,f9c4b7ee-7fab-4df8-b717-f63539489562,openai/gpt-oss-120b,343,groq,completed,final_answer,2101,15177c9a-24d3-47fc-8de8-046471063773
123486,0.0005051999999999999,1700,59db5b68-9f80-40a8-af85-37531c7b7125,openai/gpt-oss-120b,417,groq,completed,final_answer,2117,4f84da9d-a1c5-4e08-b298-d96ca7847396
126025,0.00041955,1665,85decf3b-ca4d-4cd0-a221-50c7ea24d165,openai/gpt-oss-120b,283,groq,completed,final_answer,1948,2d5b46b0-0eca-4247-b73f-57cb97d6cd69
126425,0.00047295,1861,427b5c24-8708-481f-95fa-63b7fd296728,openai/gpt-oss-120b,323,groq,completed,final_answer,2184,fe5f3ac1-5408-4c9e-8bfe-0b83ac335a4c
126589,0.00047969999999999995,1878,f53bfc76-593e-439c-9d0b-28445c291dfc,openai/gpt-oss-120b,330,groq,completed,final_answer,2208,be35cc31-aa43-414c-a5f1-a1e503bf7441
127679,0.00041385,1679,698fc853-b1cd-4550-bb9b-12cbec4ee979,openai/gpt-oss-120b,270,groq,completed,final_answer,1949,8f4e18f1-b023-4943-b9fe-37bc80ff34c8
132123,0.0005526,1904,cbaedb62-abab-4fcc-be1c-6d509642b016,openai/gpt-oss-120b,445,groq,completed,final_answer,2349,7482179e-8243-40a8-ac4f-4b347a1b7311
126456,0.0006121499999999999,1889,da53524b-f306-4e64-8439-f2197e1d4308,openai/gpt-oss-120b,548,groq,completed,final_answer,2437,02e5a1c0-ba6c-428a-84a3-70ba4c6f859b
126476,0.00047295,1521,de142a47-2000-4922-a73b-7a948bfe4e42,openai/gpt-oss-120b,408,groq,completed,final_answer,1929,f7a26101-ca5e-4b6c-8920-a25e4c01d1be
125929,0.00041385,1667,aaf56a3a-e6de-4cdc-8ca0-1803e9504405,openai/gpt-oss-120b,273,groq,completed,final_answer,1940,74e4102d-9818-4720-9082-b265b89e614e
126339,0.00040845,1651,c1601a8f-dca8-4a3a-8fe4-d42122e6de4b,openai/gpt-oss-120b,268,groq,completed,final_answer,1919,1b0b27e7-5715-4f10-bce9-3ce6a305ca51
122845,0.0006141,2558,d0a0c63a-023d-4ca9-a66e-312664f7d4da,openai/gpt-oss-120b,384,groq,completed,final_answer,2942,f7f00ade-c884-440d-859d-b31111a42068
122174,0.0005757,2414,b7da7cc3-3791-4932-84b0-5875707a327d,openai/gpt-oss-120b,356,groq,completed,final_answer,2770,f8ea364b-6ddf-4913-922c-9cc69169e185
126946,0.0006777,2442,28104d3f-4876-43d9-8de7-79fd1566f9b0,openai/gpt-oss-120b,519,groq,completed,final_answer,2961,98539a8d-f20c-46f8-b2fa-2048d818ae25
126856,0.0005679,2410,8ecb4055-527b-4355-b55b-03ee22956fd1,openai/gpt-oss-120b,344,groq,completed,final_answer,2754,5692221b-170d-4d72-b967-bdcf03bd7672
126427,0.00051525,2507,420d4730-4965-4b84-9ede-696aa53b55be,openai/gpt-oss-120b,232,groq,completed,final_answer,2739,8c24acc7-8b20-42b4-9a55-b08fcabf116a
126078,0.00041805,1963,3bf29f58-4fbd-4712-972c-d269f4b13f5a,openai/gpt-oss-120b,206,groq,completed,final_answer,2169,44cba436-84bd-452b-82af-2ea970d79be8
127575,0.00069435,1713,90e83d07-a189-47db-ac32-386adcb1a005,openai/gpt-oss-120b,729,groq,completed,final_answer,2442,7b2072c1-c064-4b31-8418-950591048c3d
127069,0.00042270000000000003,1758,62e8dd03-95cd-4a1a-a597-ab8a1389eaff,openai/gpt-oss-120b,265,groq,completed,final_answer,2023,4d5334a7-0649-4f17-8e88-ffc3af6e8e7d
127280,0.00049185,1967,19b701e5-ce29-4f91-b33d-59fbf56ac9e9,openai/gpt-oss-120b,328,groq,completed,final_answer,2295,9cc7539d-4735-42af-8c7a-0d1e18eecac3
127039,0.00042179999999999995,1816,a464d5fd-ce26-447e-ba20-3b11408ac5cd,openai/gpt-oss-120b,249,groq,completed,final_answer,2065,6edb4684-36ef-4932-9f26-1b34ff70f532
126249,0.00043755,1925,b33d5a84-c62f-4310-9629-fe4fc67c44c8,openai/gpt-oss-120b,248,groq,completed,final_answer,2173,231a2426-37ba-4629-bae2-a2f745862119
125596,0.0004192499999999999,1663,c6771b5d-7aa2-4c49-b8ee-fafacd512897,openai/gpt-oss-120b,283,groq,completed,final_answer,1946,4d89b37d-a049-471a-9e11-d38fdaae1435
126353,0.00046725,1915,0f559f84-5121-47e5-b9ab-81da8a0a0b19,openai/gpt-oss-120b,300,groq,completed,final_answer,2215,fb2e7e50-11eb-4cd4-9720-0adb628a521f
127456,0.0005909999999999999,1724,29b6c2a9-4fc1-406e-9ea8-cc57d37985c9,openai/gpt-oss-120b,554,groq,completed,final_answer,2278,36d0c589-b841-4857-892b-99ec538c6d2e
126096,0.00051915,2409,79700267-9dff-4e54-90ae-16c78d1fe691,openai/gpt-oss-120b,263,groq,completed,final_answer,2672,9d8981da-068d-43e6-9637-78fb103ec410
126626,0.00042449999999999996,1754,4b3f4b70-fcf0-4f1f-b127-9fc82aa8da2b,openai/gpt-oss-120b,269,groq,completed,final_answer,2023,2339aaa0-a2e7-4cf7-961d-58727abbe090
126877,0.0005763000000000001,2634,7e7b08ce-f0f4-4b83-bd68-edc2764aaa54,openai/gpt-oss-120b,302,groq,completed,final_answer,2936,f7bb1860-8429-4696-8826-75c56e09b262
127225,0.0005511,2434,202343a4-1a0c-481a-8c1a-aadfb239d7ec,openai/gpt-oss-120b,310,groq,completed,final_answer,2744,9d15006e-83d5-4851-8b51-32e9e2d23b6c
126021,0.00045779999999999996,2436,06c72b5f-b6bd-42ea-88db-daa93f0ab21c,openai/gpt-oss-120b,154,groq,completed,final_answer,2590,5605b3e1-ddab-4a21-9bed-f8a60a10e96d
126420,0.0005715,2570,230d3a57-01d1-4d28-8220-6e840f9fcb3b,openai/gpt-oss-120b,310,groq,completed,final_answer,2880,ad5f7426-2d20-4108-b283-fae01a2c77ab
125670,0.0004821,2426,b10c8c80-4bd1-4516-901c-7fd054f95b64,openai/gpt-oss-120b,197,groq,completed,final_answer,2623,a31d64a7-9679-46dc-9e2a-ce529f0ab5de
126241,0.00051495,1853,1dcc1826-89e9-4286-a761-88b06086ca5c,openai/gpt-oss-120b,395,groq,completed,final_answer,2248,5abf163d-cc5a-4a3a-a951-0be3a5285d2b
126848,0.00061155,1929,6f8ae610-6b7d-4a2e-8916-ebf055ed7bb6,openai/gpt-oss-120b,537,groq,completed,final_answer,2466,b6b0b8f3-d3cb-4c4d-8aa2-10a3516e9dd9
126827,0.00071535,2557,10c51700-74ea-46d7-a627-00c986843b2a,openai/gpt-oss-120b,553,groq,completed,final_answer,3110,9ce40c10-3eb0-4dfd-b68b-afc3ba0753f0
126889,0.00054105,1539,7425f3d5-d227-48f6-b284-cad022dc3108,openai/gpt-oss-120b,517,groq,completed,final_answer,2056,b3f32020-0159-4dd8-9afd-316a0b2ee040
127046,0.0005746499999999999,1727,80f1c182-b75b-42c6-b9d9-39a6df6fb14b,openai/gpt-oss-120b,526,groq,completed,final_answer,2253,cb3a34d8-6a32-4a72-81cb-ffa5acd803fa
126972,0.0006117,2422,16d676b2-40cd-49a9-8862-49322b47d5be,openai/gpt-oss-120b,414,groq,completed,final_answer,2836,72869b27-3d3d-4fa7-85be-b12662ff9f1b
127248,0.00068115,2413,7bc73ba6-c2a4-45e8-944d-f591b8dcc9e2,openai/gpt-oss-120b,532,groq,completed,final_answer,2945,c9a2ee56-f892-47a4-8d57-e5ec316c0145
128291,0.0008962499999999999,2443,59f37d9e-23ad-4b6b-9b53-dbd8603d173c,openai/gpt-oss-120b,883,groq,completed,final_answer,3326,b53d7fcd-4887-4ca7-bbec-1991f4922c5a
125735,0.00041865,1867,b4df6111-0b13-4f9a-9855-0f23b0433c34,openai/gpt-oss-120b,231,groq,completed,final_answer,2098,d4e88f9e-6658-4243-883b-eb8722cc9362
126876,0.0006834,1724,b319b92c-7fcd-479d-bdda-05cf135ab1c6,openai/gpt-oss-120b,708,groq,completed,final_answer,2432,8b4e52ca-953f-46a7-81db-14747436d82c
127545,0.00037635,1625,d5e7f72f-c10d-4ec1-8930-d5bfa37305db,openai/gpt-oss-120b,221,groq,completed,final_answer,1846,42cf77ff-f7fc-42c4-8cc6-a7fa4821129b
127133,0.00047355,1861,0c1d6ea1-a958-4eed-b963-4bcbc96a6ba7,openai/gpt-oss-120b,324,groq,completed,final_answer,2185,81bbfe8d-15f1-4833-8905-293530b72390
127589,0.0004269,1694,140497cb-47a2-4a06-be0a-e340748b05e7,openai/gpt-oss-120b,288,groq,completed,final_answer,1982,b071e92c-45e1-48ce-be62-a8878fe93762
127228,0.0004761,1914,f665d371-a614-44d4-8651-9702e78d6a9e,openai/gpt-oss-120b,315,groq,completed,final_answer,2229,5b95f217-b866-4859-8b65-558fd4b26eb7
126008,0.0004227,1658,74eac206-c169-462f-a72c-1f564d32f286,openai/gpt-oss-120b,290,groq,completed,final_answer,1948,3e46ca05-d194-491f-a555-7e6df555ce2c
126766,0.0006194999999999999,1962,daf0b5a1-202d-4ebb-b17e-37497334a494,openai/gpt-oss-120b,542,groq,completed,final_answer,2504,cfc076ff-d5eb-4992-b008-cc9270c87a16
