applicable,audit_file,calculation_reason,denominator,metric_name,numerator,observation_value,patient,question_id,question_number,reason_not_applicable,system,turn_id
True,temporal_assertion_audit.csv,temporal_markers_found_in_stored_answer,,temporal_consistency,,0.3333333333333333,SYN-CSM-001,46840edd-6bce-407b-a12a-85779c1bb659,6,,rolling_summary,5e21384e-2e30-4acf-b0be-2e9df7ca16a6
True,temporal_assertion_audit.csv,temporal_markers_found_in_stored_answer,,temporal_consistency,,0.3333333333333333,SYN-CSM-001,46840edd-6bce-407b-a12a-85779c1bb659,6,,long_context,6ab158b5-24b2-42b1-b615-b295994a2319
True,temporal_assertion_audit.csv,temporal_markers_found_in_stored_answer,,temporal_consistency,,0.3333333333333333,SYN-CSM-001,46840edd-6bce-407b-a12a-85779c1bb659,6,,hippo_rag,ab54241c-4c85-45b0-b3f2-8432e489f442
True,temporal_assertion_audit.csv,temporal_markers_found_in_stored_answer,,temporal_consistency,,0.3333333333333333,SYN-CSM-001,46840edd-6bce-407b-a12a-85779c1bb659,6,,csm,c8d7265e-cba3-46b3-8f1e-52244d4e2c68
True,temporal_assertion_audit.csv,temporal_markers_found_in_stored_answer,,temporal_consistency,,0.3333333333333333,SYN-CSM-001,46840edd-6bce-407b-a12a-85779c1bb659,6,,dense_rag,f38af9d3-1737-4c17-832a-e2dabf390c93
True,temporal_assertion_audit.csv,temporal_markers_found_in_stored_answer,,temporal_consistency,,0.3333333333333333,SYN-CSM-001,46840edd-6bce-407b-a12a-85779c1bb659,6,,graph_rag,f9c14c51-1b8b-4914-b66a-f0bd68cb9e13
True,temporal_assertion_audit.csv,temporal_markers_found_in_stored_answer,,temporal_consistency,,1.0,SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,,hippo_rag,1cedf40a-b84c-4ff6-9c95-9fe5ffa36ae8
True,temporal_assertion_audit.csv,temporal_markers_found_in_stored_answer,,temporal_consistency,,1.0,SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,,graph_rag,2d318d3b-3d09-414a-8ae7-671b9795f364
True,temporal_assertion_audit.csv,temporal_markers_found_in_stored_answer,,temporal_consistency,,1.0,SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,,dense_rag,a09304ce-8fa7-4ac5-9984-10e1bc36d9c0
True,temporal_assertion_audit.csv,temporal_markers_found_in_stored_answer,,temporal_consistency,,1.0,SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,,rolling_summary,ac95f6da-caf8-4447-8ed8-fea7b814377c
True,temporal_assertion_audit.csv,temporal_markers_found_in_stored_answer,,temporal_consistency,,1.0,SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,,hybrid_rag,d06a2673-146d-438b-9622-fd5732013581
True,temporal_assertion_audit.csv,temporal_markers_found_in_stored_answer,,temporal_consistency,,1.0,SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,,long_context,d46beec4-33de-47ae-94c8-e75bacc20ede
True,temporal_assertion_audit.csv,temporal_markers_found_in_stored_answer,,temporal_consistency,,1.0,SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,,csm,edfcd642-6f06-432c-978d-713e170da1d6
True,temporal_assertion_audit.csv,temporal_markers_found_in_stored_answer,,temporal_consistency,,0.3333333333333333,SYN-CSM-001,550a8de2-2845-4d0b-81e9-6d595d710722,8,,hybrid_rag,091f811f-7b69-4a15-854b-66affa8ff209
True,temporal_assertion_audit.csv,temporal_markers_found_in_stored_answer,,temporal_consistency,,0.6666666666666666,SYN-CSM-001,550a8de2-2845-4d0b-81e9-6d595d710722,8,,rolling_summary,26f22e96-6c04-45e2-b4bf-f56bc18070e5
True,temporal_assertion_audit.csv,temporal_markers_found_in_stored_answer,,temporal_consistency,,0.3333333333333333,SYN-CSM-001,550a8de2-2845-4d0b-81e9-6d595d710722,8,,long_context,37bac32a-9bff-4bb3-bcc9-11485e8786ba
True,temporal_assertion_audit.csv,temporal_markers_found_in_stored_answer,,temporal_consistency,,0.6666666666666666,SYN-CSM-001,550a8de2-2845-4d0b-81e9-6d595d710722,8,,graph_rag,3e51ddb9-0a85-46c9-9360-2274f15790d4
True,temporal_assertion_audit.csv,temporal_markers_found_in_stored_answer,,temporal_consistency,,0.3333333333333333,SYN-CSM-001,550a8de2-2845-4d0b-81e9-6d595d710722,8,,dense_rag,3e6e7955-3611-4b17-a0cf-f7e5b3f2b056
True,temporal_assertion_audit.csv,temporal_question_without_temporal_marker_in_answer,,temporal_consistency,,0.0,SYN-CSM-001,550a8de2-2845-4d0b-81e9-6d595d710722,8,,hippo_rag,b31f2a97-bcc7-4f69-9e34-f3b610939d3b
True,temporal_assertion_audit.csv,temporal_markers_found_in_stored_answer,,temporal_consistency,,0.3333333333333333,SYN-CSM-001,550a8de2-2845-4d0b-81e9-6d595d710722,8,,csm,ec875986-c671-4d5d-8d49-d9ebb2d46388
False,temporal_assertion_audit.csv,missing_temporal_ground_truth,,temporal_consistency,,,SYN-CSM-001,84891faf-410d-4423-b28a-a28ecd4ec38f,9,missing_temporal_ground_truth,csm,2f1372dd-5746-4f86-b088-d76ce975536b
False,temporal_assertion_audit.csv,missing_temporal_ground_truth,,temporal_consistency,,,SYN-CSM-001,84891faf-410d-4423-b28a-a28ecd4ec38f,9,missing_temporal_ground_truth,hybrid_rag,42fb067b-c274-4f3f-9581-9b1fd4a36cbd
False,temporal_assertion_audit.csv,missing_temporal_ground_truth,,temporal_consistency,,,SYN-CSM-001,84891faf-410d-4423-b28a-a28ecd4ec38f,9,missing_temporal_ground_truth,graph_rag,5adbfa1b-e223-478c-9308-caf16d815009
False,temporal_assertion_audit.csv,missing_temporal_ground_truth,,temporal_consistency,,,SYN-CSM-001,84891faf-410d-4423-b28a-a28ecd4ec38f,9,missing_temporal_ground_truth,long_context,83256340-d8db-4c00-a1b5-0ffdfa036c8b
False,temporal_assertion_audit.csv,missing_temporal_ground_truth,,temporal_consistency,,,SYN-CSM-001,84891faf-410d-4423-b28a-a28ecd4ec38f,9,missing_temporal_ground_truth,hippo_rag,909380f2-544c-4c56-82e8-27601452331f
False,temporal_assertion_audit.csv,missing_temporal_ground_truth,,temporal_consistency,,,SYN-CSM-001,84891faf-410d-4423-b28a-a28ecd4ec38f,9,missing_temporal_ground_truth,rolling_summary,9ebfe2ac-b342-47e3-ab7e-11baaa93e49a
False,temporal_assertion_audit.csv,missing_temporal_ground_truth,,temporal_consistency,,,SYN-CSM-001,84891faf-410d-4423-b28a-a28ecd4ec38f,9,missing_temporal_ground_truth,dense_rag,c852fd87-b451-4f31-81cb-ee3bda278f25
False,temporal_assertion_audit.csv,missing_temporal_ground_truth,,temporal_consistency,,,SYN-CSM-001,a9b00bb9-cd85-4100-96e8-d35aa8eba79e,10,missing_temporal_ground_truth,hybrid_rag,4262f0dc-89ac-4090-b3f5-98995e26bb40
False,temporal_assertion_audit.csv,missing_temporal_ground_truth,,temporal_consistency,,,SYN-CSM-001,a9b00bb9-cd85-4100-96e8-d35aa8eba79e,10,missing_temporal_ground_truth,long_context,51744693-2bbd-4584-b966-8858d8db3821
False,temporal_assertion_audit.csv,missing_temporal_ground_truth,,temporal_consistency,,,SYN-CSM-001,a9b00bb9-cd85-4100-96e8-d35aa8eba79e,10,missing_temporal_ground_truth,graph_rag,7bc0d076-bec3-40c7-a2e9-74dfdabcca31
False,temporal_assertion_audit.csv,missing_temporal_ground_truth,,temporal_consistency,,,SYN-CSM-001,a9b00bb9-cd85-4100-96e8-d35aa8eba79e,10,missing_temporal_ground_truth,csm,a6a18898-ee1e-4e02-8fbe-711865aebdf5
False,temporal_assertion_audit.csv,missing_temporal_ground_truth,,temporal_consistency,,,SYN-CSM-001,a9b00bb9-cd85-4100-96e8-d35aa8eba79e,10,missing_temporal_ground_truth,dense_rag,d0f844e9-49ab-4bbd-9705-a41956f8462d
False,temporal_assertion_audit.csv,missing_temporal_ground_truth,,temporal_consistency,,,SYN-CSM-001,a9b00bb9-cd85-4100-96e8-d35aa8eba79e,10,missing_temporal_ground_truth,rolling_summary,daa654eb-78b4-4b9f-9c16-0c0b780e46f6
False,temporal_assertion_audit.csv,missing_temporal_ground_truth,,temporal_consistency,,,SYN-CSM-001,a9b00bb9-cd85-4100-96e8-d35aa8eba79e,10,missing_temporal_ground_truth,hippo_rag,f980cf71-b214-47f1-892f-1b6631ce087f
True,temporal_assertion_audit.csv,temporal_markers_found_in_stored_answer,,temporal_consistency,,0.3333333333333333,SYN-CSM-001,cc4d721b-bb87-4f85-a7bb-8c33a3bed863,11,,graph_rag,2da3d68e-cfb0-495d-8f82-68b7a14d6aeb
True,temporal_assertion_audit.csv,temporal_markers_found_in_stored_answer,,temporal_consistency,,0.3333333333333333,SYN-CSM-001,cc4d721b-bb87-4f85-a7bb-8c33a3bed863,11,,hybrid_rag,4b7a4d5b-8ff8-40be-82ad-6b20a2e32143
True,temporal_assertion_audit.csv,temporal_markers_found_in_stored_answer,,temporal_consistency,,0.3333333333333333,SYN-CSM-001,cc4d721b-bb87-4f85-a7bb-8c33a3bed863,11,,rolling_summary,4e05ecb7-57d2-4268-bc09-595d01e959ca
True,temporal_assertion_audit.csv,temporal_markers_found_in_stored_answer,,temporal_consistency,,0.3333333333333333,SYN-CSM-001,cc4d721b-bb87-4f85-a7bb-8c33a3bed863,11,,dense_rag,64977035-f78d-413f-986b-196d4cfc9a8a
True,temporal_assertion_audit.csv,temporal_markers_found_in_stored_answer,,temporal_consistency,,0.3333333333333333,SYN-CSM-001,cc4d721b-bb87-4f85-a7bb-8c33a3bed863,11,,hippo_rag,af810200-0da5-48c9-b3e6-e8f550262e23
True,temporal_assertion_audit.csv,temporal_markers_found_in_stored_answer,,temporal_consistency,,0.3333333333333333,SYN-CSM-001,cc4d721b-bb87-4f85-a7bb-8c33a3bed863,11,,long_context,e4a9e412-09f3-4d6b-b8a0-6520c7ad7e13
True,temporal_assertion_audit.csv,temporal_markers_found_in_stored_answer,,temporal_consistency,,0.3333333333333333,SYN-CSM-001,cc4d721b-bb87-4f85-a7bb-8c33a3bed863,11,,csm,e55b5e55-a69d-4251-a4b8-01105dc54416
False,temporal_assertion_audit.csv,missing_temporal_ground_truth,,temporal_consistency,,,SYN-CSM-001,31ca0caf-aff8-4216-a906-f6094c742fac,12,missing_temporal_ground_truth,graph_rag,21652421-fa27-4d55-a43c-3cfd95356523
False,temporal_assertion_audit.csv,missing_temporal_ground_truth,,temporal_consistency,,,SYN-CSM-001,31ca0caf-aff8-4216-a906-f6094c742fac,12,missing_temporal_ground_truth,hippo_rag,3259cf07-e716-4e5d-9516-6420db142eac
False,temporal_assertion_audit.csv,missing_temporal_ground_truth,,temporal_consistency,,,SYN-CSM-001,31ca0caf-aff8-4216-a906-f6094c742fac,12,missing_temporal_ground_truth,csm,4d8cd059-5b08-4bb7-9836-939223f31971
False,temporal_assertion_audit.csv,missing_temporal_ground_truth,,temporal_consistency,,,SYN-CSM-001,31ca0caf-aff8-4216-a906-f6094c742fac,12,missing_temporal_ground_truth,long_context,6b0bf773-9f63-4547-b273-058ee4be2936
False,temporal_assertion_audit.csv,missing_temporal_ground_truth,,temporal_consistency,,,SYN-CSM-001,31ca0caf-aff8-4216-a906-f6094c742fac,12,missing_temporal_ground_truth,rolling_summary,d6a852bb-3c84-4357-8e37-beae9a1c7043
False,temporal_assertion_audit.csv,missing_temporal_ground_truth,,temporal_consistency,,,SYN-CSM-001,31ca0caf-aff8-4216-a906-f6094c742fac,12,missing_temporal_ground_truth,hybrid_rag,d9fa5b32-11d5-48ab-be91-c1b5924af6bf
False,temporal_assertion_audit.csv,missing_temporal_ground_truth,,temporal_consistency,,,SYN-CSM-001,31ca0caf-aff8-4216-a906-f6094c742fac,12,missing_temporal_ground_truth,dense_rag,ebc0ce59-693f-4498-b1ee-a0ee31eeab03
False,temporal_assertion_audit.csv,missing_temporal_ground_truth,,temporal_consistency,,,SYN-CSM-001,ca2092fc-db7c-4c0d-a05e-edd51ba942b1,13,missing_temporal_ground_truth,rolling_summary,081f9dad-2d93-4906-aa9a-7602873ccf4e
False,temporal_assertion_audit.csv,missing_temporal_ground_truth,,temporal_consistency,,,SYN-CSM-001,ca2092fc-db7c-4c0d-a05e-edd51ba942b1,13,missing_temporal_ground_truth,graph_rag,1bc3ce6b-951f-452b-85ff-3c684b782c53
False,temporal_assertion_audit.csv,missing_temporal_ground_truth,,temporal_consistency,,,SYN-CSM-001,ca2092fc-db7c-4c0d-a05e-edd51ba942b1,13,missing_temporal_ground_truth,hippo_rag,1d4d6b21-5af6-44f4-8e2b-326057cb9e4c
False,temporal_assertion_audit.csv,missing_temporal_ground_truth,,temporal_consistency,,,SYN-CSM-001,ca2092fc-db7c-4c0d-a05e-edd51ba942b1,13,missing_temporal_ground_truth,dense_rag,9004919b-d1a9-423e-9e30-0ab47215a115
False,temporal_assertion_audit.csv,missing_temporal_ground_truth,,temporal_consistency,,,SYN-CSM-001,ca2092fc-db7c-4c0d-a05e-edd51ba942b1,13,missing_temporal_ground_truth,csm,d442ed98-5eb6-4905-9037-1d3f41e0f5da
False,temporal_assertion_audit.csv,missing_temporal_ground_truth,,temporal_consistency,,,SYN-CSM-001,ca2092fc-db7c-4c0d-a05e-edd51ba942b1,13,missing_temporal_ground_truth,long_context,db2155ca-97f5-4186-9ea7-c677b333febd
False,temporal_assertion_audit.csv,missing_temporal_ground_truth,,temporal_consistency,,,SYN-CSM-001,ca2092fc-db7c-4c0d-a05e-edd51ba942b1,13,missing_temporal_ground_truth,hybrid_rag,e016f8b3-4935-40f0-9c87-217c12ec6aa6
True,temporal_assertion_audit.csv,temporal_markers_found_in_stored_answer,,temporal_consistency,,0.6666666666666666,SYN-CSM-001,f55dd581-fa09-45df-9f2c-1d26b0cb6b79,14,,hippo_rag,463aee21-e9e5-494c-8b91-1da08fea6d7a
True,temporal_assertion_audit.csv,temporal_markers_found_in_stored_answer,,temporal_consistency,,0.3333333333333333,SYN-CSM-001,f55dd581-fa09-45df-9f2c-1d26b0cb6b79,14,,csm,569a43eb-b9ed-4f3b-81d2-cd368974ceb9
True,temporal_assertion_audit.csv,temporal_markers_found_in_stored_answer,,temporal_consistency,,0.6666666666666666,SYN-CSM-001,f55dd581-fa09-45df-9f2c-1d26b0cb6b79,14,,long_context,5fcfffbd-d5ca-485d-9720-a4e02f88a582
True,temporal_assertion_audit.csv,temporal_markers_found_in_stored_answer,,temporal_consistency,,0.6666666666666666,SYN-CSM-001,f55dd581-fa09-45df-9f2c-1d26b0cb6b79,14,,graph_rag,72f7d68c-3050-4503-ab6d-1953ac281d01
True,temporal_assertion_audit.csv,temporal_markers_found_in_stored_answer,,temporal_consistency,,0.6666666666666666,SYN-CSM-001,f55dd581-fa09-45df-9f2c-1d26b0cb6b79,14,,hybrid_rag,856d63a2-be4b-4deb-b9f4-7300f27ca009
True,temporal_assertion_audit.csv,temporal_markers_found_in_stored_answer,,temporal_consistency,,0.3333333333333333,SYN-CSM-001,f55dd581-fa09-45df-9f2c-1d26b0cb6b79,14,,dense_rag,93ee61cc-eddd-441d-944f-c25a875a03cf
True,temporal_assertion_audit.csv,temporal_markers_found_in_stored_answer,,temporal_consistency,,1.0,SYN-CSM-001,f55dd581-fa09-45df-9f2c-1d26b0cb6b79,14,,rolling_summary,ccd16125-60b1-4ddd-b914-2825d62e2647
False,temporal_assertion_audit.csv,missing_temporal_ground_truth,,temporal_consistency,,,SYN-CSM-001,301ab931-32cf-4ccd-983d-0e87f18d149d,15,missing_temporal_ground_truth,csm,00d17559-f26b-4352-b575-158aa70b9f42
False,temporal_assertion_audit.csv,missing_temporal_ground_truth,,temporal_consistency,,,SYN-CSM-001,301ab931-32cf-4ccd-983d-0e87f18d149d,15,missing_temporal_ground_truth,rolling_summary,4330b0e4-2265-4c04-a5dd-963701f2abb9
False,temporal_assertion_audit.csv,missing_temporal_ground_truth,,temporal_consistency,,,SYN-CSM-001,301ab931-32cf-4ccd-983d-0e87f18d149d,15,missing_temporal_ground_truth,graph_rag,43d0d3d8-cd59-45bb-98a8-1f8fa6c22415
False,temporal_assertion_audit.csv,missing_temporal_ground_truth,,temporal_consistency,,,SYN-CSM-001,301ab931-32cf-4ccd-983d-0e87f18d149d,15,missing_temporal_ground_truth,hybrid_rag,6f96a4b3-7b18-48cf-8b68-40c58baf0cae
False,temporal_assertion_audit.csv,missing_temporal_ground_truth,,temporal_consistency,,,SYN-CSM-001,301ab931-32cf-4ccd-983d-0e87f18d149d,15,missing_temporal_ground_truth,hippo_rag,71a3dfdd-193b-45e2-9839-e85a9df73ccc
False,temporal_assertion_audit.csv,missing_temporal_ground_truth,,temporal_consistency,,,SYN-CSM-001,301ab931-32cf-4ccd-983d-0e87f18d149d,15,missing_temporal_ground_truth,dense_rag,78d28904-e5ac-4229-8dc6-7e739c71f98f
False,temporal_assertion_audit.csv,missing_temporal_ground_truth,,temporal_consistency,,,SYN-CSM-001,301ab931-32cf-4ccd-983d-0e87f18d149d,15,missing_temporal_ground_truth,long_context,cd787437-9ef8-4143-b181-6b8907597dde
True,temporal_assertion_audit.csv,temporal_markers_found_in_stored_answer,,temporal_consistency,,0.3333333333333333,SYN-CSM-001,1c2a0ea3-34ec-4dba-b90b-5d9c975b02c2,16,,graph_rag,2d2597b1-e2cf-4240-93f6-1c5bc7ca77e8
True,temporal_assertion_audit.csv,temporal_markers_found_in_stored_answer,,temporal_consistency,,0.3333333333333333,SYN-CSM-001,1c2a0ea3-34ec-4dba-b90b-5d9c975b02c2,16,,dense_rag,32b7460d-6e6b-4c5b-8ad5-b97ac60f9353
True,temporal_assertion_audit.csv,temporal_markers_found_in_stored_answer,,temporal_consistency,,0.3333333333333333,SYN-CSM-001,1c2a0ea3-34ec-4dba-b90b-5d9c975b02c2,16,,csm,438472e9-dbc8-4fe6-8a53-874b5f958bdf
True,temporal_assertion_audit.csv,temporal_markers_found_in_stored_answer,,temporal_consistency,,0.3333333333333333,SYN-CSM-001,1c2a0ea3-34ec-4dba-b90b-5d9c975b02c2,16,,long_context,54234427-53f9-4ef7-a21a-dbbf7447d798
True,temporal_assertion_audit.csv,temporal_markers_found_in_stored_answer,,temporal_consistency,,0.6666666666666666,SYN-CSM-001,1c2a0ea3-34ec-4dba-b90b-5d9c975b02c2,16,,rolling_summary,6c52e517-572e-4631-9713-130d094869b1
True,temporal_assertion_audit.csv,temporal_markers_found_in_stored_answer,,temporal_consistency,,0.3333333333333333,SYN-CSM-001,1c2a0ea3-34ec-4dba-b90b-5d9c975b02c2,16,,hippo_rag,9f68e80e-79dc-4384-a65b-2f0004a413cb
