activation_run_id,calculation_reason,confidence_score,dependency_score,estimated_token_cost,linked_canonical_source_ids,linked_evidence_ids,query_text,rank,relevance_score,selected,selection_reason,state_variable_id,utility_score
f0b04f57-4056-44a5-9bd4-77a15393713a,activated_state_resolved_through_csm_state_evidence_links,0.95,0.0,307,"[""f4c29954-0dee-482e-a023-4b0bb58eefbe""]","[""24e2b30a-c142-459e-8c94-84b4c89b933c""]",What was the baseline creatinine and eGFR on 10 January 2026?,4,0.36363636363636365,True,lexical_state_match,f1b43fec-3296-43be-bd0d-a436bdb3d1bb,0.34545454545454546
f0b04f57-4056-44a5-9bd4-77a15393713a,activated_state_resolved_through_csm_state_evidence_links,0.95,0.0,272,"[""3d44a964-a34f-402a-a0d4-46e9f8fe08f2""]","[""393c8322-f2df-49b2-9032-cc2723f98577""]",What was the baseline creatinine and eGFR on 10 January 2026?,5,0.2727272727272727,True,lexical_state_match,66b8b579-dfbe-4a36-bbcf-21f86e8a0982,0.25909090909090904
f0b04f57-4056-44a5-9bd4-77a15393713a,activated_state_resolved_through_csm_state_evidence_links,0.95,0.0,310,"[""7c216ab9-482a-45e1-b674-ccae87dc3241"", ""775bdc39-a4a1-480c-a6f2-ea6317756358"", ""100e6bd9-2555-45d8-975a-227392273059""]","[""b1b06bcd-1669-4c83-b970-77d5883a1dc6"", ""a48e8216-8ebe-4301-8613-5259f1c8f559"", ""f78c5824-5d7b-4a48-8941-3e86c61e92fb""]",What was the baseline creatinine and eGFR on 10 January 2026?,6,0.2727272727272727,True,lexical_state_match,d4d91e1c-1973-4438-84c4-50572f388349,0.25909090909090904
f0b04f57-4056-44a5-9bd4-77a15393713a,activated_state_resolved_through_csm_state_evidence_links,0.95,0.0,299,"[""82436317-3f6d-48a5-98a1-fc7112135ff0""]","[""599d0424-daa8-470a-99a3-87e5742bd3eb""]",What was the baseline creatinine and eGFR on 10 January 2026?,7,0.18181818181818182,True,lexical_state_match,ba8c2d8f-fa4c-471b-a051-b48bc465e99e,0.17272727272727273
f0b04f57-4056-44a5-9bd4-77a15393713a,activated_state_resolved_through_csm_state_evidence_links,0.95,0.0,286,"[""4c1c91bf-529c-4286-84ca-8cdfbb165ef3""]","[""214d098f-96b3-4bf1-8fc7-8e6f2acc6d0c""]",What was the baseline creatinine and eGFR on 10 January 2026?,8,0.18181818181818182,True,lexical_state_match,2947e40f-a1b0-44be-8b61-84f71377b820,0.17272727272727273
f0b04f57-4056-44a5-9bd4-77a15393713a,activated_state_resolved_through_csm_state_evidence_links,0.95,0.0,296,"[""f1883cf3-d2d5-4728-9eca-486d26f44798""]","[""9447888e-5881-4f0a-a61a-5bde1c333b22""]",What was the baseline creatinine and eGFR on 10 January 2026?,9,0.18181818181818182,True,lexical_state_match,37740cfb-89d2-47af-ad65-a261b1fffffd,0.17272727272727273
f0b04f57-4056-44a5-9bd4-77a15393713a,activated_state_resolved_through_csm_state_evidence_links,0.95,0.0,317,"[""b36fe256-a9f3-4d54-8414-ff7324791817""]","[""aef6b6f7-fc79-4520-b703-6b286f7427c0""]",What was the baseline creatinine and eGFR on 10 January 2026?,10,0.18181818181818182,True,lexical_state_match,71dcee52-d7f6-4ed0-8c53-e682f169041f,0.17272727272727273
f0b04f57-4056-44a5-9bd4-77a15393713a,activated_state_resolved_through_csm_state_evidence_links,0.95,0.0,326,"[""144815ec-2457-4f70-906b-db11c7129c10"", ""879dce5d-3179-4280-b610-7bd2d3320872"", ""2714340b-357b-40da-8320-ca5d49b38825""]","[""e7cd67b1-98cc-4450-9a9c-696e1e9dfbc1"", ""7940989f-0dac-4426-88c6-8b1d5a3d342d"", ""30bbc9fb-3909-49ff-b090-50b2ee120947""]",What was the baseline creatinine and eGFR on 10 January 2026?,11,0.18181818181818182,True,lexical_state_match,88b0fc25-0f7d-45f8-b1d1-b22354581015,0.17272727272727273
f0b04f57-4056-44a5-9bd4-77a15393713a,activated_state_resolved_through_csm_state_evidence_links,0.95,0.0,287,"[""93741d05-d8a8-40c9-b965-87774b495ce1""]","[""8a97add3-72cf-4bf1-8869-116dc86c371c""]",What was the baseline creatinine and eGFR on 10 January 2026?,12,0.09090909090909091,True,lexical_state_match,549e58fd-0c98-42bb-b273-db3c4bb1ff08,0.08636363636363636
f0b04f57-4056-44a5-9bd4-77a15393713a,activated_state_resolved_through_csm_state_evidence_links,0.95,0.0,331,"[""4ccc7534-0c71-4918-a30a-3425d55a636c""]","[""51c1f5d6-ce1c-4d6f-ae71-cd2c4dfab3af""]",What was the baseline creatinine and eGFR on 10 January 2026?,13,0.09090909090909091,True,lexical_state_match,235ba5e8-af32-47f7-97c5-6122188306a5,0.08636363636363636
f0b04f57-4056-44a5-9bd4-77a15393713a,activated_state_resolved_through_csm_state_evidence_links,0.95,0.0,294,"[""8e514baf-cccd-4501-b2ce-ed6c9aed08c6""]","[""f27b99d2-42d7-4622-b616-45d41623cd5a""]",What was the baseline creatinine and eGFR on 10 January 2026?,14,0.0,False,low_relevance,a70c00c4-e650-475b-9d09-f1c6adf1f4a9,0.0
aae7de39-61ef-4302-884a-96228d17a134,activated_state_resolved_through_csm_state_evidence_links,0.95,0.0,307,"[""f4c29954-0dee-482e-a023-4b0bb58eefbe""]","[""24e2b30a-c142-459e-8c94-84b4c89b933c""]","Using only evidence available by 8 March, did renal function appear to worsen?",1,0.38461538461538464,True,lexical_state_match,f1b43fec-3296-43be-bd0d-a436bdb3d1bb,0.36538461538461536
aae7de39-61ef-4302-884a-96228d17a134,activated_state_resolved_through_csm_state_evidence_links,0.95,0.0,321,"[""54fd1427-29f4-4118-a5b1-2ba777c3a0c6""]","[""ac1b9e5a-5f4c-4b1e-9d3f-764929c0a28a""]","Using only evidence available by 8 March, did renal function appear to worsen?",2,0.38461538461538464,True,lexical_state_match,c71739de-9907-4689-bb20-31df89f2fdd2,0.36538461538461536
aae7de39-61ef-4302-884a-96228d17a134,activated_state_resolved_through_csm_state_evidence_links,0.95,0.0,270,"[""ccb0ce3a-a3c5-46e7-89f0-8eb60ef5a5e3""]","[""d8a784bd-4618-4dc8-b976-39badaff19cc""]","Using only evidence available by 8 March, did renal function appear to worsen?",3,0.23076923076923078,True,lexical_state_match,2260e9a8-9724-4ff2-894f-508dc7b4fbe8,0.21923076923076923
aae7de39-61ef-4302-884a-96228d17a134,activated_state_resolved_through_csm_state_evidence_links,0.95,0.0,308,"[""7c216ab9-482a-45e1-b674-ccae87dc3241"", ""775bdc39-a4a1-480c-a6f2-ea6317756358"", ""100e6bd9-2555-45d8-975a-227392273059""]","[""b1b06bcd-1669-4c83-b970-77d5883a1dc6"", ""a48e8216-8ebe-4301-8613-5259f1c8f559"", ""f78c5824-5d7b-4a48-8941-3e86c61e92fb""]","Using only evidence available by 8 March, did renal function appear to worsen?",4,0.23076923076923078,True,lexical_state_match,d4d91e1c-1973-4438-84c4-50572f388349,0.21923076923076923
aae7de39-61ef-4302-884a-96228d17a134,activated_state_resolved_through_csm_state_evidence_links,0.95,0.0,266,"[""c3d6015f-74fc-43b3-bd0f-980791933814""]","[""0f46c796-c8e6-4354-8f62-fbd495f37766""]","Using only evidence available by 8 March, did renal function appear to worsen?",5,0.15384615384615385,True,lexical_state_match,e2463a9f-822a-4f80-90a3-6f9c6fccb3c0,0.14615384615384616
aae7de39-61ef-4302-884a-96228d17a134,activated_state_resolved_through_csm_state_evidence_links,0.95,0.0,272,"[""3d44a964-a34f-402a-a0d4-46e9f8fe08f2""]","[""393c8322-f2df-49b2-9032-cc2723f98577""]","Using only evidence available by 8 March, did renal function appear to worsen?",6,0.15384615384615385,True,lexical_state_match,66b8b579-dfbe-4a36-bbcf-21f86e8a0982,0.14615384615384616
aae7de39-61ef-4302-884a-96228d17a134,activated_state_resolved_through_csm_state_evidence_links,0.95,0.0,299,"[""82436317-3f6d-48a5-98a1-fc7112135ff0""]","[""599d0424-daa8-470a-99a3-87e5742bd3eb""]","Using only evidence available by 8 March, did renal function appear to worsen?",7,0.15384615384615385,True,lexical_state_match,ba8c2d8f-fa4c-471b-a051-b48bc465e99e,0.14615384615384616
aae7de39-61ef-4302-884a-96228d17a134,activated_state_resolved_through_csm_state_evidence_links,0.95,0.0,286,"[""4c1c91bf-529c-4286-84ca-8cdfbb165ef3""]","[""214d098f-96b3-4bf1-8fc7-8e6f2acc6d0c""]","Using only evidence available by 8 March, did renal function appear to worsen?",8,0.15384615384615385,True,lexical_state_match,2947e40f-a1b0-44be-8b61-84f71377b820,0.14615384615384616
aae7de39-61ef-4302-884a-96228d17a134,activated_state_resolved_through_csm_state_evidence_links,0.95,0.0,294,"[""8e514baf-cccd-4501-b2ce-ed6c9aed08c6""]","[""f27b99d2-42d7-4622-b616-45d41623cd5a""]","Using only evidence available by 8 March, did renal function appear to worsen?",9,0.15384615384615385,True,lexical_state_match,a70c00c4-e650-475b-9d09-f1c6adf1f4a9,0.14615384615384616
aae7de39-61ef-4302-884a-96228d17a134,activated_state_resolved_through_csm_state_evidence_links,0.95,0.0,287,"[""93741d05-d8a8-40c9-b965-87774b495ce1""]","[""8a97add3-72cf-4bf1-8869-116dc86c371c""]","Using only evidence available by 8 March, did renal function appear to worsen?",10,0.15384615384615385,True,lexical_state_match,549e58fd-0c98-42bb-b273-db3c4bb1ff08,0.14615384615384616
aae7de39-61ef-4302-884a-96228d17a134,activated_state_resolved_through_csm_state_evidence_links,0.95,0.0,296,"[""f1883cf3-d2d5-4728-9eca-486d26f44798""]","[""9447888e-5881-4f0a-a61a-5bde1c333b22""]","Using only evidence available by 8 March, did renal function appear to worsen?",11,0.15384615384615385,True,lexical_state_match,37740cfb-89d2-47af-ad65-a261b1fffffd,0.14615384615384616
aae7de39-61ef-4302-884a-96228d17a134,activated_state_resolved_through_csm_state_evidence_links,0.95,0.0,317,"[""b36fe256-a9f3-4d54-8414-ff7324791817""]","[""aef6b6f7-fc79-4520-b703-6b286f7427c0""]","Using only evidence available by 8 March, did renal function appear to worsen?",12,0.15384615384615385,True,lexical_state_match,71dcee52-d7f6-4ed0-8c53-e682f169041f,0.14615384615384616
aae7de39-61ef-4302-884a-96228d17a134,activated_state_resolved_through_csm_state_evidence_links,0.95,0.0,331,"[""4ccc7534-0c71-4918-a30a-3425d55a636c""]","[""51c1f5d6-ce1c-4d6f-ae71-cd2c4dfab3af""]","Using only evidence available by 8 March, did renal function appear to worsen?",13,0.15384615384615385,True,lexical_state_match,235ba5e8-af32-47f7-97c5-6122188306a5,0.14615384615384616
aae7de39-61ef-4302-884a-96228d17a134,activated_state_resolved_through_csm_state_evidence_links,0.95,0.0,326,"[""144815ec-2457-4f70-906b-db11c7129c10"", ""879dce5d-3179-4280-b610-7bd2d3320872"", ""2714340b-357b-40da-8320-ca5d49b38825""]","[""e7cd67b1-98cc-4450-9a9c-696e1e9dfbc1"", ""7940989f-0dac-4426-88c6-8b1d5a3d342d"", ""30bbc9fb-3909-49ff-b090-50b2ee120947""]","Using only evidence available by 8 March, did renal function appear to worsen?",14,0.15384615384615385,True,lexical_state_match,88b0fc25-0f7d-45f8-b1d1-b22354581015,0.14615384615384616
b3e92fa1-b6a8-424d-9766-90d386a73cfe,activated_state_resolved_through_csm_state_evidence_links,0.95,0.0,307,"[""f4c29954-0dee-482e-a023-4b0bb58eefbe""]","[""24e2b30a-c142-459e-8c94-84b4c89b933c""]",Which event occurred in the patient before the 5 March renal specimen but was recorded later?,1,0.3333333333333333,True,lexical_state_match,f1b43fec-3296-43be-bd0d-a436bdb3d1bb,0.31666666666666665
b3e92fa1-b6a8-424d-9766-90d386a73cfe,activated_state_resolved_through_csm_state_evidence_links,0.95,0.0,321,"[""54fd1427-29f4-4118-a5b1-2ba777c3a0c6""]","[""ac1b9e5a-5f4c-4b1e-9d3f-764929c0a28a""]",Which event occurred in the patient before the 5 March renal specimen but was recorded later?,2,0.3333333333333333,True,lexical_state_match,c71739de-9907-4689-bb20-31df89f2fdd2,0.31666666666666665
b3e92fa1-b6a8-424d-9766-90d386a73cfe,activated_state_resolved_through_csm_state_evidence_links,0.95,0.0,317,"[""b36fe256-a9f3-4d54-8414-ff7324791817""]","[""aef6b6f7-fc79-4520-b703-6b286f7427c0""]",Which event occurred in the patient before the 5 March renal specimen but was recorded later?,3,0.2,True,lexical_state_match,71dcee52-d7f6-4ed0-8c53-e682f169041f,0.19
b3e92fa1-b6a8-424d-9766-90d386a73cfe,activated_state_resolved_through_csm_state_evidence_links,0.95,0.0,308,"[""7c216ab9-482a-45e1-b674-ccae87dc3241"", ""775bdc39-a4a1-480c-a6f2-ea6317756358"", ""100e6bd9-2555-45d8-975a-227392273059""]","[""b1b06bcd-1669-4c83-b970-77d5883a1dc6"", ""a48e8216-8ebe-4301-8613-5259f1c8f559"", ""f78c5824-5d7b-4a48-8941-3e86c61e92fb""]",Which event occurred in the patient before the 5 March renal specimen but was recorded later?,4,0.2,True,lexical_state_match,d4d91e1c-1973-4438-84c4-50572f388349,0.19
b3e92fa1-b6a8-424d-9766-90d386a73cfe,activated_state_resolved_through_csm_state_evidence_links,0.95,0.0,326,"[""144815ec-2457-4f70-906b-db11c7129c10"", ""879dce5d-3179-4280-b610-7bd2d3320872"", ""2714340b-357b-40da-8320-ca5d49b38825""]","[""e7cd67b1-98cc-4450-9a9c-696e1e9dfbc1"", ""7940989f-0dac-4426-88c6-8b1d5a3d342d"", ""30bbc9fb-3909-49ff-b090-50b2ee120947""]",Which event occurred in the patient before the 5 March renal specimen but was recorded later?,5,0.2,True,lexical_state_match,88b0fc25-0f7d-45f8-b1d1-b22354581015,0.19
b3e92fa1-b6a8-424d-9766-90d386a73cfe,activated_state_resolved_through_csm_state_evidence_links,0.95,0.0,270,"[""ccb0ce3a-a3c5-46e7-89f0-8eb60ef5a5e3""]","[""d8a784bd-4618-4dc8-b976-39badaff19cc""]",Which event occurred in the patient before the 5 March renal specimen but was recorded later?,6,0.13333333333333333,True,lexical_state_match,2260e9a8-9724-4ff2-894f-508dc7b4fbe8,0.12666666666666665
b3e92fa1-b6a8-424d-9766-90d386a73cfe,activated_state_resolved_through_csm_state_evidence_links,0.95,0.0,299,"[""82436317-3f6d-48a5-98a1-fc7112135ff0""]","[""599d0424-daa8-470a-99a3-87e5742bd3eb""]",Which event occurred in the patient before the 5 March renal specimen but was recorded later?,7,0.13333333333333333,True,lexical_state_match,ba8c2d8f-fa4c-471b-a051-b48bc465e99e,0.12666666666666665
b3e92fa1-b6a8-424d-9766-90d386a73cfe,activated_state_resolved_through_csm_state_evidence_links,0.95,0.0,286,"[""4c1c91bf-529c-4286-84ca-8cdfbb165ef3""]","[""214d098f-96b3-4bf1-8fc7-8e6f2acc6d0c""]",Which event occurred in the patient before the 5 March renal specimen but was recorded later?,8,0.13333333333333333,True,lexical_state_match,2947e40f-a1b0-44be-8b61-84f71377b820,0.12666666666666665
b3e92fa1-b6a8-424d-9766-90d386a73cfe,activated_state_resolved_through_csm_state_evidence_links,0.95,0.0,294,"[""8e514baf-cccd-4501-b2ce-ed6c9aed08c6""]","[""f27b99d2-42d7-4622-b616-45d41623cd5a""]",Which event occurred in the patient before the 5 March renal specimen but was recorded later?,9,0.13333333333333333,True,lexical_state_match,a70c00c4-e650-475b-9d09-f1c6adf1f4a9,0.12666666666666665
b3e92fa1-b6a8-424d-9766-90d386a73cfe,activated_state_resolved_through_csm_state_evidence_links,0.95,0.0,287,"[""93741d05-d8a8-40c9-b965-87774b495ce1""]","[""8a97add3-72cf-4bf1-8869-116dc86c371c""]",Which event occurred in the patient before the 5 March renal specimen but was recorded later?,10,0.13333333333333333,True,lexical_state_match,549e58fd-0c98-42bb-b273-db3c4bb1ff08,0.12666666666666665
b3e92fa1-b6a8-424d-9766-90d386a73cfe,activated_state_resolved_through_csm_state_evidence_links,0.95,0.0,296,"[""f1883cf3-d2d5-4728-9eca-486d26f44798""]","[""9447888e-5881-4f0a-a61a-5bde1c333b22""]",Which event occurred in the patient before the 5 March renal specimen but was recorded later?,11,0.13333333333333333,True,lexical_state_match,37740cfb-89d2-47af-ad65-a261b1fffffd,0.12666666666666665
b3e92fa1-b6a8-424d-9766-90d386a73cfe,activated_state_resolved_through_csm_state_evidence_links,0.95,0.0,331,"[""4ccc7534-0c71-4918-a30a-3425d55a636c""]","[""51c1f5d6-ce1c-4d6f-ae71-cd2c4dfab3af""]",Which event occurred in the patient before the 5 March renal specimen but was recorded later?,12,0.13333333333333333,True,lexical_state_match,235ba5e8-af32-47f7-97c5-6122188306a5,0.12666666666666665
b3e92fa1-b6a8-424d-9766-90d386a73cfe,activated_state_resolved_through_csm_state_evidence_links,0.95,0.0,266,"[""c3d6015f-74fc-43b3-bd0f-980791933814""]","[""0f46c796-c8e6-4354-8f62-fbd495f37766""]",Which event occurred in the patient before the 5 March renal specimen but was recorded later?,13,0.06666666666666667,True,lexical_state_match,e2463a9f-822a-4f80-90a3-6f9c6fccb3c0,0.06333333333333332
b3e92fa1-b6a8-424d-9766-90d386a73cfe,activated_state_resolved_through_csm_state_evidence_links,0.95,0.0,272,"[""3d44a964-a34f-402a-a0d4-46e9f8fe08f2""]","[""393c8322-f2df-49b2-9032-cc2723f98577""]",Which event occurred in the patient before the 5 March renal specimen but was recorded later?,14,0.06666666666666667,True,lexical_state_match,66b8b579-dfbe-4a36-bbcf-21f86e8a0982,0.06333333333333332
bd6338dd-f5fe-4766-9665-26855eafd071,activated_state_resolved_through_csm_state_evidence_links,0.95,0.0,307,"[""f4c29954-0dee-482e-a023-4b0bb58eefbe""]","[""24e2b30a-c142-459e-8c94-84b4c89b933c""]",How should the dehydration note change interpretation of the abnormal renal result?,1,0.36363636363636365,True,lexical_state_match,f1b43fec-3296-43be-bd0d-a436bdb3d1bb,0.34545454545454546
bd6338dd-f5fe-4766-9665-26855eafd071,activated_state_resolved_through_csm_state_evidence_links,0.95,0.0,270,"[""ccb0ce3a-a3c5-46e7-89f0-8eb60ef5a5e3""]","[""d8a784bd-4618-4dc8-b976-39badaff19cc""]",How should the dehydration note change interpretation of the abnormal renal result?,2,0.18181818181818182,True,lexical_state_match,2260e9a8-9724-4ff2-894f-508dc7b4fbe8,0.17272727272727273
bd6338dd-f5fe-4766-9665-26855eafd071,activated_state_resolved_through_csm_state_evidence_links,0.95,0.0,317,"[""b36fe256-a9f3-4d54-8414-ff7324791817""]","[""aef6b6f7-fc79-4520-b703-6b286f7427c0""]",How should the dehydration note change interpretation of the abnormal renal result?,3,0.18181818181818182,True,lexical_state_match,71dcee52-d7f6-4ed0-8c53-e682f169041f,0.17272727272727273
bd6338dd-f5fe-4766-9665-26855eafd071,activated_state_resolved_through_csm_state_evidence_links,0.95,0.0,321,"[""54fd1427-29f4-4118-a5b1-2ba777c3a0c6""]","[""ac1b9e5a-5f4c-4b1e-9d3f-764929c0a28a""]",How should the dehydration note change interpretation of the abnormal renal result?,4,0.18181818181818182,True,lexical_state_match,c71739de-9907-4689-bb20-31df89f2fdd2,0.17272727272727273
bd6338dd-f5fe-4766-9665-26855eafd071,activated_state_resolved_through_csm_state_evidence_links,0.95,0.0,331,"[""4ccc7534-0c71-4918-a30a-3425d55a636c""]","[""51c1f5d6-ce1c-4d6f-ae71-cd2c4dfab3af""]",How should the dehydration note change interpretation of the abnormal renal result?,5,0.09090909090909091,True,lexical_state_match,235ba5e8-af32-47f7-97c5-6122188306a5,0.08636363636363636
bd6338dd-f5fe-4766-9665-26855eafd071,activated_state_resolved_through_csm_state_evidence_links,0.95,0.0,308,"[""7c216ab9-482a-45e1-b674-ccae87dc3241"", ""775bdc39-a4a1-480c-a6f2-ea6317756358"", ""100e6bd9-2555-45d8-975a-227392273059""]","[""b1b06bcd-1669-4c83-b970-77d5883a1dc6"", ""a48e8216-8ebe-4301-8613-5259f1c8f559"", ""f78c5824-5d7b-4a48-8941-3e86c61e92fb""]",How should the dehydration note change interpretation of the abnormal renal result?,6,0.09090909090909091,True,lexical_state_match,d4d91e1c-1973-4438-84c4-50572f388349,0.08636363636363636
