applicable,audit_file,calculation_reason,denominator,metric_name,numerator,observation_value,patient,question_id,question_number,reason_not_applicable,system,turn_id
True,claim_support_audit.csv,supported_factual_claims,2,evidence_support_rate,2.0,1.0,SYN-CSM-001,11e2cf0f-e76e-4fba-b1ab-40891a8c804e,1,,hippo_rag,6232d0bb-bfac-40db-9156-e7b5e843c132
True,claim_support_audit.csv,unsupported_factual_claims,2,unsupported_claim_rate,0,0.0,SYN-CSM-001,11e2cf0f-e76e-4fba-b1ab-40891a8c804e,1,,hippo_rag,6232d0bb-bfac-40db-9156-e7b5e843c132
True,citation_resolution_audit.csv,fabricated_citations_over_generated_citations,6,fabricated_citation_rate,0,0.0,SYN-CSM-001,11e2cf0f-e76e-4fba-b1ab-40891a8c804e,1,,hippo_rag,6232d0bb-bfac-40db-9156-e7b5e843c132
True,claim_support_audit.csv,claim_level_context_support_classification,2,faithfulness,2.0,1.0,SYN-CSM-001,11e2cf0f-e76e-4fba-b1ab-40891a8c804e,1,,hippo_rag,6232d0bb-bfac-40db-9156-e7b5e843c132
True,claim_support_audit.csv,supported_or_partially_supported_claims,2,groundedness,2.0,1.0,SYN-CSM-001,11e2cf0f-e76e-4fba-b1ab-40891a8c804e,1,,hippo_rag,6232d0bb-bfac-40db-9156-e7b5e843c132
True,retrieval_audit.csv,retrieved_relevant_sources_over_retrieved_sources,10,retrieval_precision,3,0.3,SYN-CSM-001,11e2cf0f-e76e-4fba-b1ab-40891a8c804e,1,,hippo_rag,6232d0bb-bfac-40db-9156-e7b5e843c132
True,retrieval_audit.csv,retrieved_relevant_sources_over_expected_sources,5,retrieval_recall,3,0.6,SYN-CSM-001,11e2cf0f-e76e-4fba-b1ab-40891a8c804e,1,,hippo_rag,6232d0bb-bfac-40db-9156-e7b5e843c132
True,citation_resolution_audit.csv,citation_lineage_f1_against_expected_sources,,lineage_citation_f1,,0.7499999999999999,SYN-CSM-001,11e2cf0f-e76e-4fba-b1ab-40891a8c804e,1,,hippo_rag,6232d0bb-bfac-40db-9156-e7b5e843c132
False,csm_activation_audit.csv,non_csm_has_no_csm_activation,,activation_precision,,,SYN-CSM-001,11e2cf0f-e76e-4fba-b1ab-40891a8c804e,1,activation_metric_only_applicable_to_csm,hippo_rag,6232d0bb-bfac-40db-9156-e7b5e843c132
False,csm_activation_audit.csv,non_csm_has_no_csm_activation,,activation_recall,,,SYN-CSM-001,11e2cf0f-e76e-4fba-b1ab-40891a8c804e,1,activation_metric_only_applicable_to_csm,hippo_rag,6232d0bb-bfac-40db-9156-e7b5e843c132
False,temporal_assertion_audit.csv,missing_temporal_ground_truth,,temporal_consistency,,,SYN-CSM-001,11e2cf0f-e76e-4fba-b1ab-40891a8c804e,1,missing_temporal_ground_truth,hippo_rag,6232d0bb-bfac-40db-9156-e7b5e843c132
False,decision_label_audit.csv,missing_expected_decision_labels; expected=[] predicted=['diagnose'],,decision_f1,,,SYN-CSM-001,11e2cf0f-e76e-4fba-b1ab-40891a8c804e,1,missing_expected_decision_labels,hippo_rag,6232d0bb-bfac-40db-9156-e7b5e843c132
False,correction_recovery_audit.csv,no_correction_case,,correction_recovery,,,SYN-CSM-001,11e2cf0f-e76e-4fba-b1ab-40891a8c804e,1,no_correction_case,hippo_rag,6232d0bb-bfac-40db-9156-e7b5e843c132
True,state_comparison_audit.csv,expected_state_transition_terms_found_in_stored_answer,,memory_update_accuracy,,1.0,SYN-CSM-001,11e2cf0f-e76e-4fba-b1ab-40891a8c804e,1,,hippo_rag,6232d0bb-bfac-40db-9156-e7b5e843c132
False,state_comparison_audit.csv,non_csm_system_has_no_state_table,,state_accuracy,,,SYN-CSM-001,11e2cf0f-e76e-4fba-b1ab-40891a8c804e,1,state_table_metric_only_applicable_to_csm,hippo_rag,6232d0bb-bfac-40db-9156-e7b5e843c132
False,correction_recovery_audit.csv,non_csm_system_has_no_recovery_state,,state_recovery_time,,,SYN-CSM-001,11e2cf0f-e76e-4fba-b1ab-40891a8c804e,1,state_recovery_time_only_applicable_to_csm,hippo_rag,6232d0bb-bfac-40db-9156-e7b5e843c132
False,calibration_audit.csv,absolute_confidence_error_against_support_classification,,expected_calibration_error,,,SYN-CSM-001,11e2cf0f-e76e-4fba-b1ab-40891a8c804e,1,missing_generated_confidence,hippo_rag,6232d0bb-bfac-40db-9156-e7b5e843c132
True,token_results.csv,stored_llm_call_total_tokens,1,tokens_per_query,1644,1644,SYN-CSM-001,11e2cf0f-e76e-4fba-b1ab-40891a8c804e,1,,hippo_rag,6232d0bb-bfac-40db-9156-e7b5e843c132
True,latency_definition_audit.csv,stored_provider_generation_latency_ms_excludes_external_request_delay_column,1,provider_generation_latency_ms,72587,72587,SYN-CSM-001,11e2cf0f-e76e-4fba-b1ab-40891a8c804e,1,,hippo_rag,6232d0bb-bfac-40db-9156-e7b5e843c132
True,latency_definition_audit.csv,stored_retrieval_or_csm_activation_duration_ms,1,retrieval_activation_latency_ms,34,34,SYN-CSM-001,11e2cf0f-e76e-4fba-b1ab-40891a8c804e,1,,hippo_rag,6232d0bb-bfac-40db-9156-e7b5e843c132
True,latency_definition_audit.csv,primary_processing_latency_excludes_intentional_request_delay_and_quota_backoff,1,processing_latency_ms,72587,72587,SYN-CSM-001,11e2cf0f-e76e-4fba-b1ab-40891a8c804e,1,,hippo_rag,6232d0bb-bfac-40db-9156-e7b5e843c132
True,latency_definition_audit.csv,retrieval_plus_provider_generation_latency_without_configured_request_delay,1,operational_wall_clock_latency_ms,72621,72621,SYN-CSM-001,11e2cf0f-e76e-4fba-b1ab-40891a8c804e,1,,hippo_rag,6232d0bb-bfac-40db-9156-e7b5e843c132
True,latency_definition_audit.csv,stored_llm_call_processing_duration_ms,1,p95_latency,72587,72587,SYN-CSM-001,11e2cf0f-e76e-4fba-b1ab-40891a8c804e,1,,hippo_rag,6232d0bb-bfac-40db-9156-e7b5e843c132
True,total_cost.csv,answer_generation_provider_token_cost,1,online_query_cost,0.00039015,0.00039015,SYN-CSM-001,11e2cf0f-e76e-4fba-b1ab-40891a8c804e,1,,hippo_rag,6232d0bb-bfac-40db-9156-e7b5e843c132
False,total_cost.csv,deterministic_csm_update_provider_cost_zero,1,offline_csm_update_cost,0.0,,SYN-CSM-001,11e2cf0f-e76e-4fba-b1ab-40891a8c804e,1,offline_update_cost_only_recorded_for_csm,hippo_rag,6232d0bb-bfac-40db-9156-e7b5e843c132
True,total_cost.csv,versioned_provider_token_pricing,1,total_cost,0.00039015,0.00039015,SYN-CSM-001,11e2cf0f-e76e-4fba-b1ab-40891a8c804e,1,,hippo_rag,6232d0bb-bfac-40db-9156-e7b5e843c132
False,contradiction_results.csv,stored_answer_conflict_detection,,contradiction_handling,0,,SYN-CSM-001,11e2cf0f-e76e-4fba-b1ab-40891a8c804e,1,no_ground_truth_contradiction,hippo_rag,6232d0bb-bfac-40db-9156-e7b5e843c132
True,answer_f1_audit.csv,per_question_claim_level_f1,6,answer_accuracy,2,0.5,SYN-CSM-001,11e2cf0f-e76e-4fba-b1ab-40891a8c804e,1,,dense_rag,7f7e9d93-c0f1-47c6-851e-04b662a5f66d
True,claim_support_audit.csv,unsupported_or_contradicted_factual_claims,4,hallucination_rate,0,0.0,SYN-CSM-001,11e2cf0f-e76e-4fba-b1ab-40891a8c804e,1,,dense_rag,7f7e9d93-c0f1-47c6-851e-04b662a5f66d
True,claim_support_audit.csv,supported_factual_claims,4,evidence_support_rate,3.0,0.75,SYN-CSM-001,11e2cf0f-e76e-4fba-b1ab-40891a8c804e,1,,dense_rag,7f7e9d93-c0f1-47c6-851e-04b662a5f66d
True,claim_support_audit.csv,unsupported_factual_claims,4,unsupported_claim_rate,0,0.0,SYN-CSM-001,11e2cf0f-e76e-4fba-b1ab-40891a8c804e,1,,dense_rag,7f7e9d93-c0f1-47c6-851e-04b662a5f66d
True,citation_resolution_audit.csv,fabricated_citations_over_generated_citations,8,fabricated_citation_rate,0,0.0,SYN-CSM-001,11e2cf0f-e76e-4fba-b1ab-40891a8c804e,1,,dense_rag,7f7e9d93-c0f1-47c6-851e-04b662a5f66d
True,claim_support_audit.csv,claim_level_context_support_classification,4,faithfulness,3.0,0.75,SYN-CSM-001,11e2cf0f-e76e-4fba-b1ab-40891a8c804e,1,,dense_rag,7f7e9d93-c0f1-47c6-851e-04b662a5f66d
True,claim_support_audit.csv,supported_or_partially_supported_claims,4,groundedness,3.0,0.75,SYN-CSM-001,11e2cf0f-e76e-4fba-b1ab-40891a8c804e,1,,dense_rag,7f7e9d93-c0f1-47c6-851e-04b662a5f66d
True,retrieval_audit.csv,retrieved_relevant_sources_over_retrieved_sources,12,retrieval_precision,3,0.25,SYN-CSM-001,11e2cf0f-e76e-4fba-b1ab-40891a8c804e,1,,dense_rag,7f7e9d93-c0f1-47c6-851e-04b662a5f66d
True,retrieval_audit.csv,retrieved_relevant_sources_over_expected_sources,5,retrieval_recall,3,0.6,SYN-CSM-001,11e2cf0f-e76e-4fba-b1ab-40891a8c804e,1,,dense_rag,7f7e9d93-c0f1-47c6-851e-04b662a5f66d
True,citation_resolution_audit.csv,citation_lineage_f1_against_expected_sources,,lineage_citation_f1,,0.6666666666666665,SYN-CSM-001,11e2cf0f-e76e-4fba-b1ab-40891a8c804e,1,,dense_rag,7f7e9d93-c0f1-47c6-851e-04b662a5f66d
False,csm_activation_audit.csv,non_csm_has_no_csm_activation,,activation_precision,,,SYN-CSM-001,11e2cf0f-e76e-4fba-b1ab-40891a8c804e,1,activation_metric_only_applicable_to_csm,dense_rag,7f7e9d93-c0f1-47c6-851e-04b662a5f66d
False,csm_activation_audit.csv,non_csm_has_no_csm_activation,,activation_recall,,,SYN-CSM-001,11e2cf0f-e76e-4fba-b1ab-40891a8c804e,1,activation_metric_only_applicable_to_csm,dense_rag,7f7e9d93-c0f1-47c6-851e-04b662a5f66d
False,temporal_assertion_audit.csv,missing_temporal_ground_truth,,temporal_consistency,,,SYN-CSM-001,11e2cf0f-e76e-4fba-b1ab-40891a8c804e,1,missing_temporal_ground_truth,dense_rag,7f7e9d93-c0f1-47c6-851e-04b662a5f66d
False,decision_label_audit.csv,missing_expected_decision_labels; expected=[] predicted=['diagnose'],,decision_f1,,,SYN-CSM-001,11e2cf0f-e76e-4fba-b1ab-40891a8c804e,1,missing_expected_decision_labels,dense_rag,7f7e9d93-c0f1-47c6-851e-04b662a5f66d
False,correction_recovery_audit.csv,no_correction_case,,correction_recovery,,,SYN-CSM-001,11e2cf0f-e76e-4fba-b1ab-40891a8c804e,1,no_correction_case,dense_rag,7f7e9d93-c0f1-47c6-851e-04b662a5f66d
True,state_comparison_audit.csv,expected_state_transition_terms_found_in_stored_answer,,memory_update_accuracy,,0.0,SYN-CSM-001,11e2cf0f-e76e-4fba-b1ab-40891a8c804e,1,,dense_rag,7f7e9d93-c0f1-47c6-851e-04b662a5f66d
False,state_comparison_audit.csv,non_csm_system_has_no_state_table,,state_accuracy,,,SYN-CSM-001,11e2cf0f-e76e-4fba-b1ab-40891a8c804e,1,state_table_metric_only_applicable_to_csm,dense_rag,7f7e9d93-c0f1-47c6-851e-04b662a5f66d
False,correction_recovery_audit.csv,non_csm_system_has_no_recovery_state,,state_recovery_time,,,SYN-CSM-001,11e2cf0f-e76e-4fba-b1ab-40891a8c804e,1,state_recovery_time_only_applicable_to_csm,dense_rag,7f7e9d93-c0f1-47c6-851e-04b662a5f66d
True,calibration_audit.csv,absolute_confidence_error_against_support_classification,,expected_calibration_error,,0.24999999999999997,SYN-CSM-001,11e2cf0f-e76e-4fba-b1ab-40891a8c804e,1,,dense_rag,7f7e9d93-c0f1-47c6-851e-04b662a5f66d
True,token_results.csv,stored_llm_call_total_tokens,1,tokens_per_query,2170,2170,SYN-CSM-001,11e2cf0f-e76e-4fba-b1ab-40891a8c804e,1,,dense_rag,7f7e9d93-c0f1-47c6-851e-04b662a5f66d
True,latency_definition_audit.csv,stored_provider_generation_latency_ms_excludes_external_request_delay_column,1,provider_generation_latency_ms,76837,76837,SYN-CSM-001,11e2cf0f-e76e-4fba-b1ab-40891a8c804e,1,,dense_rag,7f7e9d93-c0f1-47c6-851e-04b662a5f66d
True,latency_definition_audit.csv,stored_retrieval_or_csm_activation_duration_ms,1,retrieval_activation_latency_ms,38,38,SYN-CSM-001,11e2cf0f-e76e-4fba-b1ab-40891a8c804e,1,,dense_rag,7f7e9d93-c0f1-47c6-851e-04b662a5f66d
True,latency_definition_audit.csv,primary_processing_latency_excludes_intentional_request_delay_and_quota_backoff,1,processing_latency_ms,76837,76837,SYN-CSM-001,11e2cf0f-e76e-4fba-b1ab-40891a8c804e,1,,dense_rag,7f7e9d93-c0f1-47c6-851e-04b662a5f66d
