answer_accuracy,answer_hash,contradiction_handling,correction_recovery,decision_f1,evidence_support_rate,expected_calibration_error,fabricated_citation_rate,faithfulness,groundedness,hallucination_rate,lineage_citation_f1,memory_update_accuracy,p95_latency,patient,question_id,question_number,retrieval_precision,retrieval_recall,state_accuracy,state_recovery_time,system,temporal_consistency,tokens_per_query,total_cost,turn_id,unsupported_claim_rate
0.0,9d3a9980573d6d2aea6f438e05bf7ced3ac037eb7157cf63f45ce0d6679f295b,,,,0.5,0.175,0.0,0.5,0.5,0.0,0.0,0.0,43819,SYN-CSM-001,bb201dcb-8553-49e5-b593-cb878c70d391,5,0.0,0.0,0.0,,csm,,3315,0.0007605,1f4c8330-70b7-4d85-8963-eae1cb790d31,0.0
0.25,a0a18c8f6ebce0fbb8b7ffd178889e946ee53f0c7020caea78810ca6067bae0e,,,,0.625,0.11249999999999999,0.0,0.625,0.625,0.0,0.22222222222222224,0.0,77258,SYN-CSM-001,bb201dcb-8553-49e5-b593-cb878c70d391,5,0.2727272727272727,0.6,,,dense_rag,,2180,0.0006644999999999999,37976444-e5e7-4bac-ab9b-991361f13cd0,0.0
0.25,89c92a53d71de4405432da872c8edcf55cc2cd9f2cc154f61aafe004bc8a7a91,,,,0.625,0.1375,0.0,0.625,0.625,0.0,0.22222222222222224,0.0,77108,SYN-CSM-001,bb201dcb-8553-49e5-b593-cb878c70d391,5,0.23076923076923078,0.6,,,hybrid_rag,,2387,0.0007090499999999999,455a2951-ed32-48dc-9941-d290797a400b,0.0
0.0,f99dc77a640874d146ef507329ee4da879c16f550f857246a2234b08b2e30c87,,,,0.5,0.09999999999999998,0.0,0.5,0.5,0.0,0.22222222222222224,0.0,76569,SYN-CSM-001,bb201dcb-8553-49e5-b593-cb878c70d391,5,0.1875,0.6,,,graph_rag,,2367,0.0005868,693249c8-3e2d-430d-98c1-a5789b324e70,0.0
,dd22934305741adb978fc64558dba5ea8d69ca706f1ec9c89e5f00a3646e7c09,,,,,,0.0,,,,0.0,0.0,12176,SYN-CSM-001,bb201dcb-8553-49e5-b593-cb878c70d391,5,0.0,0.0,,,long_context,,1453,0.00034619999999999996,a432b024-5ab8-42ba-bcee-591e7d6840e1,
0.0,535ac6923605c65f2c732b340c0683097c6fae10acf1e79b56df001358bb52fe,,0.75,,0.5,0.010000000000000009,0.0,0.5,0.5,0.0,0.28571428571428575,,76916,SYN-CSM-001,46840edd-6bce-407b-a12a-85779c1bb659,6,0.14285714285714285,0.4,,,hybrid_rag,0.3333333333333333,2097,0.000495,19dee082-c86a-4674-8bd0-0b1b680ca318,0.0
0.0,9e62b5f512e3a6ab03db8da4cd0020a2d0678c297c5a882d4d4b0bdf95c8026f,,0.75,,0.5,,0.0,0.5,0.5,0.0,0.0,,76639,SYN-CSM-001,46840edd-6bce-407b-a12a-85779c1bb659,6,0.0,0.0,,,rolling_summary,0.3333333333333333,2866,0.0006432,5e21384e-2e30-4acf-b0be-2e9df7ca16a6,0.0
,ae0617bfb8cebe048d9a520e49926b47f2395acc3319a83695863f3652a0d456,,0.25,,,,,,,,,,26346,SYN-CSM-001,46840edd-6bce-407b-a12a-85779c1bb659,6,0.0,0.0,,,long_context,0.3333333333333333,1298,0.00025184999999999997,6ab158b5-24b2-42b1-b615-b295994a2319,
0.0,a277ad5e21bcce3309cb80c16ff26c525e8eeaeeb523559d26e4a70462f203b7,,0.75,,0.5,0.0,0.0,0.5,0.5,0.0,0.5,,72649,SYN-CSM-001,46840edd-6bce-407b-a12a-85779c1bb659,6,0.14285714285714285,0.4,,,hippo_rag,0.3333333333333333,2180,0.0005556000000000001,ab54241c-4c85-45b0-b3f2-8432e489f442,0.0
0.25,96b5c6dd79382f4faa1bc1c7465e455243bb04b53bbe2562088b2fe864c76b95,,0.75,,0.625,0.050000000000000044,0.0,0.625,0.625,0.0,0.3636363636363636,,39593,SYN-CSM-001,46840edd-6bce-407b-a12a-85779c1bb659,6,0.125,0.4,,1.0,csm,0.3333333333333333,3425,0.0007608000000000001,c8d7265e-cba3-46b3-8f1e-52244d4e2c68,0.0
0.0,10d8ef88e2618134c6895ad1c09d49bc1e6df6068014393b7a7c5c8f41fb43b8,,0.75,,0.5,0.09999999999999998,0.0,0.5,0.5,0.0,0.22222222222222224,,76777,SYN-CSM-001,46840edd-6bce-407b-a12a-85779c1bb659,6,0.16666666666666666,0.4,,,dense_rag,0.3333333333333333,2156,0.0005776499999999999,f38af9d3-1737-4c17-832a-e2dabf390c93,0.0
0.25,ceb8b2b91956c35655b74e56e57652e64125199d340cda0f9a243e75ea9bef63,,0.75,,0.625,0.050000000000000044,0.0,0.625,0.625,0.0,0.4000000000000001,,77106,SYN-CSM-001,46840edd-6bce-407b-a12a-85779c1bb659,6,0.25,0.6,,,graph_rag,0.3333333333333333,2151,0.00057285,f9c14c51-1b8b-4914-b66a-f0bd68cb9e13,0.0
0.0,48715f58740f033f135cc77d9a63232b5e6901aa8a2389029e7c7b03658cd0a7,,1.0,,0.5,0.0,0.0,0.5,0.5,0.0,0.28571428571428575,0.5,74246,SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,0.14285714285714285,0.4,,,hippo_rag,1.0,2191,0.0005334,1cedf40a-b84c-4ff6-9c95-9fe5ffa36ae8,0.0
0.0,fa7debd69ccba1ab540ffc4c9d0fab7c711978b4066e2196cbde8e673d5743e0,,1.0,,0.5,0.050000000000000044,0.0,0.5,0.5,0.0,0.33333333333333337,0.5,76586,SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,0.14285714285714285,0.4,,,graph_rag,1.0,1960,0.00040784999999999997,2d318d3b-3d09-414a-8ae7-671b9795f364,0.0
0.0,b585d114aa840a0a1338fe3323fd42a8114d3dc1f4d5e92ed6b8f0191c81a6b9,,0.75,,0.5,0.21999999999999997,0.0,0.5,0.5,0.0,0.25,0.5,153036,SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,0.16666666666666666,0.4,,,dense_rag,1.0,3824,0.0008336999999999999,a09304ce-8fa7-4ac5-9984-10e1bc36d9c0,0.0
0.0,d4505516c23fb620c6994ae2318f21a6af4cd9d255b83d4e32967d6935f22889,,1.0,,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,77056,SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,0.0,0.0,,,rolling_summary,1.0,2958,0.0006966,ac95f6da-caf8-4447-8ed8-fea7b814377c,0.0
0.0,30dd455844d8ac4b0ebfa576d9ca3d995f6c6c80edab14b3a346647b6f63ff94,,1.0,,0.5,0.050000000000000044,0.0,0.5,0.5,0.0,0.33333333333333337,0.5,76348,SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,0.14285714285714285,0.4,,,hybrid_rag,1.0,1853,0.00038774999999999997,d06a2673-146d-438b-9622-fd5732013581,0.0
0.0,c54f014c809bbae06a21bd3c09b74661a313fe70d8d7753f207727f567e56410,,0.25,,0.5,0.06666666666666665,0.0,0.5,0.5,0.0,0.0,0.0,12412,SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,0.0,0.0,,,long_context,1.0,1663,0.0004686,d46beec4-33de-47ae-94c8-e75bacc20ede,0.0
0.0,9fc8e6e44f90d744667a9dea6192b539fd9c0306a2216a1f0435808615be12f6,,1.0,,0.5,0.050000000000000044,0.0,0.5,0.5,0.0,0.0,0.5,33230,SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,0.07142857142857142,0.2,0.0,1.0,csm,1.0,2984,0.0005682,edfcd642-6f06-432c-978d-713e170da1d6,0.0
0.0,3bbffb34bfa7ca1d720adb59b1292e711253d659c254ba2508120814731487be,,0.25,,0.5,0.09999999999999998,0.0,0.5,0.5,0.0,0.28571428571428575,0.0,77177,SYN-CSM-001,550a8de2-2845-4d0b-81e9-6d595d710722,8,0.125,0.4,,,hybrid_rag,0.3333333333333333,2159,0.00048494999999999994,091f811f-7b69-4a15-854b-66affa8ff209,0.0
0.2,41d3f06c6845994e4c934d0e9dcae8f4b308de3c8b2a246b6ef4f4cc316ea384,,1.0,,0.625,0.0,0.0,0.625,0.625,0.0,0.22222222222222224,0.0,77559,SYN-CSM-001,550a8de2-2845-4d0b-81e9-6d595d710722,8,0.2222222222222222,0.4,,,rolling_summary,0.6666666666666666,3035,0.0007436999999999999,26f22e96-6c04-45e2-b4bf-f56bc18070e5,0.0
,862a2fd959ce03ee215fdf2b78cfbfae450acd775c3f4f9be9ef5e9329e12bc0,,0.25,,,,,,,,,0.0,8184,SYN-CSM-001,550a8de2-2845-4d0b-81e9-6d595d710722,8,0.0,0.0,,,long_context,0.3333333333333333,1299,0.00025875,37bac32a-9bff-4bb3-bcc9-11485e8786ba,
0.4,67fcc80bf8604eaca42318dfa6ab31cc45952988dda91f74cd907f2e7101e7b6,,1.0,,0.75,0.07500000000000001,0.0,0.75,0.75,0.0,0.25,0.0,76922,SYN-CSM-001,550a8de2-2845-4d0b-81e9-6d595d710722,8,0.05555555555555555,0.2,,,graph_rag,0.6666666666666666,2438,0.0006069000000000001,3e51ddb9-0a85-46c9-9360-2274f15790d4,0.0
0.25,1e8bade684d3393f7a2d36b9a5ce1f7b1d8b1b7b67b449c80f01f0e7cf02840f,,0.5,,0.75,0.185,0.0,0.75,0.75,0.0,0.0,0.0,76273,SYN-CSM-001,550a8de2-2845-4d0b-81e9-6d595d710722,8,0.0,0.0,,,dense_rag,0.3333333333333333,1518,0.0003789,3e6e7955-3611-4b17-a0cf-f7e5b3f2b056,0.0
0.6,6f7dc9e4fc7426fa1dacf37e1c13b2cb80eff3d183271d5ce4362b8ea68389e6,,0.5,,0.875,0.0,0.0,0.875,0.875,0.0,0.25,1.0,73147,SYN-CSM-001,550a8de2-2845-4d0b-81e9-6d595d710722,8,0.05555555555555555,0.2,,,hippo_rag,0.0,2404,0.0005869499999999999,b31f2a97-bcc7-4f69-9e34-f3b610939d3b,0.0
0.2,8fb163b83b1c7107b0182ba33e121a166a31d8e0c81d45fc70aac3f86bd8e578,,0.75,,0.625,,0.0,0.625,0.625,0.0,0.0,0.0,54971,SYN-CSM-001,550a8de2-2845-4d0b-81e9-6d595d710722,8,0.0,0.0,0.0,1.0,csm,0.3333333333333333,3602,0.0007959,ec875986-c671-4d5d-8d49-d9ebb2d46388,0.0
0.0,09a61f8401073de885d7e14465c48b8138ffded9607497bf55c050360ed46391,,,,0.5,0.09999999999999998,0.0,0.5,0.5,0.0,0.0,0.0,43623,SYN-CSM-001,84891faf-410d-4423-b28a-a28ecd4ec38f,9,0.0,0.0,0.0,,csm,,3269,0.0005781,2f1372dd-5746-4f86-b088-d76ce975536b,0.0
0.0,66e458993f6a84725c67f8641996729ee6a121b858bb4bc27619de38ef09938e,,,,0.5,0.050000000000000044,0.0,0.5,0.5,0.0,0.33333333333333337,1.0,75489,SYN-CSM-001,84891faf-410d-4423-b28a-a28ecd4ec38f,9,0.125,0.4,,,hybrid_rag,,1946,0.00038009999999999997,42fb067b-c274-4f3f-9581-9b1fd4a36cbd,0.0
0.0,39550cb5603c6964a26fc588b8b2229c4b95954c908ac0e210af7b4eae3d6bb5,,,,0.5,0.09999999999999998,0.0,0.5,0.5,0.0,0.33333333333333337,1.0,75889,SYN-CSM-001,84891faf-410d-4423-b28a-a28ecd4ec38f,9,0.1,0.4,,,graph_rag,,2351,0.0004431,5adbfa1b-e223-478c-9308-caf16d815009,0.0
0.0,1d9fd3a376ca4134feded994bb1dc23b33ee6f53bbeb8540fc36809e79b7c46a,,,,0.25,,0.0,0.25,0.25,0.5,0.0,0.0,21703,SYN-CSM-001,84891faf-410d-4423-b28a-a28ecd4ec38f,9,0.0,0.0,,,long_context,,1523,0.0003909,83256340-d8db-4c00-a1b5-0ffdfa036c8b,0.5
0.0,39550cb5603c6964a26fc588b8b2229c4b95954c908ac0e210af7b4eae3d6bb5,,,,0.5,,0.0,0.5,0.5,0.0,0.33333333333333337,1.0,71906,SYN-CSM-001,84891faf-410d-4423-b28a-a28ecd4ec38f,9,0.1111111111111111,0.4,,,hippo_rag,,2126,0.00039945,909380f2-544c-4c56-82e8-27601452331f,0.0
0.0,9d51459bb9d931f8bda41f2f9ad695ceedaccac7f895fe3d7c010335707a073c,,,,0.5,0.09999999999999998,0.0,0.5,0.5,0.0,0.0,0.0,75818,SYN-CSM-001,84891faf-410d-4423-b28a-a28ecd4ec38f,9,0.2222222222222222,0.4,,,rolling_summary,,2592,0.00047519999999999995,9ebfe2ac-b342-47e3-ab7e-11baaa93e49a,0.0
0.0,2fde76429832d0ba1934e37469a38faab94cd5c1048ffa660e860cc6c50013e8,,,,0.0,,,0.0,0.0,1.0,,0.0,75689,SYN-CSM-001,84891faf-410d-4423-b28a-a28ecd4ec38f,9,0.0,0.0,,,dense_rag,,1573,0.00033,c852fd87-b451-4f31-81cb-ee3bda278f25,1.0
0.0,8d5c346b6420bccc5b9165ad5091b9f93f3c16d9add2f2d1365180168996840c,1.0,,,0.5,,0.0,0.5,0.5,0.0,0.0625,0.0,76450,SYN-CSM-001,a9b00bb9-cd85-4100-96e8-d35aa8eba79e,10,0.16666666666666666,0.07407407407407407,,,hybrid_rag,,1921,0.00048344999999999996,4262f0dc-89ac-4090-b3f5-98995e26bb40,0.0
0.0,2742e37b71347bb3e1724305eb5e03d879ae7a5fa258c4f7f7112c45ca09cfbd,,,,0.5,0.07500000000000001,0.0,0.5,0.5,0.0,0.0,0.0,26743,SYN-CSM-001,a9b00bb9-cd85-4100-96e8-d35aa8eba79e,10,0.0,0.0,,,long_context,,1834,0.0005694,51744693-2bbd-4584-b966-8858d8db3821,0.0
0.0,e573ffeb94d4fa28620480b4fff23103089170508cc04b056e25989b2fe894da,1.0,,,0.5,0.3,0.0,0.5,0.5,0.0,0.13793103448275862,0.0,76357,SYN-CSM-001,a9b00bb9-cd85-4100-96e8-d35aa8eba79e,10,0.2,0.07407407407407407,,,graph_rag,,1767,0.00048825,7bc0d076-bec3-40c7-a2e9-74dfdabcca31,0.0
0.0,6ae83a111182720012a8f7d6931b1bf410f048510be77ba8ee62ab1b1a7dfb23,,,,0.5,0.0666666666666667,0.0,0.5,0.5,0.0,0.0,0.0,41250,SYN-CSM-001,a9b00bb9-cd85-4100-96e8-d35aa8eba79e,10,0.0,0.0,0.0,,csm,,3705,0.0008316,a6a18898-ee1e-4e02-8fbe-711865aebdf5,0.0
0.0,62e77622c2296849c13a7a769da864aa735bdc9fccede46c01e8cbd4a34aa973,1.0,,,0.5,0.15000000000000002,0.0,0.5,0.5,0.0,0.06451612903225806,0.0,77061,SYN-CSM-001,a9b00bb9-cd85-4100-96e8-d35aa8eba79e,10,0.2,0.07407407407407407,,,dense_rag,,1728,0.00045989999999999996,d0f844e9-49ab-4bbd-9705-a41956f8462d,0.0
0.0,faa8cb2d4ed1153a08f9eec46287cbd173d9722bbd36b00da577de4ac7107103,,,,0.5,0.07500000000000001,0.0,0.5,0.5,0.0,0.0625,0.0,77424,SYN-CSM-001,a9b00bb9-cd85-4100-96e8-d35aa8eba79e,10,0.1111111111111111,0.037037037037037035,,,rolling_summary,,2642,0.0007284,daa654eb-78b4-4b9f-9c16-0c0b780e46f6,0.0
0.0,b25880dbcbbf2fc251454d5b23eae22a51dda1d9a99324951b56d728ba122c10,1.0,,,0.5,0.19999999999999996,0.0,0.5,0.5,0.0,0.13793103448275862,0.0,72593,SYN-CSM-001,a9b00bb9-cd85-4100-96e8-d35aa8eba79e,10,0.2,0.07407407407407407,,,hippo_rag,,1682,0.00043859999999999993,f980cf71-b214-47f1-892f-1b6631ce087f,0.0
