patient,question_id,question_number,system,turn_id,metric_name,observation_value,applicable,reason_not_applicable,numerator,denominator,audit_file,calculation_reason
SYN-CSM-001,46840edd-6bce-407b-a12a-85779c1bb659,6,csm_v3,ca5ab13f-a28a-46a6-a345-44f6e19f4502,activation_precision,0.0,True,NULL,0,11,csm_activation_audit.csv,activated_state_canonical_evidence_precision
SYN-CSM-001,46840edd-6bce-407b-a12a-85779c1bb659,6,csm_v3,ca5ab13f-a28a-46a6-a345-44f6e19f4502,activation_recall,0.0,True,NULL,0,5,csm_activation_audit.csv,activated_state_canonical_evidence_recall
SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,csm_v3,9aadb852-025e-478f-9710-2ee59eb1f23a,activation_precision,0.0,True,NULL,0,11,csm_activation_audit.csv,activated_state_canonical_evidence_precision
SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,csm_v3,9aadb852-025e-478f-9710-2ee59eb1f23a,activation_recall,0.0,True,NULL,0,5,csm_activation_audit.csv,activated_state_canonical_evidence_recall
SYN-CSM-001,550a8de2-2845-4d0b-81e9-6d595d710722,8,csm_v3,265defdb-d13b-40e2-98cf-6a286818b73a,activation_precision,0.0,True,NULL,0,5,csm_activation_audit.csv,activated_state_canonical_evidence_precision
SYN-CSM-001,550a8de2-2845-4d0b-81e9-6d595d710722,8,csm_v3,265defdb-d13b-40e2-98cf-6a286818b73a,activation_recall,0.0,True,NULL,0,5,csm_activation_audit.csv,activated_state_canonical_evidence_recall
SYN-CSM-001,84891faf-410d-4423-b28a-a28ecd4ec38f,9,csm_v3,ce72261f-39c4-4fc4-805f-cbc607fea8df,activation_precision,0.0,True,NULL,0,5,csm_activation_audit.csv,activated_state_canonical_evidence_precision
SYN-CSM-001,84891faf-410d-4423-b28a-a28ecd4ec38f,9,csm_v3,ce72261f-39c4-4fc4-805f-cbc607fea8df,activation_recall,0.0,True,NULL,0,5,csm_activation_audit.csv,activated_state_canonical_evidence_recall
SYN-CSM-001,a9b00bb9-cd85-4100-96e8-d35aa8eba79e,10,csm_v3,9f3933f6-d119-4604-8759-bc440748d86e,activation_precision,0.0,True,NULL,0,10,csm_activation_audit.csv,activated_state_canonical_evidence_precision
SYN-CSM-001,a9b00bb9-cd85-4100-96e8-d35aa8eba79e,10,csm_v3,9f3933f6-d119-4604-8759-bc440748d86e,activation_recall,0.0,True,NULL,0,41,csm_activation_audit.csv,activated_state_canonical_evidence_recall
SYN-CSM-001,cc4d721b-bb87-4f85-a7bb-8c33a3bed863,11,csm_v3,9909cea9-cdb2-42c1-a12e-4050b6ec9953,activation_precision,0.0,True,NULL,0,12,csm_activation_audit.csv,activated_state_canonical_evidence_precision
SYN-CSM-001,cc4d721b-bb87-4f85-a7bb-8c33a3bed863,11,csm_v3,9909cea9-cdb2-42c1-a12e-4050b6ec9953,activation_recall,0.0,True,NULL,0,3,csm_activation_audit.csv,activated_state_canonical_evidence_recall
SYN-CSM-001,31ca0caf-aff8-4216-a906-f6094c742fac,12,csm_v3,b71df394-fe0c-4f32-9a9b-74e805016cb2,activation_precision,0.0,True,NULL,0,11,csm_activation_audit.csv,activated_state_canonical_evidence_precision
SYN-CSM-001,31ca0caf-aff8-4216-a906-f6094c742fac,12,csm_v3,b71df394-fe0c-4f32-9a9b-74e805016cb2,activation_recall,0.0,True,NULL,0,7,csm_activation_audit.csv,activated_state_canonical_evidence_recall
SYN-CSM-001,ca2092fc-db7c-4c0d-a05e-edd51ba942b1,13,csm_v3,50aa4cff-d8e0-49c4-9328-5eabd4c94b74,activation_precision,0.16666666666666666,True,NULL,1,6,csm_activation_audit.csv,activated_state_canonical_evidence_precision
SYN-CSM-001,ca2092fc-db7c-4c0d-a05e-edd51ba942b1,13,csm_v3,50aa4cff-d8e0-49c4-9328-5eabd4c94b74,activation_recall,0.2,True,NULL,1,5,csm_activation_audit.csv,activated_state_canonical_evidence_recall
SYN-CSM-001,f55dd581-fa09-45df-9f2c-1d26b0cb6b79,14,csm_v3,f6a81f2f-e898-4ca1-9124-ecaa5b6432ef,activation_precision,0.0,True,NULL,0,5,csm_activation_audit.csv,activated_state_canonical_evidence_precision
SYN-CSM-001,f55dd581-fa09-45df-9f2c-1d26b0cb6b79,14,csm_v3,f6a81f2f-e898-4ca1-9124-ecaa5b6432ef,activation_recall,0.0,True,NULL,0,5,csm_activation_audit.csv,activated_state_canonical_evidence_recall
SYN-CSM-001,301ab931-32cf-4ccd-983d-0e87f18d149d,15,csm_v3,ed0ea07a-3056-4fcd-a3bb-cf0fe41cad8d,activation_precision,0.0,True,NULL,0,11,csm_activation_audit.csv,activated_state_canonical_evidence_precision
SYN-CSM-001,301ab931-32cf-4ccd-983d-0e87f18d149d,15,csm_v3,ed0ea07a-3056-4fcd-a3bb-cf0fe41cad8d,activation_recall,0.0,True,NULL,0,7,csm_activation_audit.csv,activated_state_canonical_evidence_recall
SYN-CSM-001,1c2a0ea3-34ec-4dba-b90b-5d9c975b02c2,16,csm_v3,0d2b3af0-a045-458d-b491-b6c962c71855,activation_precision,0.0,True,NULL,0,12,csm_activation_audit.csv,activated_state_canonical_evidence_precision
SYN-CSM-001,1c2a0ea3-34ec-4dba-b90b-5d9c975b02c2,16,csm_v3,0d2b3af0-a045-458d-b491-b6c962c71855,activation_recall,0.0,True,NULL,0,3,csm_activation_audit.csv,activated_state_canonical_evidence_recall
SYN-CSM-001,35dce774-9d0f-44d8-8eae-4ba676c120a2,17,csm_v3,22b17281-6382-42cc-9a0d-1eccb78e0c1a,activation_precision,0.0,True,NULL,0,10,csm_activation_audit.csv,activated_state_canonical_evidence_precision
SYN-CSM-001,35dce774-9d0f-44d8-8eae-4ba676c120a2,17,csm_v3,22b17281-6382-42cc-9a0d-1eccb78e0c1a,activation_recall,0.0,True,NULL,0,11,csm_activation_audit.csv,activated_state_canonical_evidence_recall
SYN-CSM-001,47623734-9356-420f-a72e-4254bb563734,18,csm_v3,20df5962-14bc-4410-a05f-78cb152a0683,activation_precision,0.0,True,NULL,0,9,csm_activation_audit.csv,activated_state_canonical_evidence_precision
SYN-CSM-001,47623734-9356-420f-a72e-4254bb563734,18,csm_v3,20df5962-14bc-4410-a05f-78cb152a0683,activation_recall,0.0,True,NULL,0,9,csm_activation_audit.csv,activated_state_canonical_evidence_recall
SYN-CSM-001,54a7e502-3345-4d0a-a2e7-e7795358e8be,19,csm_v3,bc05c230-855d-4be5-a4ea-ea2354b227e6,activation_precision,0.0,True,NULL,0,11,csm_activation_audit.csv,activated_state_canonical_evidence_precision
SYN-CSM-001,54a7e502-3345-4d0a-a2e7-e7795358e8be,19,csm_v3,bc05c230-855d-4be5-a4ea-ea2354b227e6,activation_recall,0.0,True,NULL,0,3,csm_activation_audit.csv,activated_state_canonical_evidence_recall
SYN-CSM-001,420c7fb0-9c67-4d4b-9362-a06258e41a58,20,csm_v3,4d57b8e2-8364-4fd8-86b5-eac8f581a6d8,activation_precision,0.0,True,NULL,0,10,csm_activation_audit.csv,activated_state_canonical_evidence_precision
SYN-CSM-001,420c7fb0-9c67-4d4b-9362-a06258e41a58,20,csm_v3,4d57b8e2-8364-4fd8-86b5-eac8f581a6d8,activation_recall,0.0,True,NULL,0,11,csm_activation_audit.csv,activated_state_canonical_evidence_recall
SYN-CSM-002,30307c8a-cc0c-41c9-82c6-b07cc03afea9,1,csm_v3,b4142752-ded8-4bf1-85f0-20e3c8f79d95,activation_precision,0.25,True,NULL,1,4,csm_activation_audit.csv,activated_state_canonical_evidence_precision
SYN-CSM-002,30307c8a-cc0c-41c9-82c6-b07cc03afea9,1,csm_v3,b4142752-ded8-4bf1-85f0-20e3c8f79d95,activation_recall,0.25,True,NULL,1,4,csm_activation_audit.csv,activated_state_canonical_evidence_recall
SYN-CSM-002,3d39af0b-3a26-44b7-9b4c-b1db57a4e317,2,csm_v3,4e57e6f6-87e2-481b-8679-a252cd06b548,activation_precision,0.0,True,NULL,0,4,csm_activation_audit.csv,activated_state_canonical_evidence_precision
SYN-CSM-002,3d39af0b-3a26-44b7-9b4c-b1db57a4e317,2,csm_v3,4e57e6f6-87e2-481b-8679-a252cd06b548,activation_recall,0.0,True,NULL,0,3,csm_activation_audit.csv,activated_state_canonical_evidence_recall
SYN-CSM-002,d643813f-7e4b-4c5b-b818-279664a78cb1,3,csm_v3,03f9faee-ee94-4e98-95dc-fb78f681aa9f,activation_precision,0.0,True,NULL,0,4,csm_activation_audit.csv,activated_state_canonical_evidence_precision
SYN-CSM-002,d643813f-7e4b-4c5b-b818-279664a78cb1,3,csm_v3,03f9faee-ee94-4e98-95dc-fb78f681aa9f,activation_recall,0.0,True,NULL,0,5,csm_activation_audit.csv,activated_state_canonical_evidence_recall
SYN-CSM-002,1d986722-96bb-4cc0-b65e-0c2bfc4886ce,4,csm_v3,9598fe7f-6bf5-471c-a5a6-758b608bdf6a,activation_precision,0.0,True,NULL,0,5,csm_activation_audit.csv,activated_state_canonical_evidence_precision
SYN-CSM-002,1d986722-96bb-4cc0-b65e-0c2bfc4886ce,4,csm_v3,9598fe7f-6bf5-471c-a5a6-758b608bdf6a,activation_recall,0.0,True,NULL,0,5,csm_activation_audit.csv,activated_state_canonical_evidence_recall
SYN-CSM-002,949c11ac-d94d-4d47-aa76-74419b3d2bdb,5,csm_v3,a0ee0614-1f05-42c0-829c-2c4ca0fabc60,activation_precision,0.0,True,NULL,0,4,csm_activation_audit.csv,activated_state_canonical_evidence_precision
SYN-CSM-002,949c11ac-d94d-4d47-aa76-74419b3d2bdb,5,csm_v3,a0ee0614-1f05-42c0-829c-2c4ca0fabc60,activation_recall,0.0,True,NULL,0,7,csm_activation_audit.csv,activated_state_canonical_evidence_recall
SYN-CSM-002,9cfc995f-2ec0-43ac-845c-b8d8c4ed92b3,6,csm_v3,489d407d-bb6d-4eec-9145-c30c3258c58b,activation_precision,0.0,True,NULL,0,4,csm_activation_audit.csv,activated_state_canonical_evidence_precision
SYN-CSM-002,9cfc995f-2ec0-43ac-845c-b8d8c4ed92b3,6,csm_v3,489d407d-bb6d-4eec-9145-c30c3258c58b,activation_recall,0.0,True,NULL,0,3,csm_activation_audit.csv,activated_state_canonical_evidence_recall
SYN-CSM-002,cb564472-7a82-4768-8130-9a35b34a62af,7,csm_v3,5e163827-38e4-4937-9b70-96fc5eb9f623,activation_precision,0.0,True,NULL,0,4,csm_activation_audit.csv,activated_state_canonical_evidence_precision
SYN-CSM-002,cb564472-7a82-4768-8130-9a35b34a62af,7,csm_v3,5e163827-38e4-4937-9b70-96fc5eb9f623,activation_recall,0.0,True,NULL,0,7,csm_activation_audit.csv,activated_state_canonical_evidence_recall
SYN-CSM-002,a94055bd-eb41-4620-972c-ed63e6d4b9c6,8,csm_v3,793e34b2-a9dc-4622-9270-cda5d49fc451,activation_precision,0.0,True,NULL,0,5,csm_activation_audit.csv,activated_state_canonical_evidence_precision
SYN-CSM-002,a94055bd-eb41-4620-972c-ed63e6d4b9c6,8,csm_v3,793e34b2-a9dc-4622-9270-cda5d49fc451,activation_recall,0.0,True,NULL,0,41,csm_activation_audit.csv,activated_state_canonical_evidence_recall
SYN-CSM-002,f578bd4b-3d7b-4780-a2c5-ae5464972097,9,csm_v3,b61c50db-e291-4d7e-a1e9-ecf4afe14dfd,activation_precision,0.0,True,NULL,0,5,csm_activation_audit.csv,activated_state_canonical_evidence_precision
SYN-CSM-002,f578bd4b-3d7b-4780-a2c5-ae5464972097,9,csm_v3,b61c50db-e291-4d7e-a1e9-ecf4afe14dfd,activation_recall,0.0,True,NULL,0,7,csm_activation_audit.csv,activated_state_canonical_evidence_recall
SYN-CSM-002,a6c0fe99-c6bc-490b-bff8-6e3ba8ae8dbd,10,csm_v3,b770cfed-9019-4f4c-a79c-60ee8c627de3,activation_precision,0.06666666666666667,True,NULL,1,15,csm_activation_audit.csv,activated_state_canonical_evidence_precision
SYN-CSM-002,a6c0fe99-c6bc-490b-bff8-6e3ba8ae8dbd,10,csm_v3,b770cfed-9019-4f4c-a79c-60ee8c627de3,activation_recall,0.3333333333333333,True,NULL,1,3,csm_activation_audit.csv,activated_state_canonical_evidence_recall
SYN-CSM-002,4f01c286-c719-4cf7-a0dc-1736700ca65a,11,csm_v3,428b8334-f082-46bb-81d6-60807515bd39,activation_precision,0.25,True,NULL,1,4,csm_activation_audit.csv,activated_state_canonical_evidence_precision
SYN-CSM-002,4f01c286-c719-4cf7-a0dc-1736700ca65a,11,csm_v3,428b8334-f082-46bb-81d6-60807515bd39,activation_recall,0.125,True,NULL,1,8,csm_activation_audit.csv,activated_state_canonical_evidence_recall
SYN-CSM-002,72d1b9ca-0dd0-403e-b03f-f0eded14a7ab,12,csm_v3,3b82c8a7-80fe-4c26-ad94-ed5626df595e,activation_precision,0.08333333333333333,True,NULL,1,12,csm_activation_audit.csv,activated_state_canonical_evidence_precision
SYN-CSM-002,72d1b9ca-0dd0-403e-b03f-f0eded14a7ab,12,csm_v3,3b82c8a7-80fe-4c26-ad94-ed5626df595e,activation_recall,0.043478260869565216,True,NULL,1,23,csm_activation_audit.csv,activated_state_canonical_evidence_recall
SYN-CSM-002,7eb38edb-9b7f-421f-845d-15c8672a923f,13,csm_v3,a8b2c8dc-cb34-4a80-ba7c-560bbd7f7e07,activation_precision,0.0,True,NULL,0,4,csm_activation_audit.csv,activated_state_canonical_evidence_precision
SYN-CSM-002,7eb38edb-9b7f-421f-845d-15c8672a923f,13,csm_v3,a8b2c8dc-cb34-4a80-ba7c-560bbd7f7e07,activation_recall,0.0,True,NULL,0,4,csm_activation_audit.csv,activated_state_canonical_evidence_recall
SYN-CSM-002,8c5c60d8-65e4-4f31-982c-0f2a7883cc93,14,csm_v3,25a0d108-d8e8-4525-8c54-8ca35e9079f3,activation_precision,0.0,True,NULL,0,4,csm_activation_audit.csv,activated_state_canonical_evidence_precision
SYN-CSM-002,8c5c60d8-65e4-4f31-982c-0f2a7883cc93,14,csm_v3,25a0d108-d8e8-4525-8c54-8ca35e9079f3,activation_recall,0.0,True,NULL,0,5,csm_activation_audit.csv,activated_state_canonical_evidence_recall
SYN-CSM-002,8bbf1cae-b708-4a3b-beac-18915e481fc0,15,csm_v3,ff6ccf6f-d059-49e3-b556-b678f6409d82,activation_precision,0.0,True,NULL,0,4,csm_activation_audit.csv,activated_state_canonical_evidence_precision
SYN-CSM-002,8bbf1cae-b708-4a3b-beac-18915e481fc0,15,csm_v3,ff6ccf6f-d059-49e3-b556-b678f6409d82,activation_recall,0.0,True,NULL,0,11,csm_activation_audit.csv,activated_state_canonical_evidence_recall
SYN-CSM-002,016722eb-dde1-46f8-817e-5ae7fa78a4e9,16,csm_v3,bd3a40f9-33c7-4170-a49a-b280d227dca9,activation_precision,0.0,True,NULL,0,4,csm_activation_audit.csv,activated_state_canonical_evidence_precision
SYN-CSM-002,016722eb-dde1-46f8-817e-5ae7fa78a4e9,16,csm_v3,bd3a40f9-33c7-4170-a49a-b280d227dca9,activation_recall,0.0,True,NULL,0,7,csm_activation_audit.csv,activated_state_canonical_evidence_recall
SYN-CSM-002,b1a9f611-67d9-41b2-88b5-0a4f2da21474,17,csm_v3,5c42933c-6a38-456f-ad20-faecffae1c16,activation_precision,0.0,True,NULL,0,12,csm_activation_audit.csv,activated_state_canonical_evidence_precision
SYN-CSM-002,b1a9f611-67d9-41b2-88b5-0a4f2da21474,17,csm_v3,5c42933c-6a38-456f-ad20-faecffae1c16,activation_recall,0.0,True,NULL,0,5,csm_activation_audit.csv,activated_state_canonical_evidence_recall
SYN-CSM-002,6accdf25-02cc-493a-b800-7f601a461f8d,18,csm_v3,ea8e55ae-2c23-485b-b24c-dcba5144722c,activation_precision,0.0,True,NULL,0,4,csm_activation_audit.csv,activated_state_canonical_evidence_precision
SYN-CSM-002,6accdf25-02cc-493a-b800-7f601a461f8d,18,csm_v3,ea8e55ae-2c23-485b-b24c-dcba5144722c,activation_recall,0.0,True,NULL,0,9,csm_activation_audit.csv,activated_state_canonical_evidence_recall
SYN-CSM-002,aad63e40-062e-40c2-a0e6-e57c33763657,19,csm_v3,9fa3f2d7-2d94-4bd3-b26f-6a75dcd058cd,activation_precision,0.0,True,NULL,0,4,csm_activation_audit.csv,activated_state_canonical_evidence_precision
SYN-CSM-002,aad63e40-062e-40c2-a0e6-e57c33763657,19,csm_v3,9fa3f2d7-2d94-4bd3-b26f-6a75dcd058cd,activation_recall,0.0,True,NULL,0,5,csm_activation_audit.csv,activated_state_canonical_evidence_recall
SYN-CSM-002,7c02223e-35a6-43a5-9fee-70111d63d4bb,20,csm_v3,de0c6135-e6f8-42a0-aaac-c87ae7c72e53,activation_precision,0.0,True,NULL,0,6,csm_activation_audit.csv,activated_state_canonical_evidence_precision
SYN-CSM-002,7c02223e-35a6-43a5-9fee-70111d63d4bb,20,csm_v3,de0c6135-e6f8-42a0-aaac-c87ae7c72e53,activation_recall,0.0,True,NULL,0,11,csm_activation_audit.csv,activated_state_canonical_evidence_recall
SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,csm_v3,082e107e-5ddc-42f8-a234-d6f91534fbfd,activation_precision,0.5,True,NULL,3,6,csm_activation_audit.csv,activated_state_canonical_evidence_precision
SYN-CSM-003,4366257c-d58a-46ea-b76c-c4daa784c892,1,csm_v3,082e107e-5ddc-42f8-a234-d6f91534fbfd,activation_recall,0.5,True,NULL,3,6,csm_activation_audit.csv,activated_state_canonical_evidence_recall
SYN-CSM-003,e7fd9828-416e-4940-b38f-3f9c4459a432,2,csm_v3,d979e4e1-c0cc-43d8-9412-94ac2b8b055b,activation_precision,0.16666666666666666,True,NULL,1,6,csm_activation_audit.csv,activated_state_canonical_evidence_precision
SYN-CSM-003,e7fd9828-416e-4940-b38f-3f9c4459a432,2,csm_v3,d979e4e1-c0cc-43d8-9412-94ac2b8b055b,activation_recall,0.25,True,NULL,1,4,csm_activation_audit.csv,activated_state_canonical_evidence_recall
SYN-CSM-003,06cc89c6-952c-4a40-bd0c-02a072635e1f,3,csm_v3,54dbaf85-a62d-4237-807f-265826901680,activation_precision,0.0,True,NULL,0,5,csm_activation_audit.csv,activated_state_canonical_evidence_precision
SYN-CSM-003,06cc89c6-952c-4a40-bd0c-02a072635e1f,3,csm_v3,54dbaf85-a62d-4237-807f-265826901680,activation_recall,0.0,True,NULL,0,5,csm_activation_audit.csv,activated_state_canonical_evidence_recall
SYN-CSM-003,07dad0fb-83da-47f4-9994-a025b0de8c54,4,csm_v3,642383ed-3627-47ab-a343-89deff930b76,activation_precision,0.0,True,NULL,0,4,csm_activation_audit.csv,activated_state_canonical_evidence_precision
SYN-CSM-003,07dad0fb-83da-47f4-9994-a025b0de8c54,4,csm_v3,642383ed-3627-47ab-a343-89deff930b76,activation_recall,0.0,True,NULL,0,5,csm_activation_audit.csv,activated_state_canonical_evidence_recall
SYN-CSM-003,c89f4283-5571-478e-9046-b564fa3cbd32,5,csm_v3,5d1042d8-72db-402b-b30b-845c13126fcf,activation_precision,0.0,True,NULL,0,7,csm_activation_audit.csv,activated_state_canonical_evidence_precision
SYN-CSM-003,c89f4283-5571-478e-9046-b564fa3cbd32,5,csm_v3,5d1042d8-72db-402b-b30b-845c13126fcf,activation_recall,0.0,True,NULL,0,3,csm_activation_audit.csv,activated_state_canonical_evidence_recall
SYN-CSM-003,9ad22abe-1acd-4e4d-bb71-4827ae2cb1a8,6,csm_v3,3d031a66-7cdb-49c5-9864-a3304408ff54,activation_precision,0.14285714285714285,True,NULL,1,7,csm_activation_audit.csv,activated_state_canonical_evidence_precision
SYN-CSM-003,9ad22abe-1acd-4e4d-bb71-4827ae2cb1a8,6,csm_v3,3d031a66-7cdb-49c5-9864-a3304408ff54,activation_recall,0.25,True,NULL,1,4,csm_activation_audit.csv,activated_state_canonical_evidence_recall
SYN-CSM-003,721ef671-2582-4545-9e29-b973428ddc3a,7,csm_v3,87eef013-8d1d-4b49-a3a3-19a5027a3216,activation_precision,0.0,True,NULL,0,11,csm_activation_audit.csv,activated_state_canonical_evidence_precision
SYN-CSM-003,721ef671-2582-4545-9e29-b973428ddc3a,7,csm_v3,87eef013-8d1d-4b49-a3a3-19a5027a3216,activation_recall,0.0,True,NULL,0,5,csm_activation_audit.csv,activated_state_canonical_evidence_recall
SYN-CSM-003,58f22900-79ec-4151-8e21-dbe14b434856,8,csm_v3,3e3f62e8-8f49-4b9d-a12b-a18fc477e29a,activation_precision,0.14285714285714285,True,NULL,1,7,csm_activation_audit.csv,activated_state_canonical_evidence_precision
SYN-CSM-003,58f22900-79ec-4151-8e21-dbe14b434856,8,csm_v3,3e3f62e8-8f49-4b9d-a12b-a18fc477e29a,activation_recall,0.25,True,NULL,1,4,csm_activation_audit.csv,activated_state_canonical_evidence_recall
SYN-CSM-003,deff71db-29ab-49f6-b778-9ab383de5ffd,9,csm_v3,4335cdd1-2074-4483-8e44-2ce93fac774d,activation_precision,0.0,True,NULL,0,6,csm_activation_audit.csv,activated_state_canonical_evidence_precision
SYN-CSM-003,deff71db-29ab-49f6-b778-9ab383de5ffd,9,csm_v3,4335cdd1-2074-4483-8e44-2ce93fac774d,activation_recall,0.0,True,NULL,0,3,csm_activation_audit.csv,activated_state_canonical_evidence_recall
SYN-CSM-003,dfe6c54c-167e-45c5-9e2a-d6a9fbe9e85d,10,csm_v3,ec426a4e-b486-45c1-a667-150ca6ed835b,activation_precision,0.0,True,NULL,0,7,csm_activation_audit.csv,activated_state_canonical_evidence_precision
SYN-CSM-003,dfe6c54c-167e-45c5-9e2a-d6a9fbe9e85d,10,csm_v3,ec426a4e-b486-45c1-a667-150ca6ed835b,activation_recall,0.0,True,NULL,0,5,csm_activation_audit.csv,activated_state_canonical_evidence_recall
SYN-CSM-003,37ad3dba-df4c-4cde-9bd8-b359d00099bf,11,csm_v3,df34d24d-a950-458c-a09c-551dc86d5c46,activation_precision,0.0,True,NULL,0,8,csm_activation_audit.csv,activated_state_canonical_evidence_precision
SYN-CSM-003,37ad3dba-df4c-4cde-9bd8-b359d00099bf,11,csm_v3,df34d24d-a950-458c-a09c-551dc86d5c46,activation_recall,0.0,True,NULL,0,7,csm_activation_audit.csv,activated_state_canonical_evidence_recall
SYN-CSM-003,e5eec9d0-ca07-4176-aad6-8b0e42cd2eac,12,csm_v3,7ce52579-926b-4dcf-a21c-681385344b60,activation_precision,0.0,True,NULL,0,7,csm_activation_audit.csv,activated_state_canonical_evidence_precision
SYN-CSM-003,e5eec9d0-ca07-4176-aad6-8b0e42cd2eac,12,csm_v3,7ce52579-926b-4dcf-a21c-681385344b60,activation_recall,0.0,True,NULL,0,41,csm_activation_audit.csv,activated_state_canonical_evidence_recall
SYN-CSM-003,cdaf0fa3-5d67-495d-a181-8c9bb23b0b6b,13,csm_v3,14aa1aec-d9b9-4a77-9d7d-9c48d638ba59,activation_precision,0.09090909090909091,True,NULL,1,11,csm_activation_audit.csv,activated_state_canonical_evidence_precision
SYN-CSM-003,cdaf0fa3-5d67-495d-a181-8c9bb23b0b6b,13,csm_v3,14aa1aec-d9b9-4a77-9d7d-9c48d638ba59,activation_recall,0.3333333333333333,True,NULL,1,3,csm_activation_audit.csv,activated_state_canonical_evidence_recall
SYN-CSM-003,7bec0c49-ab48-44f8-8e80-cb8cfdb0b64a,14,csm_v3,2da76a6a-0ae3-4f60-a525-5dc459714c4a,activation_precision,0.0,True,NULL,0,6,csm_activation_audit.csv,activated_state_canonical_evidence_precision
SYN-CSM-003,7bec0c49-ab48-44f8-8e80-cb8cfdb0b64a,14,csm_v3,2da76a6a-0ae3-4f60-a525-5dc459714c4a,activation_recall,0.0,True,NULL,0,5,csm_activation_audit.csv,activated_state_canonical_evidence_recall
SYN-CSM-003,3faf65c0-c3c9-4bd5-b193-b2e277c1ee63,15,csm_v3,0d67cf99-b327-43bd-962c-76204025d7a6,activation_precision,0.0,True,NULL,0,5,csm_activation_audit.csv,activated_state_canonical_evidence_precision
SYN-CSM-003,3faf65c0-c3c9-4bd5-b193-b2e277c1ee63,15,csm_v3,0d67cf99-b327-43bd-962c-76204025d7a6,activation_recall,0.0,True,NULL,0,7,csm_activation_audit.csv,activated_state_canonical_evidence_recall
SYN-CSM-003,8b1b6a2d-cc13-4491-b612-d13fca3bc68f,16,csm_v3,38b518a1-a2a8-44a1-a5c5-3cb7cf18dd29,activation_precision,0.0,True,NULL,0,7,csm_activation_audit.csv,activated_state_canonical_evidence_precision
SYN-CSM-003,8b1b6a2d-cc13-4491-b612-d13fca3bc68f,16,csm_v3,38b518a1-a2a8-44a1-a5c5-3cb7cf18dd29,activation_recall,0.0,True,NULL,0,5,csm_activation_audit.csv,activated_state_canonical_evidence_recall
SYN-CSM-003,7af7f126-e4ad-40b9-af47-8a0c500dcb4f,17,csm_v3,8f4ed741-b6ee-4b04-87da-cbe6421f0a6e,activation_precision,0.16666666666666666,True,NULL,2,12,csm_activation_audit.csv,activated_state_canonical_evidence_precision
SYN-CSM-003,7af7f126-e4ad-40b9-af47-8a0c500dcb4f,17,csm_v3,8f4ed741-b6ee-4b04-87da-cbe6421f0a6e,activation_recall,0.5,True,NULL,2,4,csm_activation_audit.csv,activated_state_canonical_evidence_recall
