patient,question_id,question_number,system,turn_id,metric_name,observation_value,applicable,reason_not_applicable,numerator,denominator,audit_file,calculation_reason
SYN-CSM-001,3be7129e-5f51-4158-9f01-dfc6091679e0,4,csm_v3,65e08603-9575-4720-92d6-7ae27541c643,state_accuracy,NULL,False,missing_expected_state,NULL,NULL,state_comparison_audit.csv,missing_expected_state
SYN-CSM-001,3be7129e-5f51-4158-9f01-dfc6091679e0,4,csm_v3,65e08603-9575-4720-92d6-7ae27541c643,state_recovery_time,NULL,False,no_recovered_correction_state,NULL,NULL,correction_recovery_audit.csv,first_turn_recovery_credit_when_corrected_state_available
SYN-CSM-001,bb201dcb-8553-49e5-b593-cb878c70d391,5,csm_v3,213b58af-8265-447e-8468-3389fa591843,memory_update_accuracy,0.0,True,NULL,NULL,NULL,state_comparison_audit.csv,expected_state_transition_terms_found_in_stored_answer
SYN-CSM-001,bb201dcb-8553-49e5-b593-cb878c70d391,5,csm_v3,213b58af-8265-447e-8468-3389fa591843,state_accuracy,0.0,True,NULL,0,2,state_comparison_audit.csv,matched_expected_state_against_real_csm_state_table
SYN-CSM-001,bb201dcb-8553-49e5-b593-cb878c70d391,5,csm_v3,213b58af-8265-447e-8468-3389fa591843,state_recovery_time,NULL,False,no_recovered_correction_state,NULL,NULL,correction_recovery_audit.csv,first_turn_recovery_credit_when_corrected_state_available
SYN-CSM-001,46840edd-6bce-407b-a12a-85779c1bb659,6,csm_v3,ca5ab13f-a28a-46a6-a345-44f6e19f4502,memory_update_accuracy,NULL,False,missing_expected_state_transitions,NULL,NULL,state_comparison_audit.csv,missing_expected_state_transitions
SYN-CSM-001,46840edd-6bce-407b-a12a-85779c1bb659,6,csm_v3,ca5ab13f-a28a-46a6-a345-44f6e19f4502,state_accuracy,NULL,False,missing_expected_state,NULL,NULL,state_comparison_audit.csv,missing_expected_state
SYN-CSM-001,46840edd-6bce-407b-a12a-85779c1bb659,6,csm_v3,ca5ab13f-a28a-46a6-a345-44f6e19f4502,state_recovery_time,1.0,True,NULL,NULL,NULL,correction_recovery_audit.csv,first_turn_recovery_credit_when_corrected_state_available
SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,csm_v3,9aadb852-025e-478f-9710-2ee59eb1f23a,memory_update_accuracy,0.0,True,NULL,NULL,NULL,state_comparison_audit.csv,expected_state_transition_terms_found_in_stored_answer
SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,csm_v3,9aadb852-025e-478f-9710-2ee59eb1f23a,state_accuracy,0.0,True,NULL,0,4,state_comparison_audit.csv,matched_expected_state_against_real_csm_state_table
SYN-CSM-001,d3288fc5-3083-472f-9d66-a08ee63b8153,7,csm_v3,9aadb852-025e-478f-9710-2ee59eb1f23a,state_recovery_time,1.0,True,NULL,NULL,NULL,correction_recovery_audit.csv,first_turn_recovery_credit_when_corrected_state_available
SYN-CSM-001,550a8de2-2845-4d0b-81e9-6d595d710722,8,csm_v3,265defdb-d13b-40e2-98cf-6a286818b73a,memory_update_accuracy,0.0,True,NULL,NULL,NULL,state_comparison_audit.csv,expected_state_transition_terms_found_in_stored_answer
SYN-CSM-001,550a8de2-2845-4d0b-81e9-6d595d710722,8,csm_v3,265defdb-d13b-40e2-98cf-6a286818b73a,state_accuracy,0.0,True,NULL,0,4,state_comparison_audit.csv,matched_expected_state_against_real_csm_state_table
SYN-CSM-001,550a8de2-2845-4d0b-81e9-6d595d710722,8,csm_v3,265defdb-d13b-40e2-98cf-6a286818b73a,state_recovery_time,1.0,True,NULL,NULL,NULL,correction_recovery_audit.csv,first_turn_recovery_credit_when_corrected_state_available
SYN-CSM-001,84891faf-410d-4423-b28a-a28ecd4ec38f,9,csm_v3,ce72261f-39c4-4fc4-805f-cbc607fea8df,memory_update_accuracy,0.0,True,NULL,NULL,NULL,state_comparison_audit.csv,expected_state_transition_terms_found_in_stored_answer
SYN-CSM-001,84891faf-410d-4423-b28a-a28ecd4ec38f,9,csm_v3,ce72261f-39c4-4fc4-805f-cbc607fea8df,state_accuracy,0.0,True,NULL,0,4,state_comparison_audit.csv,matched_expected_state_against_real_csm_state_table
SYN-CSM-001,84891faf-410d-4423-b28a-a28ecd4ec38f,9,csm_v3,ce72261f-39c4-4fc4-805f-cbc607fea8df,state_recovery_time,NULL,False,no_recovered_correction_state,NULL,NULL,correction_recovery_audit.csv,first_turn_recovery_credit_when_corrected_state_available
SYN-CSM-001,a9b00bb9-cd85-4100-96e8-d35aa8eba79e,10,csm_v3,9f3933f6-d119-4604-8759-bc440748d86e,memory_update_accuracy,0.0,True,NULL,NULL,NULL,state_comparison_audit.csv,expected_state_transition_terms_found_in_stored_answer
SYN-CSM-001,a9b00bb9-cd85-4100-96e8-d35aa8eba79e,10,csm_v3,9f3933f6-d119-4604-8759-bc440748d86e,state_accuracy,0.0,True,NULL,0,2,state_comparison_audit.csv,matched_expected_state_against_real_csm_state_table
SYN-CSM-001,a9b00bb9-cd85-4100-96e8-d35aa8eba79e,10,csm_v3,9f3933f6-d119-4604-8759-bc440748d86e,state_recovery_time,NULL,False,no_recovered_correction_state,NULL,NULL,correction_recovery_audit.csv,first_turn_recovery_credit_when_corrected_state_available
SYN-CSM-001,cc4d721b-bb87-4f85-a7bb-8c33a3bed863,11,csm_v3,9909cea9-cdb2-42c1-a12e-4050b6ec9953,memory_update_accuracy,NULL,False,missing_expected_state_transitions,NULL,NULL,state_comparison_audit.csv,missing_expected_state_transitions
SYN-CSM-001,cc4d721b-bb87-4f85-a7bb-8c33a3bed863,11,csm_v3,9909cea9-cdb2-42c1-a12e-4050b6ec9953,state_accuracy,NULL,False,missing_expected_state,NULL,NULL,state_comparison_audit.csv,missing_expected_state
SYN-CSM-001,cc4d721b-bb87-4f85-a7bb-8c33a3bed863,11,csm_v3,9909cea9-cdb2-42c1-a12e-4050b6ec9953,state_recovery_time,1.0,True,NULL,NULL,NULL,correction_recovery_audit.csv,first_turn_recovery_credit_when_corrected_state_available
SYN-CSM-001,31ca0caf-aff8-4216-a906-f6094c742fac,12,csm_v3,b71df394-fe0c-4f32-9a9b-74e805016cb2,memory_update_accuracy,NULL,False,missing_expected_state_transitions,NULL,NULL,state_comparison_audit.csv,missing_expected_state_transitions
SYN-CSM-001,31ca0caf-aff8-4216-a906-f6094c742fac,12,csm_v3,b71df394-fe0c-4f32-9a9b-74e805016cb2,state_accuracy,NULL,False,missing_expected_state,NULL,NULL,state_comparison_audit.csv,missing_expected_state
SYN-CSM-001,31ca0caf-aff8-4216-a906-f6094c742fac,12,csm_v3,b71df394-fe0c-4f32-9a9b-74e805016cb2,state_recovery_time,NULL,False,no_recovered_correction_state,NULL,NULL,correction_recovery_audit.csv,first_turn_recovery_credit_when_corrected_state_available
SYN-CSM-001,ca2092fc-db7c-4c0d-a05e-edd51ba942b1,13,csm_v3,50aa4cff-d8e0-49c4-9328-5eabd4c94b74,memory_update_accuracy,NULL,False,missing_expected_state_transitions,NULL,NULL,state_comparison_audit.csv,missing_expected_state_transitions
SYN-CSM-001,ca2092fc-db7c-4c0d-a05e-edd51ba942b1,13,csm_v3,50aa4cff-d8e0-49c4-9328-5eabd4c94b74,state_accuracy,NULL,False,missing_expected_state,NULL,NULL,state_comparison_audit.csv,missing_expected_state
SYN-CSM-001,ca2092fc-db7c-4c0d-a05e-edd51ba942b1,13,csm_v3,50aa4cff-d8e0-49c4-9328-5eabd4c94b74,state_recovery_time,NULL,False,no_recovered_correction_state,NULL,NULL,correction_recovery_audit.csv,first_turn_recovery_credit_when_corrected_state_available
SYN-CSM-001,f55dd581-fa09-45df-9f2c-1d26b0cb6b79,14,csm_v3,f6a81f2f-e898-4ca1-9124-ecaa5b6432ef,memory_update_accuracy,NULL,False,missing_expected_state_transitions,NULL,NULL,state_comparison_audit.csv,missing_expected_state_transitions
SYN-CSM-001,f55dd581-fa09-45df-9f2c-1d26b0cb6b79,14,csm_v3,f6a81f2f-e898-4ca1-9124-ecaa5b6432ef,state_accuracy,NULL,False,missing_expected_state,NULL,NULL,state_comparison_audit.csv,missing_expected_state
SYN-CSM-001,f55dd581-fa09-45df-9f2c-1d26b0cb6b79,14,csm_v3,f6a81f2f-e898-4ca1-9124-ecaa5b6432ef,state_recovery_time,1.0,True,NULL,NULL,NULL,correction_recovery_audit.csv,first_turn_recovery_credit_when_corrected_state_available
SYN-CSM-001,301ab931-32cf-4ccd-983d-0e87f18d149d,15,csm_v3,ed0ea07a-3056-4fcd-a3bb-cf0fe41cad8d,memory_update_accuracy,NULL,False,missing_expected_state_transitions,NULL,NULL,state_comparison_audit.csv,missing_expected_state_transitions
SYN-CSM-001,301ab931-32cf-4ccd-983d-0e87f18d149d,15,csm_v3,ed0ea07a-3056-4fcd-a3bb-cf0fe41cad8d,state_accuracy,NULL,False,missing_expected_state,NULL,NULL,state_comparison_audit.csv,missing_expected_state
SYN-CSM-001,301ab931-32cf-4ccd-983d-0e87f18d149d,15,csm_v3,ed0ea07a-3056-4fcd-a3bb-cf0fe41cad8d,state_recovery_time,NULL,False,no_recovered_correction_state,NULL,NULL,correction_recovery_audit.csv,first_turn_recovery_credit_when_corrected_state_available
SYN-CSM-001,1c2a0ea3-34ec-4dba-b90b-5d9c975b02c2,16,csm_v3,0d2b3af0-a045-458d-b491-b6c962c71855,memory_update_accuracy,NULL,False,missing_expected_state_transitions,NULL,NULL,state_comparison_audit.csv,missing_expected_state_transitions
SYN-CSM-001,1c2a0ea3-34ec-4dba-b90b-5d9c975b02c2,16,csm_v3,0d2b3af0-a045-458d-b491-b6c962c71855,state_accuracy,NULL,False,missing_expected_state,NULL,NULL,state_comparison_audit.csv,missing_expected_state
SYN-CSM-001,1c2a0ea3-34ec-4dba-b90b-5d9c975b02c2,16,csm_v3,0d2b3af0-a045-458d-b491-b6c962c71855,state_recovery_time,1.0,True,NULL,NULL,NULL,correction_recovery_audit.csv,first_turn_recovery_credit_when_corrected_state_available
SYN-CSM-001,35dce774-9d0f-44d8-8eae-4ba676c120a2,17,csm_v3,22b17281-6382-42cc-9a0d-1eccb78e0c1a,memory_update_accuracy,NULL,False,missing_expected_state_transitions,NULL,NULL,state_comparison_audit.csv,missing_expected_state_transitions
SYN-CSM-001,35dce774-9d0f-44d8-8eae-4ba676c120a2,17,csm_v3,22b17281-6382-42cc-9a0d-1eccb78e0c1a,state_accuracy,NULL,False,missing_expected_state,NULL,NULL,state_comparison_audit.csv,missing_expected_state
SYN-CSM-001,35dce774-9d0f-44d8-8eae-4ba676c120a2,17,csm_v3,22b17281-6382-42cc-9a0d-1eccb78e0c1a,state_recovery_time,NULL,False,no_recovered_correction_state,NULL,NULL,correction_recovery_audit.csv,first_turn_recovery_credit_when_corrected_state_available
SYN-CSM-001,47623734-9356-420f-a72e-4254bb563734,18,csm_v3,20df5962-14bc-4410-a05f-78cb152a0683,memory_update_accuracy,NULL,False,missing_expected_state_transitions,NULL,NULL,state_comparison_audit.csv,missing_expected_state_transitions
SYN-CSM-001,47623734-9356-420f-a72e-4254bb563734,18,csm_v3,20df5962-14bc-4410-a05f-78cb152a0683,state_accuracy,NULL,False,missing_expected_state,NULL,NULL,state_comparison_audit.csv,missing_expected_state
SYN-CSM-001,47623734-9356-420f-a72e-4254bb563734,18,csm_v3,20df5962-14bc-4410-a05f-78cb152a0683,state_recovery_time,1.0,True,NULL,NULL,NULL,correction_recovery_audit.csv,first_turn_recovery_credit_when_corrected_state_available
SYN-CSM-001,54a7e502-3345-4d0a-a2e7-e7795358e8be,19,csm_v3,bc05c230-855d-4be5-a4ea-ea2354b227e6,memory_update_accuracy,NULL,False,missing_expected_state_transitions,NULL,NULL,state_comparison_audit.csv,missing_expected_state_transitions
SYN-CSM-001,54a7e502-3345-4d0a-a2e7-e7795358e8be,19,csm_v3,bc05c230-855d-4be5-a4ea-ea2354b227e6,state_accuracy,NULL,False,missing_expected_state,NULL,NULL,state_comparison_audit.csv,missing_expected_state
SYN-CSM-001,54a7e502-3345-4d0a-a2e7-e7795358e8be,19,csm_v3,bc05c230-855d-4be5-a4ea-ea2354b227e6,state_recovery_time,1.0,True,NULL,NULL,NULL,correction_recovery_audit.csv,first_turn_recovery_credit_when_corrected_state_available
SYN-CSM-001,420c7fb0-9c67-4d4b-9362-a06258e41a58,20,csm_v3,4d57b8e2-8364-4fd8-86b5-eac8f581a6d8,memory_update_accuracy,NULL,False,missing_expected_state_transitions,NULL,NULL,state_comparison_audit.csv,missing_expected_state_transitions
SYN-CSM-001,420c7fb0-9c67-4d4b-9362-a06258e41a58,20,csm_v3,4d57b8e2-8364-4fd8-86b5-eac8f581a6d8,state_accuracy,NULL,False,missing_expected_state,NULL,NULL,state_comparison_audit.csv,missing_expected_state
SYN-CSM-001,420c7fb0-9c67-4d4b-9362-a06258e41a58,20,csm_v3,4d57b8e2-8364-4fd8-86b5-eac8f581a6d8,state_recovery_time,1.0,True,NULL,NULL,NULL,correction_recovery_audit.csv,first_turn_recovery_credit_when_corrected_state_available
SYN-CSM-002,30307c8a-cc0c-41c9-82c6-b07cc03afea9,1,csm_v3,b4142752-ded8-4bf1-85f0-20e3c8f79d95,memory_update_accuracy,NULL,False,missing_expected_state_transitions,NULL,NULL,state_comparison_audit.csv,missing_expected_state_transitions
SYN-CSM-002,30307c8a-cc0c-41c9-82c6-b07cc03afea9,1,csm_v3,b4142752-ded8-4bf1-85f0-20e3c8f79d95,state_accuracy,NULL,False,missing_expected_state,NULL,NULL,state_comparison_audit.csv,missing_expected_state
SYN-CSM-002,30307c8a-cc0c-41c9-82c6-b07cc03afea9,1,csm_v3,b4142752-ded8-4bf1-85f0-20e3c8f79d95,state_recovery_time,NULL,False,no_recovered_correction_state,NULL,NULL,correction_recovery_audit.csv,first_turn_recovery_credit_when_corrected_state_available
SYN-CSM-002,3d39af0b-3a26-44b7-9b4c-b1db57a4e317,2,csm_v3,4e57e6f6-87e2-481b-8679-a252cd06b548,memory_update_accuracy,NULL,False,missing_expected_state_transitions,NULL,NULL,state_comparison_audit.csv,missing_expected_state_transitions
SYN-CSM-002,3d39af0b-3a26-44b7-9b4c-b1db57a4e317,2,csm_v3,4e57e6f6-87e2-481b-8679-a252cd06b548,state_accuracy,NULL,False,missing_expected_state,NULL,NULL,state_comparison_audit.csv,missing_expected_state
SYN-CSM-002,3d39af0b-3a26-44b7-9b4c-b1db57a4e317,2,csm_v3,4e57e6f6-87e2-481b-8679-a252cd06b548,state_recovery_time,NULL,False,no_recovered_correction_state,NULL,NULL,correction_recovery_audit.csv,first_turn_recovery_credit_when_corrected_state_available
SYN-CSM-002,d643813f-7e4b-4c5b-b818-279664a78cb1,3,csm_v3,03f9faee-ee94-4e98-95dc-fb78f681aa9f,memory_update_accuracy,NULL,False,missing_expected_state_transitions,NULL,NULL,state_comparison_audit.csv,missing_expected_state_transitions
SYN-CSM-002,d643813f-7e4b-4c5b-b818-279664a78cb1,3,csm_v3,03f9faee-ee94-4e98-95dc-fb78f681aa9f,state_accuracy,NULL,False,missing_expected_state,NULL,NULL,state_comparison_audit.csv,missing_expected_state
SYN-CSM-002,d643813f-7e4b-4c5b-b818-279664a78cb1,3,csm_v3,03f9faee-ee94-4e98-95dc-fb78f681aa9f,state_recovery_time,NULL,False,no_recovered_correction_state,NULL,NULL,correction_recovery_audit.csv,first_turn_recovery_credit_when_corrected_state_available
SYN-CSM-002,1d986722-96bb-4cc0-b65e-0c2bfc4886ce,4,csm_v3,9598fe7f-6bf5-471c-a5a6-758b608bdf6a,memory_update_accuracy,NULL,False,missing_expected_state_transitions,NULL,NULL,state_comparison_audit.csv,missing_expected_state_transitions
SYN-CSM-002,1d986722-96bb-4cc0-b65e-0c2bfc4886ce,4,csm_v3,9598fe7f-6bf5-471c-a5a6-758b608bdf6a,state_accuracy,NULL,False,missing_expected_state,NULL,NULL,state_comparison_audit.csv,missing_expected_state
SYN-CSM-002,1d986722-96bb-4cc0-b65e-0c2bfc4886ce,4,csm_v3,9598fe7f-6bf5-471c-a5a6-758b608bdf6a,state_recovery_time,NULL,False,no_recovered_correction_state,NULL,NULL,correction_recovery_audit.csv,first_turn_recovery_credit_when_corrected_state_available
SYN-CSM-002,949c11ac-d94d-4d47-aa76-74419b3d2bdb,5,csm_v3,a0ee0614-1f05-42c0-829c-2c4ca0fabc60,memory_update_accuracy,0.0,True,NULL,NULL,NULL,state_comparison_audit.csv,expected_state_transition_terms_found_in_stored_answer
SYN-CSM-002,949c11ac-d94d-4d47-aa76-74419b3d2bdb,5,csm_v3,a0ee0614-1f05-42c0-829c-2c4ca0fabc60,state_accuracy,0.0,True,NULL,0,2,state_comparison_audit.csv,matched_expected_state_against_real_csm_state_table
SYN-CSM-002,949c11ac-d94d-4d47-aa76-74419b3d2bdb,5,csm_v3,a0ee0614-1f05-42c0-829c-2c4ca0fabc60,state_recovery_time,NULL,False,no_recovered_correction_state,NULL,NULL,correction_recovery_audit.csv,first_turn_recovery_credit_when_corrected_state_available
SYN-CSM-002,9cfc995f-2ec0-43ac-845c-b8d8c4ed92b3,6,csm_v3,489d407d-bb6d-4eec-9145-c30c3258c58b,memory_update_accuracy,NULL,False,missing_expected_state_transitions,NULL,NULL,state_comparison_audit.csv,missing_expected_state_transitions
SYN-CSM-002,9cfc995f-2ec0-43ac-845c-b8d8c4ed92b3,6,csm_v3,489d407d-bb6d-4eec-9145-c30c3258c58b,state_accuracy,NULL,False,missing_expected_state,NULL,NULL,state_comparison_audit.csv,missing_expected_state
SYN-CSM-002,9cfc995f-2ec0-43ac-845c-b8d8c4ed92b3,6,csm_v3,489d407d-bb6d-4eec-9145-c30c3258c58b,state_recovery_time,NULL,False,no_recovered_correction_state,NULL,NULL,correction_recovery_audit.csv,first_turn_recovery_credit_when_corrected_state_available
SYN-CSM-002,cb564472-7a82-4768-8130-9a35b34a62af,7,csm_v3,5e163827-38e4-4937-9b70-96fc5eb9f623,memory_update_accuracy,NULL,False,missing_expected_state_transitions,NULL,NULL,state_comparison_audit.csv,missing_expected_state_transitions
SYN-CSM-002,cb564472-7a82-4768-8130-9a35b34a62af,7,csm_v3,5e163827-38e4-4937-9b70-96fc5eb9f623,state_accuracy,NULL,False,missing_expected_state,NULL,NULL,state_comparison_audit.csv,missing_expected_state
SYN-CSM-002,cb564472-7a82-4768-8130-9a35b34a62af,7,csm_v3,5e163827-38e4-4937-9b70-96fc5eb9f623,state_recovery_time,NULL,False,no_recovered_correction_state,NULL,NULL,correction_recovery_audit.csv,first_turn_recovery_credit_when_corrected_state_available
SYN-CSM-002,a94055bd-eb41-4620-972c-ed63e6d4b9c6,8,csm_v3,793e34b2-a9dc-4622-9270-cda5d49fc451,memory_update_accuracy,NULL,False,missing_expected_state_transitions,NULL,NULL,state_comparison_audit.csv,missing_expected_state_transitions
SYN-CSM-002,a94055bd-eb41-4620-972c-ed63e6d4b9c6,8,csm_v3,793e34b2-a9dc-4622-9270-cda5d49fc451,state_accuracy,NULL,False,missing_expected_state,NULL,NULL,state_comparison_audit.csv,missing_expected_state
SYN-CSM-002,a94055bd-eb41-4620-972c-ed63e6d4b9c6,8,csm_v3,793e34b2-a9dc-4622-9270-cda5d49fc451,state_recovery_time,NULL,False,no_recovered_correction_state,NULL,NULL,correction_recovery_audit.csv,first_turn_recovery_credit_when_corrected_state_available
SYN-CSM-002,f578bd4b-3d7b-4780-a2c5-ae5464972097,9,csm_v3,b61c50db-e291-4d7e-a1e9-ecf4afe14dfd,memory_update_accuracy,0.5,True,NULL,NULL,NULL,state_comparison_audit.csv,expected_state_transition_terms_found_in_stored_answer
SYN-CSM-002,f578bd4b-3d7b-4780-a2c5-ae5464972097,9,csm_v3,b61c50db-e291-4d7e-a1e9-ecf4afe14dfd,state_accuracy,0.0,True,NULL,0,4,state_comparison_audit.csv,matched_expected_state_against_real_csm_state_table
SYN-CSM-002,f578bd4b-3d7b-4780-a2c5-ae5464972097,9,csm_v3,b61c50db-e291-4d7e-a1e9-ecf4afe14dfd,state_recovery_time,NULL,False,no_recovered_correction_state,NULL,NULL,correction_recovery_audit.csv,first_turn_recovery_credit_when_corrected_state_available
SYN-CSM-002,a6c0fe99-c6bc-490b-bff8-6e3ba8ae8dbd,10,csm_v3,b770cfed-9019-4f4c-a79c-60ee8c627de3,memory_update_accuracy,NULL,False,missing_expected_state_transitions,NULL,NULL,state_comparison_audit.csv,missing_expected_state_transitions
SYN-CSM-002,a6c0fe99-c6bc-490b-bff8-6e3ba8ae8dbd,10,csm_v3,b770cfed-9019-4f4c-a79c-60ee8c627de3,state_accuracy,NULL,False,missing_expected_state,NULL,NULL,state_comparison_audit.csv,missing_expected_state
SYN-CSM-002,a6c0fe99-c6bc-490b-bff8-6e3ba8ae8dbd,10,csm_v3,b770cfed-9019-4f4c-a79c-60ee8c627de3,state_recovery_time,NULL,False,no_recovered_correction_state,NULL,NULL,correction_recovery_audit.csv,first_turn_recovery_credit_when_corrected_state_available
SYN-CSM-002,4f01c286-c719-4cf7-a0dc-1736700ca65a,11,csm_v3,428b8334-f082-46bb-81d6-60807515bd39,memory_update_accuracy,NULL,False,missing_expected_state_transitions,NULL,NULL,state_comparison_audit.csv,missing_expected_state_transitions
SYN-CSM-002,4f01c286-c719-4cf7-a0dc-1736700ca65a,11,csm_v3,428b8334-f082-46bb-81d6-60807515bd39,state_accuracy,NULL,False,missing_expected_state,NULL,NULL,state_comparison_audit.csv,missing_expected_state
SYN-CSM-002,4f01c286-c719-4cf7-a0dc-1736700ca65a,11,csm_v3,428b8334-f082-46bb-81d6-60807515bd39,state_recovery_time,NULL,False,no_recovered_correction_state,NULL,NULL,correction_recovery_audit.csv,first_turn_recovery_credit_when_corrected_state_available
SYN-CSM-002,72d1b9ca-0dd0-403e-b03f-f0eded14a7ab,12,csm_v3,3b82c8a7-80fe-4c26-ad94-ed5626df595e,memory_update_accuracy,NULL,False,missing_expected_state_transitions,NULL,NULL,state_comparison_audit.csv,missing_expected_state_transitions
SYN-CSM-002,72d1b9ca-0dd0-403e-b03f-f0eded14a7ab,12,csm_v3,3b82c8a7-80fe-4c26-ad94-ed5626df595e,state_accuracy,NULL,False,missing_expected_state,NULL,NULL,state_comparison_audit.csv,missing_expected_state
SYN-CSM-002,72d1b9ca-0dd0-403e-b03f-f0eded14a7ab,12,csm_v3,3b82c8a7-80fe-4c26-ad94-ed5626df595e,state_recovery_time,NULL,False,no_recovered_correction_state,NULL,NULL,correction_recovery_audit.csv,first_turn_recovery_credit_when_corrected_state_available
SYN-CSM-002,7eb38edb-9b7f-421f-845d-15c8672a923f,13,csm_v3,a8b2c8dc-cb34-4a80-ba7c-560bbd7f7e07,memory_update_accuracy,NULL,False,missing_expected_state_transitions,NULL,NULL,state_comparison_audit.csv,missing_expected_state_transitions
SYN-CSM-002,7eb38edb-9b7f-421f-845d-15c8672a923f,13,csm_v3,a8b2c8dc-cb34-4a80-ba7c-560bbd7f7e07,state_accuracy,NULL,False,missing_expected_state,NULL,NULL,state_comparison_audit.csv,missing_expected_state
SYN-CSM-002,7eb38edb-9b7f-421f-845d-15c8672a923f,13,csm_v3,a8b2c8dc-cb34-4a80-ba7c-560bbd7f7e07,state_recovery_time,NULL,False,no_recovered_correction_state,NULL,NULL,correction_recovery_audit.csv,first_turn_recovery_credit_when_corrected_state_available
SYN-CSM-002,8c5c60d8-65e4-4f31-982c-0f2a7883cc93,14,csm_v3,25a0d108-d8e8-4525-8c54-8ca35e9079f3,memory_update_accuracy,NULL,False,missing_expected_state_transitions,NULL,NULL,state_comparison_audit.csv,missing_expected_state_transitions
SYN-CSM-002,8c5c60d8-65e4-4f31-982c-0f2a7883cc93,14,csm_v3,25a0d108-d8e8-4525-8c54-8ca35e9079f3,state_accuracy,NULL,False,missing_expected_state,NULL,NULL,state_comparison_audit.csv,missing_expected_state
SYN-CSM-002,8c5c60d8-65e4-4f31-982c-0f2a7883cc93,14,csm_v3,25a0d108-d8e8-4525-8c54-8ca35e9079f3,state_recovery_time,NULL,False,no_recovered_correction_state,NULL,NULL,correction_recovery_audit.csv,first_turn_recovery_credit_when_corrected_state_available
SYN-CSM-002,8bbf1cae-b708-4a3b-beac-18915e481fc0,15,csm_v3,ff6ccf6f-d059-49e3-b556-b678f6409d82,memory_update_accuracy,NULL,False,missing_expected_state_transitions,NULL,NULL,state_comparison_audit.csv,missing_expected_state_transitions
SYN-CSM-002,8bbf1cae-b708-4a3b-beac-18915e481fc0,15,csm_v3,ff6ccf6f-d059-49e3-b556-b678f6409d82,state_accuracy,NULL,False,missing_expected_state,NULL,NULL,state_comparison_audit.csv,missing_expected_state
SYN-CSM-002,8bbf1cae-b708-4a3b-beac-18915e481fc0,15,csm_v3,ff6ccf6f-d059-49e3-b556-b678f6409d82,state_recovery_time,NULL,False,no_recovered_correction_state,NULL,NULL,correction_recovery_audit.csv,first_turn_recovery_credit_when_corrected_state_available
