ci_high,ci_low,completed_turns,direction,iqr,max,mean,median,metric_name,min,observation_count,patient,questions,reason_not_applicable,repetitions,stddev,system,systems,total_rows,value
0.5016666666666652,0.13333333333333333,140,higher_is_better,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,temporal_consistency,0.0,5,SYN-CSM-001,20,,1,0.23570226039551584,rolling_summary,7,20,0.3333333333333333
0.0,0.0,140,higher_is_better,0.0,0.0,0.0,0.0,decision_f1,0.0,1,SYN-CSM-001,20,,1,0.0,rolling_summary,7,20,0.0
0.20666666666666667,0.018250000000000006,140,higher_is_better,0.0,0.6666666666666666,0.10333333333333332,0.0,answer_accuracy,0.0,20,SYN-CSM-001,20,,1,0.22318796001817842,rolling_summary,7,20,0.10333333333333332
0.0,0.0,140,lower_is_better,0.0,0.0,0.0,0.0,hallucination_rate,0.0,20,SYN-CSM-001,20,,1,0.0,rolling_summary,7,20,0.0
0.675,0.5184375,140,higher_is_better,0.0,1.0,0.5875,0.5,evidence_support_rate,0.5,20,SYN-CSM-001,20,,1,0.18628995509264865,rolling_summary,7,20,0.5875
0.0,0.0,140,lower_is_better,0.0,0.0,0.0,0.0,unsupported_claim_rate,0.0,20,SYN-CSM-001,20,,1,0.0,rolling_summary,7,20,0.0
0.0,0.0,140,lower_is_better,0.0,0.0,0.0,0.0,fabricated_citation_rate,0.0,20,SYN-CSM-001,20,,1,0.0,rolling_summary,7,20,0.0
0.675,0.5184375,140,higher_is_better,0.0,1.0,0.5875,0.5,faithfulness,0.5,20,SYN-CSM-001,20,,1,0.18628995509264865,rolling_summary,7,20,0.5875
0.675,0.5184375,140,higher_is_better,0.0,1.0,0.5875,0.5,groundedness,0.5,20,SYN-CSM-001,20,,1,0.18628995509264865,rolling_summary,7,20,0.5875
0.060294117647058824,0.019117647058823538,140,lower_is_better,0.07500000000000001,0.15,0.03823529411764707,0.0,expected_calibration_error,0.0,17,SYN-CSM-001,20,,1,0.04769503303773453,rolling_summary,7,20,0.03823529411764707
0.2454109105763517,0.10072003119429591,140,higher_is_better,0.27083333333333337,0.5,0.17406417112299463,0.16666666666666669,lineage_citation_f1,0.0,20,SYN-CSM-001,20,,1,0.16750965618542493,rolling_summary,7,20,0.17406417112299463
0.0,0.0,140,higher_is_better,0.0,0.0,0.0,0.0,contradiction_handling,0.0,1,SYN-CSM-001,20,,1,0.0,rolling_summary,7,20,0.0
,,140,higher_is_better,,,,,correction_recovery,,0,SYN-CSM-001,20,no_correction_case,1,,rolling_summary,7,20,
0.2409090909090909,0.1090909090909091,140,higher_is_better,0.36363636363636365,0.36363636363636365,0.17727272727272728,0.18181818181818182,retrieval_precision,0.0,20,SYN-CSM-001,20,,1,0.15739008813584857,rolling_summary,7,20,0.17727272727272728
0.40105540524290517,0.17765073352573355,140,higher_is_better,0.5178571428571428,0.8,0.2897829485329485,0.3246753246753247,retrieval_recall,0.0,20,SYN-CSM-001,20,,1,0.2784439882688578,rolling_summary,7,20,0.2897829485329485
,,140,higher_is_better,,,,,activation_precision,,0,SYN-CSM-001,20,activation_metric_only_applicable_to_csm,1,,rolling_summary,7,20,
,,140,higher_is_better,,,,,activation_recall,,0,SYN-CSM-001,20,activation_metric_only_applicable_to_csm,1,,rolling_summary,7,20,
2549.095,2288.65375,140,lower_is_better,365.0,3033.0,2428.5,2505.0,tokens_per_query,1876.0,20,SYN-CSM-001,20,,1,295.7521188249945,rolling_summary,7,20,2428.5
39788.03625,24344.60125,140,lower_is_better,16330.0,68220.0,31644.6,31523.0,p95_latency,5217.0,20,SYN-CSM-001,20,,1,17761.55370278293,rolling_summary,7,20,66631.0
39788.03625,24344.60125,140,lower_is_better,16330.0,68220.0,31644.6,31523.0,provider_generation_latency_ms,5217.0,20,SYN-CSM-001,20,,1,17761.55370278293,rolling_summary,7,20,31644.6
11.326249999999998,8.32375,140,lower_is_better,3.25,18.0,9.7,9.5,retrieval_activation_latency_ms,5.0,20,SYN-CSM-001,20,,1,3.4656206249082535,rolling_summary,7,20,9.7
39788.03625,24344.60125,140,lower_is_better,16330.0,68220.0,31644.6,31523.0,processing_latency_ms,5217.0,20,SYN-CSM-001,20,,1,17761.55370278293,rolling_summary,7,20,31644.6
39799.52249999999,24354.5025,140,lower_is_better,16336.0,68230.0,31654.3,31530.5,operational_wall_clock_latency_ms,5226.0,20,SYN-CSM-001,20,,1,17762.686796232505,rolling_summary,7,20,31654.3
0.0005888521875,0.0005043841875,140,lower_is_better,0.00013113750000000004,0.0008082,0.0005432175,0.000520275,online_query_cost,0.00040320000000000004,20,SYN-CSM-001,20,,1,0.00010089544911102674,rolling_summary,7,20,0.0005432175
,,140,lower_is_better,,,,,offline_csm_update_cost,,0,SYN-CSM-001,20,offline_update_cost_only_recorded_for_csm,1,,rolling_summary,7,20,
0.0005888521875,0.0005043841875,140,lower_is_better,0.00013113750000000004,0.0008082,0.0005432175,0.000520275,total_cost,0.00040320000000000004,20,SYN-CSM-001,20,,1,0.00010089544911102674,rolling_summary,7,20,0.01086435
1.0,0.5,140,higher_is_better,0.25,1.0,0.75,0.75,memory_update_accuracy,0.5,2,SYN-CSM-001,20,,1,0.3535533905932738,rolling_summary,7,20,0.75
,,140,lower_is_better,,,,,state_recovery_time,,0,SYN-CSM-001,20,state_recovery_time_only_applicable_to_csm,1,,rolling_summary,7,20,
,,140,higher_is_better,,,,,state_accuracy,,0,SYN-CSM-001,20,state_table_metric_only_applicable_to_csm,1,,dense_rag,7,20,
0.6666666666666666,0.2,140,higher_is_better,0.3333333333333333,0.6666666666666666,0.4666666666666666,0.6666666666666666,temporal_consistency,0.0,5,SYN-CSM-001,20,,1,0.2981423969999719,dense_rag,7,20,0.4666666666666666
0.0,0.0,140,higher_is_better,0.0,0.0,0.0,0.0,decision_f1,0.0,1,SYN-CSM-001,20,,1,0.0,dense_rag,7,20,0.0
0.2833333333333333,0.06666666666666667,140,higher_is_better,0.3333333333333333,0.6666666666666666,0.17083333333333334,0.0,answer_accuracy,0.0,20,SYN-CSM-001,20,,1,0.25999746962331444,dense_rag,7,20,0.17083333333333334
0.16666666666666666,0.016666666666666666,140,lower_is_better,0.0,0.5,0.08333333333333333,0.0,hallucination_rate,0.0,20,SYN-CSM-001,20,,1,0.17521916101261562,dense_rag,7,20,0.08333333333333333
0.6833333333333333,0.48531250000000004,140,higher_is_better,0.25,1.0,0.5833333333333334,0.5,evidence_support_rate,0.25,20,SYN-CSM-001,20,,1,0.2341464528954235,dense_rag,7,20,0.5833333333333334
0.16666666666666666,0.016666666666666666,140,lower_is_better,0.0,0.5,0.08333333333333333,0.0,unsupported_claim_rate,0.0,20,SYN-CSM-001,20,,1,0.17521916101261562,dense_rag,7,20,0.08333333333333333
0.02727272727272727,0.0,140,lower_is_better,0.0,0.18181818181818182,0.00909090909090909,0.0,fabricated_citation_rate,0.0,20,SYN-CSM-001,20,,1,0.040655781409087086,dense_rag,7,20,0.00909090909090909
0.6833333333333333,0.48531250000000004,140,higher_is_better,0.25,1.0,0.5833333333333334,0.5,faithfulness,0.25,20,SYN-CSM-001,20,,1,0.2341464528954235,dense_rag,7,20,0.5833333333333334
0.6833333333333333,0.48531250000000004,140,higher_is_better,0.25,1.0,0.5833333333333334,0.5,groundedness,0.25,20,SYN-CSM-001,20,,1,0.2341464528954235,dense_rag,7,20,0.5833333333333334
0.21996491228070175,0.11517324561403514,140,lower_is_better,0.035833333333333356,0.55,0.15964912280701757,0.09999999999999998,expected_calibration_error,0.04999999999999999,19,SYN-CSM-001,20,,1,0.12467529301132359,dense_rag,7,20,0.15964912280701757
0.35021298840048837,0.15472245115995117,140,higher_is_better,0.35,0.7499999999999999,0.2378998778998779,0.2222222222222222,lineage_citation_f1,0.0,20,SYN-CSM-001,20,,1,0.21921594497051244,dense_rag,7,20,0.2378998778998779
0.0,0.0,140,higher_is_better,0.0,0.0,0.0,0.0,contradiction_handling,0.0,1,SYN-CSM-001,20,,1,0.0,dense_rag,7,20,0.0
,,140,higher_is_better,,,,,correction_recovery,,0,SYN-CSM-001,20,no_correction_case,1,,dense_rag,7,20,
0.2298350503663003,0.13060201603951604,140,higher_is_better,0.109241452991453,0.42857142857142855,0.178302392052392,0.15384615384615385,retrieval_precision,0.0,20,SYN-CSM-001,20,,1,0.11677364894689846,dense_rag,7,20,0.178302392052392
0.4666203553391052,0.26117712091149586,140,higher_is_better,0.4101686507936507,0.6666666666666666,0.3568647787397787,0.34285714285714286,retrieval_recall,0.0,20,SYN-CSM-001,20,,1,0.24146134472123654,dense_rag,7,20,0.3568647787397787
,,140,higher_is_better,,,,,activation_precision,,0,SYN-CSM-001,20,activation_metric_only_applicable_to_csm,1,,dense_rag,7,20,
,,140,higher_is_better,,,,,activation_recall,,0,SYN-CSM-001,20,activation_metric_only_applicable_to_csm,1,,dense_rag,7,20,
2235.7312500000003,1806.15875,140,lower_is_better,241.75,3856.0,1975.7,1857.5,tokens_per_query,1401.0,20,SYN-CSM-001,20,,1,490.3087212208887,dense_rag,7,20,1975.7
75097.68625,60176.621250000004,140,lower_is_better,4307.5,126237.0,66873.25,66390.5,p95_latency,18545.0,20,SYN-CSM-001,20,,1,17915.79268300809,dense_rag,7,20,78456.0
75097.68625,60176.621250000004,140,lower_is_better,4307.5,126237.0,66873.25,66390.5,provider_generation_latency_ms,18545.0,20,SYN-CSM-001,20,,1,17915.79268300809,dense_rag,7,20,66873.25
31.35,29.72375,140,lower_is_better,2.25,35.0,30.5,30.0,retrieval_activation_latency_ms,28.0,20,SYN-CSM-001,20,,1,1.9330913339165219,dense_rag,7,20,30.5
75097.68625,60176.621250000004,140,lower_is_better,4307.5,126237.0,66873.25,66390.5,processing_latency_ms,18545.0,20,SYN-CSM-001,20,,1,17915.79268300809,dense_rag,7,20,66873.25
75127.83875,60207.68,140,lower_is_better,4305.25,126268.0,66903.75,66420.5,operational_wall_clock_latency_ms,18580.0,20,SYN-CSM-001,20,,1,17915.15753966603,dense_rag,7,20,66903.75
0.0005514260624999999,0.00043654049999999986,140,lower_is_better,0.00013072499999999994,0.0008709,0.0004886175,0.000444975,online_query_cost,0.0003069,20,SYN-CSM-001,20,,1,0.00013044941374361414,dense_rag,7,20,0.0004886175
,,140,lower_is_better,,,,,offline_csm_update_cost,,0,SYN-CSM-001,20,offline_update_cost_only_recorded_for_csm,1,,dense_rag,7,20,
0.0005514260624999999,0.00043654049999999986,140,lower_is_better,0.00013072499999999994,0.0008709,0.0004886175,0.000444975,total_cost,0.0003069,20,SYN-CSM-001,20,,1,0.00013044941374361414,dense_rag,7,20,0.009772349999999999
0.5,0.0,140,higher_is_better,0.25,0.5,0.25,0.25,memory_update_accuracy,0.0,2,SYN-CSM-001,20,,1,0.3535533905932738,dense_rag,7,20,0.25
,,140,lower_is_better,,,,,state_recovery_time,,0,SYN-CSM-001,20,state_recovery_time_only_applicable_to_csm,1,,dense_rag,7,20,
,,140,higher_is_better,,,,,state_accuracy,,0,SYN-CSM-001,20,state_table_metric_only_applicable_to_csm,1,,hybrid_rag,7,20,
0.5999999999999999,0.06666666666666667,140,higher_is_better,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,temporal_consistency,0.0,5,SYN-CSM-001,20,,1,0.3333333333333333,hybrid_rag,7,20,0.3333333333333333
0.0,0.0,140,higher_is_better,0.0,0.0,0.0,0.0,decision_f1,0.0,1,SYN-CSM-001,20,,1,0.0,hybrid_rag,7,20,0.0
0.2333333333333333,0.020833333333333332,140,higher_is_better,0.041666666666666664,0.6666666666666666,0.12083333333333332,0.0,answer_accuracy,0.0,20,SYN-CSM-001,20,,1,0.24404456260693802,hybrid_rag,7,20,0.12083333333333332
0.1,0.0,140,lower_is_better,0.0,0.5,0.041666666666666664,0.0,hallucination_rate,0.0,20,SYN-CSM-001,20,,1,0.1310662526095082,hybrid_rag,7,20,0.041666666666666664
0.6646874999999999,0.48541666666666666,140,higher_is_better,0.03125,1.0,0.5666666666666667,0.5,evidence_support_rate,0.25,20,SYN-CSM-001,20,,1,0.2029569423987173,hybrid_rag,7,20,0.5666666666666667
0.1,0.0,140,lower_is_better,0.0,0.5,0.041666666666666664,0.0,unsupported_claim_rate,0.0,20,SYN-CSM-001,20,,1,0.1310662526095082,hybrid_rag,7,20,0.041666666666666664
0.0,0.0,140,lower_is_better,0.0,0.0,0.0,0.0,fabricated_citation_rate,0.0,20,SYN-CSM-001,20,,1,0.0,hybrid_rag,7,20,0.0
0.6646874999999999,0.48541666666666666,140,higher_is_better,0.03125,1.0,0.5666666666666667,0.5,faithfulness,0.25,20,SYN-CSM-001,20,,1,0.2029569423987173,hybrid_rag,7,20,0.5666666666666667
0.6646874999999999,0.48541666666666666,140,higher_is_better,0.03125,1.0,0.5666666666666667,0.5,groundedness,0.25,20,SYN-CSM-001,20,,1,0.2029569423987173,hybrid_rag,7,20,0.5666666666666667
0.23732675438596484,0.06156140350877195,140,lower_is_better,0.04999999999999993,0.97,0.12960526315789475,0.05500000000000005,expected_calibration_error,0.010000000000000009,19,SYN-CSM-001,20,,1,0.21536474379989587,hybrid_rag,7,20,0.12960526315789475
0.43273417881138465,0.27797336568660097,140,higher_is_better,0.1985930735930736,0.7499999999999999,0.35428560002089415,0.3582887700534759,lineage_citation_f1,0.0,20,SYN-CSM-001,20,,1,0.1869194688510861,hybrid_rag,7,20,0.35428560002089415
0.0,0.0,140,higher_is_better,0.0,0.0,0.0,0.0,contradiction_handling,0.0,1,SYN-CSM-001,20,,1,0.0,hybrid_rag,7,20,0.0
,,140,higher_is_better,,,,,correction_recovery,,0,SYN-CSM-001,20,no_correction_case,1,,hybrid_rag,7,20,
0.208984623015873,0.14787847222222222,140,higher_is_better,0.0778769841269841,0.3125,0.17662698412698413,0.14285714285714285,retrieval_precision,0.0625,20,SYN-CSM-001,20,,1,0.0692938335748393,hybrid_rag,7,20,0.17662698412698413
0.5412513528138528,0.3681984277296777,140,higher_is_better,0.28482142857142856,0.8,0.4518963443963444,0.45454545454545453,retrieval_recall,0.07407407407407407,20,SYN-CSM-001,20,,1,0.19448553180794378,hybrid_rag,7,20,0.4518963443963444
,,140,higher_is_better,,,,,activation_precision,,0,SYN-CSM-001,20,activation_metric_only_applicable_to_csm,1,,hybrid_rag,7,20,
,,140,higher_is_better,,,,,activation_recall,,0,SYN-CSM-001,20,activation_metric_only_applicable_to_csm,1,,hybrid_rag,7,20,
2200.18125,2010.705,140,lower_is_better,273.0,2486.0,2103.75,2099.0,tokens_per_query,1650.0,20,SYN-CSM-001,20,,1,217.9690646809651,hybrid_rag,7,20,2103.75
112074.34625,87831.1225,140,lower_is_better,60418.25,127982.0,99984.55,126063.0,p95_latency,65900.0,20,SYN-CSM-001,20,,1,30708.99286678261,hybrid_rag,7,20,127761.0
112074.34625,87831.1225,140,lower_is_better,60418.25,127982.0,99984.55,126063.0,provider_generation_latency_ms,65900.0,20,SYN-CSM-001,20,,1,30708.99286678261,hybrid_rag,7,20,99984.55
31.8,30.2,140,lower_is_better,2.0,35.0,31.05,31.0,retrieval_activation_latency_ms,27.0,20,SYN-CSM-001,20,,1,1.9594574974238472,hybrid_rag,7,20,31.05
112074.34625,87831.1225,140,lower_is_better,60418.25,127982.0,99984.55,126063.0,processing_latency_ms,65900.0,20,SYN-CSM-001,20,,1,30708.99286678261,hybrid_rag,7,20,99984.55
112105.3275,87861.98625,140,lower_is_better,60417.5,128013.0,100015.6,126094.5,operational_wall_clock_latency_ms,65932.0,20,SYN-CSM-001,20,,1,30708.955222934736,hybrid_rag,7,20,100015.6
0.0005437228125,0.0004644781875,140,lower_is_better,0.00012127500000000012,0.0007059,0.000500355,0.0004851,online_query_cost,0.00035805,20,SYN-CSM-001,20,,1,9.82109355846947e-05,hybrid_rag,7,20,0.000500355
,,140,lower_is_better,,,,,offline_csm_update_cost,,0,SYN-CSM-001,20,offline_update_cost_only_recorded_for_csm,1,,hybrid_rag,7,20,
0.0005437228125,0.0004644781875,140,lower_is_better,0.00012127500000000012,0.0007059,0.000500355,0.0004851,total_cost,0.00035805,20,SYN-CSM-001,20,,1,9.82109355846947e-05,hybrid_rag,7,20,0.0100071
0.5,0.0,140,higher_is_better,0.25,0.5,0.25,0.25,memory_update_accuracy,0.0,2,SYN-CSM-001,20,,1,0.3535533905932738,hybrid_rag,7,20,0.25
,,140,lower_is_better,,,,,state_recovery_time,,0,SYN-CSM-001,20,state_recovery_time_only_applicable_to_csm,1,,hybrid_rag,7,20,
,,140,higher_is_better,,,,,state_accuracy,,0,SYN-CSM-001,20,state_table_metric_only_applicable_to_csm,1,,graph_rag,7,20,
0.5999999999999999,0.06666666666666667,140,higher_is_better,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,temporal_consistency,0.0,5,SYN-CSM-001,20,,1,0.3333333333333333,graph_rag,7,20,0.3333333333333333
0.0,0.0,140,higher_is_better,0.0,0.0,0.0,0.0,decision_f1,0.0,1,SYN-CSM-001,20,,1,0.0,graph_rag,7,20,0.0
0.21521978021978017,0.04445192307692308,140,higher_is_better,0.22916666666666666,0.6666666666666666,0.12392246642246643,0.0,answer_accuracy,0.0,20,SYN-CSM-001,20,,1,0.2005902997764558,graph_rag,7,20,0.12392246642246643
0.0,0.0,140,lower_is_better,0.0,0.0,0.0,0.0,hallucination_rate,0.0,20,SYN-CSM-001,20,,1,0.0,graph_rag,7,20,0.0
0.6725,0.53,140,higher_is_better,0.16666666666666663,1.0,0.5966666666666667,0.5,evidence_support_rate,0.5,20,SYN-CSM-001,20,,1,0.16281514650002485,graph_rag,7,20,0.5966666666666667
0.0,0.0,140,lower_is_better,0.0,0.0,0.0,0.0,unsupported_claim_rate,0.0,20,SYN-CSM-001,20,,1,0.0,graph_rag,7,20,0.0
0.0,0.0,140,lower_is_better,0.0,0.0,0.0,0.0,fabricated_citation_rate,0.0,20,SYN-CSM-001,20,,1,0.0,graph_rag,7,20,0.0
0.6725,0.53,140,higher_is_better,0.16666666666666663,1.0,0.5966666666666667,0.5,faithfulness,0.5,20,SYN-CSM-001,20,,1,0.16281514650002485,graph_rag,7,20,0.5966666666666667
0.6725,0.53,140,higher_is_better,0.16666666666666663,1.0,0.5966666666666667,0.5,groundedness,0.5,20,SYN-CSM-001,20,,1,0.16281514650002485,graph_rag,7,20,0.5966666666666667
0.07740079365079361,0.032415674603174606,140,lower_is_better,0.09999999999999998,0.14285714285714285,0.05515873015873015,0.06250000000000003,expected_calibration_error,0.0,18,SYN-CSM-001,20,,1,0.04964190831301427,graph_rag,7,20,0.05515873015873015
0.4415980998168498,0.3080314617058569,140,higher_is_better,0.21428571428571425,0.6666666666666666,0.3777718204734334,0.38749999999999996,lineage_citation_f1,0.0,20,SYN-CSM-001,20,,1,0.1650837415306412,graph_rag,7,20,0.3777718204734334
0.0,0.0,140,higher_is_better,0.0,0.0,0.0,0.0,contradiction_handling,0.0,1,SYN-CSM-001,20,,1,0.0,graph_rag,7,20,0.0
,,140,higher_is_better,,,,,correction_recovery,,0,SYN-CSM-001,20,no_correction_case,1,,graph_rag,7,20,
0.1990610119047619,0.13844667658730161,140,higher_is_better,0.07916666666666666,0.3125,0.16878968253968255,0.15,retrieval_precision,0.1,20,SYN-CSM-001,20,,1,0.07133258135207446,graph_rag,7,20,0.16878968253968255
0.5443105384199134,0.4067410188191438,140,higher_is_better,0.20624999999999993,0.75,0.47635251322751326,0.44155844155844154,retrieval_recall,0.07407407407407407,20,SYN-CSM-001,20,,1,0.1672787741818924,graph_rag,7,20,0.47635251322751326
,,140,higher_is_better,,,,,activation_precision,,0,SYN-CSM-001,20,activation_metric_only_applicable_to_csm,1,,graph_rag,7,20,
,,140,higher_is_better,,,,,activation_recall,,0,SYN-CSM-001,20,activation_metric_only_applicable_to_csm,1,,graph_rag,7,20,
2288.23625,2103.84,140,lower_is_better,230.0,2795.0,2180.6,2169.0,tokens_per_query,1929.0,20,SYN-CSM-001,20,,1,212.01176730003505,graph_rag,7,20,2180.6
127630.8675,126249.44374999999,140,lower_is_better,1127.0,132123.0,126885.2,126601.5,p95_latency,123486.0,20,SYN-CSM-001,20,,1,1569.7820700238683,graph_rag,7,20,128301.0
127630.8675,126249.44374999999,140,lower_is_better,1127.0,132123.0,126885.2,126601.5,provider_generation_latency_ms,123486.0,20,SYN-CSM-001,20,,1,1569.7820700238683,graph_rag,7,20,126885.2
6.75,6.0,140,lower_is_better,1.0,9.0,6.35,6.0,retrieval_activation_latency_ms,5.0,20,SYN-CSM-001,20,,1,0.9333020044867296,graph_rag,7,20,6.35
127630.8675,126249.44374999999,140,lower_is_better,1127.0,132123.0,126885.2,126601.5,processing_latency_ms,123486.0,20,SYN-CSM-001,20,,1,1569.7820700238683,graph_rag,7,20,126885.2
127637.20125,126255.9175,140,lower_is_better,1126.25,132129.0,126891.55,126608.0,operational_wall_clock_latency_ms,123494.0,20,SYN-CSM-001,20,,1,1569.4547318298664,graph_rag,7,20,126891.55
0.0005539402499999999,0.0004611528749999999,140,lower_is_better,9.45749999999999e-05,0.0008485499999999999,0.0004987424999999999,0.00046154999999999997,online_query_cost,0.00041385,20,SYN-CSM-001,20,,1,0.00011167607206724463,graph_rag,7,20,0.0004987424999999999
,,140,lower_is_better,,,,,offline_csm_update_cost,,0,SYN-CSM-001,20,offline_update_cost_only_recorded_for_csm,1,,graph_rag,7,20,
0.0005539402499999999,0.0004611528749999999,140,lower_is_better,9.45749999999999e-05,0.0008485499999999999,0.0004987424999999999,0.00046154999999999997,total_cost,0.00041385,20,SYN-CSM-001,20,,1,0.00011167607206724463,graph_rag,7,20,0.009974849999999999
0.5,0.0,140,higher_is_better,0.25,0.5,0.25,0.25,memory_update_accuracy,0.0,2,SYN-CSM-001,20,,1,0.3535533905932738,graph_rag,7,20,0.25
,,140,lower_is_better,,,,,state_recovery_time,,0,SYN-CSM-001,20,state_recovery_time_only_applicable_to_csm,1,,graph_rag,7,20,
,,140,higher_is_better,,,,,state_accuracy,,0,SYN-CSM-001,20,state_table_metric_only_applicable_to_csm,1,,hippo_rag,7,20,
0.4666666666666667,0.06666666666666667,140,higher_is_better,0.3333333333333333,0.6666666666666666,0.26666666666666666,0.3333333333333333,temporal_consistency,0.0,5,SYN-CSM-001,20,,1,0.2788866755113585,hippo_rag,7,20,0.26666666666666666
