duration_ms,estimated_cost_usd,input_tokens,llm_call_id,model,output_tokens,provider,request_status,task_type,total_tokens,turn_id
22355,0.00050505,1971,6cff400a-948a-433f-95df-7843ed4cef2d,openai/gpt-oss-120b,349,groq,completed,final_answer,2320,9598fe7f-6bf5-471c-a5a6-758b608bdf6a
24805,0.0006981,1902,b4d5248e-44e3-4cf8-a384-d87a86cf7167,openai/gpt-oss-120b,688,groq,completed,final_answer,2590,9fa3f2d7-2d94-4bd3-b26f-6a75dcd058cd
27858,0.0005133,1918,34dd8dae-3713-4727-aded-9fcdbb529549,openai/gpt-oss-120b,376,groq,completed,final_answer,2294,a8b2c8dc-cb34-4a80-ba7c-560bbd7f7e07
24025,0.00048045,1915,4040c7d2-83b5-42ef-a949-226f1b135daa,openai/gpt-oss-120b,322,groq,completed,final_answer,2237,a0ee0614-1f05-42c0-829c-2c4ca0fabc60
28068,0.00037515,1913,3e1fe278-a51d-45d4-b148-a93064490e32,openai/gpt-oss-120b,147,groq,completed,final_answer,2060,489d407d-bb6d-4eec-9145-c30c3258c58b
25129,0.0005484,1964,a20ef324-825b-42dc-a528-f4e4d48458c1,openai/gpt-oss-120b,423,groq,completed,final_answer,2387,3e3f62e8-8f49-4b9d-a12b-a18fc477e29a
27585,0.00042044999999999995,1919,ca445162-b6a8-44a2-8f54-42004cc41541,openai/gpt-oss-120b,221,groq,completed,final_answer,2140,25a0d108-d8e8-4525-8c54-8ca35e9079f3
24566,0.00038535,1897,1135b4cf-0035-4483-ba03-e9c24ab30a24,openai/gpt-oss-120b,168,groq,completed,final_answer,2065,5e163827-38e4-4937-9b70-96fc5eb9f623
25089,0.0006149999999999999,2000,3ca6ca61-f425-4f7d-a18b-529c317b3de1,openai/gpt-oss-120b,525,groq,completed,final_answer,2525,de0c6135-e6f8-42a0-aaac-c87ae7c72e53
26982,0.0006312,1972,2f0ec560-5bdc-4c3f-9766-64369f4ccb65,openai/gpt-oss-120b,559,groq,completed,final_answer,2531,793e34b2-a9dc-4622-9270-cda5d49fc451
21383,0.0003984,1904,fd532e58-f171-4d0a-bc9b-92a3d8b6383c,openai/gpt-oss-120b,188,groq,completed,final_answer,2092,ff6ccf6f-d059-49e3-b556-b678f6409d82
25632,0.00045795,2309,47b8826f-b5b9-4edb-8b61-d00a322e6538,openai/gpt-oss-120b,186,groq,completed,final_answer,2495,5d1042d8-72db-402b-b30b-845c13126fcf
28441,0.0005838,1900,ca8b3a3f-23b8-4cbd-9ed2-a6576216e6a4,openai/gpt-oss-120b,498,groq,completed,final_answer,2398,082e107e-5ddc-42f8-a234-d6f91534fbfd
25572,0.00035969999999999996,1910,2c5a88d7-0bbd-479c-8cd5-cd264a7eb7e6,openai/gpt-oss-120b,122,groq,completed,final_answer,2032,bd3a40f9-33c7-4170-a49a-b280d227dca9
67006,0.00042615,1857,45198f6b-0099-44c1-bbfb-9dab4f999056,openai/gpt-oss-120b,246,groq,completed,final_answer,2103,4335cdd1-2074-4483-8e44-2ce93fac774d
67059,0.00049665,2579,f3d94c1d-2df4-48aa-a194-b28bee0780fc,openai/gpt-oss-120b,183,groq,completed,final_answer,2762,14aa1aec-d9b9-4a77-9d7d-9c48d638ba59
28578,0.0004041,1870,665a8f04-b2ca-4682-a9b8-fa6689740e2d,openai/gpt-oss-120b,206,groq,completed,final_answer,2076,d979e4e1-c0cc-43d8-9412-94ac2b8b055b
22773,0.00047385,1971,23c16680-f406-41c7-8471-62f9740795ff,openai/gpt-oss-120b,297,groq,completed,final_answer,2268,3d031a66-7cdb-49c5-9864-a3304408ff54
67766,0.0005646,2304,ff7923f5-3d50-414d-8ca7-bb155ec2ccd2,openai/gpt-oss-120b,365,groq,completed,final_answer,2669,ec426a4e-b486-45c1-a667-150ca6ed835b
67573,0.00060375,2313,18d7bc7b-4e08-4d30-84f4-05cd27288fe0,openai/gpt-oss-120b,428,groq,completed,final_answer,2741,7ce52579-926b-4dcf-a21c-681385344b60
68321,0.00062235,2765,b8953933-5604-41e2-a814-5b06912f39a4,openai/gpt-oss-120b,346,groq,completed,final_answer,3111,8f4ed741-b6ee-4b04-87da-cbe6421f0a6e
66759,0.00039749999999999996,1866,175fb9e1-c5c9-4500-a3a8-fbc41d78ce45,openai/gpt-oss-120b,196,groq,completed,final_answer,2062,0d67cf99-b327-43bd-962c-76204025d7a6
67980,0.00068655,2745,c4158ea8-b7ea-4393-9185-20c34dca735e,openai/gpt-oss-120b,458,groq,completed,final_answer,3203,f2410869-240a-4a8d-8689-a35731069216
68953,0.0007476,2700,f97c695a-2e3b-4630-ac60-854a02d47661,openai/gpt-oss-120b,571,groq,completed,final_answer,3271,9ffdc250-f005-466b-a4f4-5b8e31651129
69312,0.0008106,1932,1d87de4f-172c-4e65-a3a6-3a610a295182,openai/gpt-oss-120b,868,groq,completed,final_answer,2800,65cfc1af-5d06-4336-8851-5b02fa2e6a40
