duration_ms,llm_call_id,turn_id
25334,57471f2a-2a1a-4f21-8110-7bae69892dae,428b8334-f082-46bb-81d6-60807515bd39
25640,c66d794f-83b9-4c61-b9b7-e7606b156a4e,4e57e6f6-87e2-481b-8679-a252cd06b548
68848,813e6343-b78a-48af-b525-5b2d6900b7ba,38b518a1-a2a8-44a1-a5c5-3cb7cf18dd29
67469,3aa9dc63-b0e6-4cdb-a823-36ad73a5ef92,df34d24d-a950-458c-a09c-551dc86d5c46
26300,791818c9-d185-47ee-8f1e-ee4ecd2723ea,03f9faee-ee94-4e98-95dc-fb78f681aa9f
31431,037861ea-fff9-4bfa-91cb-5d2c2d3a62f0,3b82c8a7-80fe-4c26-ad94-ed5626df595e
22188,c07e4aea-b553-4dae-abe8-d7eec92ad97e,642383ed-3627-47ab-a343-89deff930b76
22355,6cff400a-948a-433f-95df-7843ed4cef2d,9598fe7f-6bf5-471c-a5a6-758b608bdf6a
24805,b4d5248e-44e3-4cf8-a384-d87a86cf7167,9fa3f2d7-2d94-4bd3-b26f-6a75dcd058cd
27858,34dd8dae-3713-4727-aded-9fcdbb529549,a8b2c8dc-cb34-4a80-ba7c-560bbd7f7e07
24025,4040c7d2-83b5-42ef-a949-226f1b135daa,a0ee0614-1f05-42c0-829c-2c4ca0fabc60
28068,3e1fe278-a51d-45d4-b148-a93064490e32,489d407d-bb6d-4eec-9145-c30c3258c58b
25129,a20ef324-825b-42dc-a528-f4e4d48458c1,3e3f62e8-8f49-4b9d-a12b-a18fc477e29a
27585,ca445162-b6a8-44a2-8f54-42004cc41541,25a0d108-d8e8-4525-8c54-8ca35e9079f3
24566,1135b4cf-0035-4483-ba03-e9c24ab30a24,5e163827-38e4-4937-9b70-96fc5eb9f623
25089,3ca6ca61-f425-4f7d-a18b-529c317b3de1,de0c6135-e6f8-42a0-aaac-c87ae7c72e53
26982,2f0ec560-5bdc-4c3f-9766-64369f4ccb65,793e34b2-a9dc-4622-9270-cda5d49fc451
21383,fd532e58-f171-4d0a-bc9b-92a3d8b6383c,ff6ccf6f-d059-49e3-b556-b678f6409d82
25632,47b8826f-b5b9-4edb-8b61-d00a322e6538,5d1042d8-72db-402b-b30b-845c13126fcf
28441,ca8b3a3f-23b8-4cbd-9ed2-a6576216e6a4,082e107e-5ddc-42f8-a234-d6f91534fbfd
25572,2c5a88d7-0bbd-479c-8cd5-cd264a7eb7e6,bd3a40f9-33c7-4170-a49a-b280d227dca9
67006,45198f6b-0099-44c1-bbfb-9dab4f999056,4335cdd1-2074-4483-8e44-2ce93fac774d
67059,f3d94c1d-2df4-48aa-a194-b28bee0780fc,14aa1aec-d9b9-4a77-9d7d-9c48d638ba59
28578,665a8f04-b2ca-4682-a9b8-fa6689740e2d,d979e4e1-c0cc-43d8-9412-94ac2b8b055b
22773,23c16680-f406-41c7-8471-62f9740795ff,3d031a66-7cdb-49c5-9864-a3304408ff54
67766,ff7923f5-3d50-414d-8ca7-bb155ec2ccd2,ec426a4e-b486-45c1-a667-150ca6ed835b
67573,18d7bc7b-4e08-4d30-84f4-05cd27288fe0,7ce52579-926b-4dcf-a21c-681385344b60
68321,b8953933-5604-41e2-a814-5b06912f39a4,8f4ed741-b6ee-4b04-87da-cbe6421f0a6e
66759,175fb9e1-c5c9-4500-a3a8-fbc41d78ce45,0d67cf99-b327-43bd-962c-76204025d7a6
67980,c4158ea8-b7ea-4393-9185-20c34dca735e,f2410869-240a-4a8d-8689-a35731069216
68953,f97c695a-2e3b-4630-ac60-854a02d47661,9ffdc250-f005-466b-a4f4-5b8e31651129
69312,1d87de4f-172c-4e65-a3a6-3a610a295182,65cfc1af-5d06-4336-8851-5b02fa2e6a40
